algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
IQL,1,15.155555555555555,8.454993411011444,0.02666666666666667,0.028333333333333332,0,15.155555555555555,8.454993411011444,0.02666666666666667,0.028333333333333332,0,15.155555555555555,8.454993411011444,0.018518518518518517,0.025925925925925925,15.1667;14.4;18.1333;15.2333;15.1;15.4333;12.9;13.7667;16.2667,7.83191;9.07965;7.53982;8.81923;8.4117;8.06508;7.87126;9.06158;8.20542,14.7833;16.1556;14.5917,15.1667;14.4;18.1333;15.2333;15.1;15.4333;12.9;13.7667;16.2667,7.83191;9.07965;7.53982;8.81923;8.4117;8.06508;7.87126;9.06158;8.20542,14.7833;16.1556;14.5917,15.1667;14.4;18.1333;15.2333;15.1;15.4333;12.9;13.7667;16.2667,7.83191;9.07965;7.53982;8.81923;8.4117;8.06508;7.87126;9.06158;8.20542,14.7833;16.1556;14.5917
IQL,2,15.614814814814816,8.822097831632318,0.025,0.021666666666666667,0,15.614814814814816,8.822097831632318,0.025,0.021666666666666667,0,15.614814814814816,8.822097831632318,0.025925925925925925,0.02962962962962963,14.3;14.7667;17.6667;15.9667;16.4667;16.0333;16.2;15.6333;13.5,9.66144;7.06486;7.7603;9.93138;9.65309;8.16694;9.20652;8.82981;7.95299,14.5333;16.7;15.3417,14.3;14.7667;17.6667;15.9667;16.4667;16.0333;16.2;15.6333;13.5,9.66144;7.06486;7.7603;9.93138;9.65309;8.16694;9.20652;8.82981;7.95299,14.5333;16.7;15.3417,14.3;14.7667;17.6667;15.9667;16.4667;16.0333;16.2;15.6333;13.5,9.66144;7.06486;7.7603;9.93138;9.65309;8.16694;9.20652;8.82981;7.95299,14.5333;16.7;15.3417
IQL,3,15.507407407407408,8.500868187728258,0.018333333333333333,0.03166666666666667,0,15.507407407407408,8.500868187728258,0.018333333333333333,0.03166666666666667,0,15.507407407407408,8.500868187728258,0.018518518518518517,0.02962962962962963,16.8667;17.7;15.6667;15.3;13.1333;12.4667;19.5333;13.7667;15.1333,7.05565;6.94814;10.1566;7.61643;8.30957;8.09829;8.77015;8.34539;8.30555,17.2833;14.7;15.225,16.8667;17.7;15.6667;15.3;13.1333;12.4667;19.5333;13.7667;15.1333,7.05565;6.94814;10.1566;7.61643;8.30957;8.09829;8.77015;8.34539;8.30555,17.2833;14.7;15.225,16.8667;17.7;15.6667;15.3;13.1333;12.4667;19.5333;13.7667;15.1333,7.05565;6.94814;10.1566;7.61643;8.30957;8.09829;8.77015;8.34539;8.30555,17.2833;14.7;15.225
IQL,4,14.544444444444444,8.731587328999844,0.043333333333333335,0.03166666666666667,0,14.544444444444444,8.731587328999844,0.043333333333333335,0.03166666666666667,0,14.544444444444444,8.731587328999844,0.037037037037037035,0.03333333333333333,13;14;15.5333;14.5667;14.4667;16.3333;13.7667;14.7;14.5333,8.12404;9.08845;8.49993;8.17591;7.7963;7.55572;9.68739;8.85494;10.0424,13.5;14.8556;14.8333,13;14;15.5333;14.5667;14.4667;16.3333;13.7667;14.7;14.5333,8.12404;9.08845;8.49993;8.17591;7.7963;7.55572;9.68739;8.85494;10.0424,13.5;14.8556;14.8333,13;14;15.5333;14.5667;14.4667;16.3333;13.7667;14.7;14.5333,8.12404;9.08845;8.49993;8.17591;7.7963;7.55572;9.68739;8.85494;10.0424,13.5;14.8556;14.8333
IQL,5,15.481481481481481,8.858017378583467,0.02,0.04833333333333333,0,15.481481481481481,8.858017378583467,0.02,0.04833333333333333,0,15.481481481481481,8.858017378583467,0.018518518518518517,0.05185185185185185,13.2333;17.4667;15.9;17.1;14.5;14.9667;14;17.4667;14.7,9.43993;9.07647;8.63848;8.70383;7.91518;9.00549;8.5557;8.86466;8.30723,15.35;15.8333;15.2833,13.2333;17.4667;15.9;17.1;14.5;14.9667;14;17.4667;14.7,9.43993;9.07647;8.63848;8.70383;7.91518;9.00549;8.5557;8.86466;8.30723,15.35;15.8333;15.2833,13.2333;17.4667;15.9;17.1;14.5;14.9667;14;17.4667;14.7,9.43993;9.07647;8.63848;8.70383;7.91518;9.00549;8.5557;8.86466;8.30723,15.35;15.8333;15.2833
IQL,6,14.585185185185185,9.02743570102146,0.03833333333333333,0.043333333333333335,0,14.585185185185185,9.02743570102146,0.03833333333333333,0.043333333333333335,0,14.585185185185185,9.02743570102146,0.05185185185185185,0.05925925925925926,12.1333;13.9;17.3667;12.9667;16.5667;15.7667;15.0333;14.3333;13.2,7.77489;8.56874;9.17418;8.03112;8.78895;8.3414;9.30048;9.62404;10.0313,13.0167;15.6333;14.5833,12.1333;13.9;17.3667;12.9667;16.5667;15.7667;15.0333;14.3333;13.2,7.77489;8.56874;9.17418;8.03112;8.78895;8.3414;9.30048;9.62404;10.0313,13.0167;15.6333;14.5833,12.1333;13.9;17.3667;12.9667;16.5667;15.7667;15.0333;14.3333;13.2,7.77489;8.56874;9.17418;8.03112;8.78895;8.3414;9.30048;9.62404;10.0313,13.0167;15.6333;14.5833
IQL,7,15.585185185185185,8.837533747798886,0.03833333333333333,0.02666666666666667,0,15.585185185185185,8.837533747798886,0.03833333333333333,0.02666666666666667,0,15.585185185185185,8.837533747798886,0.044444444444444446,0.025925925925925925,15.2333;17.9;14.2667;15.4667;14.9333;13.8667;16.8667;16.4667;15.2667,8.23684;8.73441;8.3743;9.41181;9.53566;7.95711;9.65655;8.87594;7.7886,16.5667;14.8889;15.6167,15.2333;17.9;14.2667;15.4667;14.9333;13.8667;16.8667;16.4667;15.2667,8.23684;8.73441;8.3743;9.41181;9.53566;7.95711;9.65655;8.87594;7.7886,16.5667;14.8889;15.6167,15.2333;17.9;14.2667;15.4667;14.9333;13.8667;16.8667;16.4667;15.2667,8.23684;8.73441;8.3743;9.41181;9.53566;7.95711;9.65655;8.87594;7.7886,16.5667;14.8889;15.6167
IQL,8,15.925925925925926,9.114197008273639,0.02666666666666667,0.04,0,15.925925925925926,9.114197008273639,0.02666666666666667,0.04,0,15.925925925925926,9.114197008273639,0.02962962962962963,0.037037037037037035,17.0333;16.7;14.5333;18.2667;17.2333;14.6333;14.3667;14.2333;16.3333,9.63149;9.18023;7.55748;8.67154;8.8041;7.93508;10.4642;8.41302;9.97107,16.8667;16.6778;14.8917,17.0333;16.7;14.5333;18.2667;17.2333;14.6333;14.3667;14.2333;16.3333,9.63149;9.18023;7.55748;8.67154;8.8041;7.93508;10.4642;8.41302;9.97107,16.8667;16.6778;14.8917,17.0333;16.7;14.5333;18.2667;17.2333;14.6333;14.3667;14.2333;16.3333,9.63149;9.18023;7.55748;8.67154;8.8041;7.93508;10.4642;8.41302;9.97107,16.8667;16.6778;14.8917
IQL,9,16.14074074074074,8.716661748851779,0.018333333333333333,0.04666666666666667,0,16.14074074074074,8.716661748851779,0.018333333333333333,0.04666666666666667,0,16.14074074074074,8.716661748851779,0.018518518518518517,0.044444444444444446,15.9;17.0333;15.1667;19.0667;15.3;15.7;14.4667;17.5;15.1333,9.13729;8.88626;7.57224;6.77709;8.57574;8.64542;9.48238;9.00648;9.04704,16.4667;16.5111;15.7,15.9;17.0333;15.1667;19.0667;15.3;15.7;14.4667;17.5;15.1333,9.13729;8.88626;7.57224;6.77709;8.57574;8.64542;9.48238;9.00648;9.04704,16.4667;16.5111;15.7,15.9;17.0333;15.1667;19.0667;15.3;15.7;14.4667;17.5;15.1333,9.13729;8.88626;7.57224;6.77709;8.57574;8.64542;9.48238;9.00648;9.04704,16.4667;16.5111;15.7
IQL,10,14.35925925925926,8.934359777649899,0.02666666666666667,0.035,0,14.35925925925926,8.934359777649899,0.02666666666666667,0.035,0,14.35925925925926,8.934359777649899,0.04814814814814815,0.03333333333333333,14.2667;12.8667;14.2333;13.2333;14.0333;15.9333;17.0667;14.4333;13.1667,8.84283;8.16388;9.09096;8.53887;8.49503;9.906;9.86892;8.9319;7.46138,13.5667;13.8333;15.15,14.2667;12.8667;14.2333;13.2333;14.0333;15.9333;17.0667;14.4333;13.1667,8.84283;8.16388;9.09096;8.53887;8.49503;9.906;9.86892;8.9319;7.46138,13.5667;13.8333;15.15,14.2667;12.8667;14.2333;13.2333;14.0333;15.9333;17.0667;14.4333;13.1667,8.84283;8.16388;9.09096;8.53887;8.49503;9.906;9.86892;8.9319;7.46138,13.5667;13.8333;15.15
IQL,11,15.088888888888889,8.923930928121113,0.028333333333333332,0.028333333333333332,0,15.088888888888889,8.923930928121113,0.028333333333333332,0.028333333333333332,0,15.088888888888889,8.923930928121113,0.02962962962962963,0.03333333333333333,11.3333;18.5667;14.3333;16.9;14.3333;15.4333;12.8333;15.7333;16.3333,6.97296;8.55836;9.11165;8.41962;7.49815;8.60885;10.4947;8.74808;9.282,14.95;15.1889;15.0833,11.3333;18.5667;14.3333;16.9;14.3333;15.4333;12.8333;15.7333;16.3333,6.97296;8.55836;9.11165;8.41962;7.49815;8.60885;10.4947;8.74808;9.282,14.95;15.1889;15.0833,11.3333;18.5667;14.3333;16.9;14.3333;15.4333;12.8333;15.7333;16.3333,6.97296;8.55836;9.11165;8.41962;7.49815;8.60885;10.4947;8.74808;9.282,14.95;15.1889;15.0833
IQL,12,14.74074074074074,8.525745726447857,0.03166666666666667,0.023333333333333334,0,14.74074074074074,8.525745726447857,0.03166666666666667,0.023333333333333334,0,14.74074074074074,8.525745726447857,0.044444444444444446,0.014814814814814815,12.2333;14.4;13.5667;14.5667;15.2333;15.1;15.7;16.0333;15.8333,7.61439;8.1388;7.97364;9.73544;8.64748;8.64234;8.86247;7.56079;8.62973,13.3167;14.4556;15.6667,12.2333;14.4;13.5667;14.5667;15.2333;15.1;15.7;16.0333;15.8333,7.61439;8.1388;7.97364;9.73544;8.64748;8.64234;8.86247;7.56079;8.62973,13.3167;14.4556;15.6667,12.2333;14.4;13.5667;14.5667;15.2333;15.1;15.7;16.0333;15.8333,7.61439;8.1388;7.97364;9.73544;8.64748;8.64234;8.86247;7.56079;8.62973,13.3167;14.4556;15.6667
IQL,13,15.637037037037038,9.123520606536028,0.04,0.028333333333333332,0,15.637037037037038,9.123520606536028,0.04,0.028333333333333332,0,15.637037037037038,9.123520606536028,0.03333333333333333,0.02962962962962963,13.0667;15.3;16.8333;17.6333;15.1;15.7333;13.1667;16.6333;17.2667,8.95147;9.75073;7.88282;9.21406;9.48806;9.14671;8.25463;9.22852;8.8164,14.1833;16.5222;15.7,13.0667;15.3;16.8333;17.6333;15.1;15.7333;13.1667;16.6333;17.2667,8.95147;9.75073;7.88282;9.21406;9.48806;9.14671;8.25463;9.22852;8.8164,14.1833;16.5222;15.7,13.0667;15.3;16.8333;17.6333;15.1;15.7333;13.1667;16.6333;17.2667,8.95147;9.75073;7.88282;9.21406;9.48806;9.14671;8.25463;9.22852;8.8164,14.1833;16.5222;15.7
IQL,14,14.825925925925926,8.947339459410292,0.03666666666666667,0.03166666666666667,0,14.825925925925926,8.947339459410292,0.03666666666666667,0.03166666666666667,0,14.825925925925926,8.947339459410292,0.05185185185185185,0.022222222222222223,13.6333;13.6;16.8;14.8;14.5333;15.9667;15.5;14.7;13.9,8.78819;8.80379;7.50289;8.96809;8.947;9.57943;8.95824;8.81344;9.474,13.6167;15.3778;15.0167,13.6333;13.6;16.8;14.8;14.5333;15.9667;15.5;14.7;13.9,8.78819;8.80379;7.50289;8.96809;8.947;9.57943;8.95824;8.81344;9.474,13.6167;15.3778;15.0167,13.6333;13.6;16.8;14.8;14.5333;15.9667;15.5;14.7;13.9,8.78819;8.80379;7.50289;8.96809;8.947;9.57943;8.95824;8.81344;9.474,13.6167;15.3778;15.0167
IQL,15,14.777777777777779,8.583504133503784,0.025,0.03333333333333333,0,14.777777777777779,8.583504133503784,0.025,0.03333333333333333,0,14.777777777777779,8.583504133503784,0.037037037037037035,0.02962962962962963,14.2333;16.5333;14.0667;15.2;14.9333;13.6;14.3;14.8333;15.3,9.26169;8.73969;8.07025;8.5143;8.97379;8.89419;8.75271;7.77639;7.78524,15.3833;14.7333;14.5083,14.2333;16.5333;14.0667;15.2;14.9333;13.6;14.3;14.8333;15.3,9.26169;8.73969;8.07025;8.5143;8.97379;8.89419;8.75271;7.77639;7.78524,15.3833;14.7333;14.5083,14.2333;16.5333;14.0667;15.2;14.9333;13.6;14.3;14.8333;15.3,9.26169;8.73969;8.07025;8.5143;8.97379;8.89419;8.75271;7.77639;7.78524,15.3833;14.7333;14.5083
IQL,16,15.314814814814815,9.207131040815238,0.02666666666666667,0.03166666666666667,0,15.314814814814815,9.207131040815238,0.02666666666666667,0.03166666666666667,0,15.314814814814815,9.207131040815238,0.03333333333333333,0.037037037037037035,12;16.1333;15.4667;15.8667;14.4333;16.2667;14.8333;16.4667;16.3667,9.67815;10.8957;7.63646;8.61291;8.79653;8.41401;10.113;8.62451;8.7692,14.0667;15.2556;15.9833,12;16.1333;15.4667;15.8667;14.4333;16.2667;14.8333;16.4667;16.3667,9.67815;10.8957;7.63646;8.61291;8.79653;8.41401;10.113;8.62451;8.7692,14.0667;15.2556;15.9833,12;16.1333;15.4667;15.8667;14.4333;16.2667;14.8333;16.4667;16.3667,9.67815;10.8957;7.63646;8.61291;8.79653;8.41401;10.113;8.62451;8.7692,14.0667;15.2556;15.9833
IQL,17,15.0,9.06642156531451,0.02,0.028333333333333332,0,15.0,9.06642156531451,0.02,0.028333333333333332,0,15.0,9.06642156531451,0.037037037037037035,0.037037037037037035,14.4667;13.9333;13.8;15.1333;13.1667;18.4667;15.8;16.4667;13.7667,9.48238;9.40544;10.0545;9.35497;8.64517;8.25725;9.24986;7.33364;8.24493,14.2;14.0333;16.125,14.4667;13.9333;13.8;15.1333;13.1667;18.4667;15.8;16.4667;13.7667,9.48238;9.40544;10.0545;9.35497;8.64517;8.25725;9.24986;7.33364;8.24493,14.2;14.0333;16.125,14.4667;13.9333;13.8;15.1333;13.1667;18.4667;15.8;16.4667;13.7667,9.48238;9.40544;10.0545;9.35497;8.64517;8.25725;9.24986;7.33364;8.24493,14.2;14.0333;16.125
IQL,18,15.566666666666666,9.07954559150116,0.028333333333333332,0.035,0,15.566666666666666,9.07954559150116,0.028333333333333332,0.035,0,15.566666666666666,9.07954559150116,0.037037037037037035,0.05185185185185185,16.8;13.7;12.4333;15.2333;16.7667;17.5;18.3333;16.7333;12.6,10.4192;8.68773;8.38126;9.77304;9.42933;8.09012;7.73879;6.97583;9.55545,15.25;14.8111;16.2917,16.8;13.7;12.4333;15.2333;16.7667;17.5;18.3333;16.7333;12.6,10.4192;8.68773;8.38126;9.77304;9.42933;8.09012;7.73879;6.97583;9.55545,15.25;14.8111;16.2917,16.8;13.7;12.4333;15.2333;16.7667;17.5;18.3333;16.7333;12.6,10.4192;8.68773;8.38126;9.77304;9.42933;8.09012;7.73879;6.97583;9.55545,15.25;14.8111;16.2917
IQL,19,15.65925925925926,9.028073879284642,0.03,0.03166666666666667,0,15.65925925925926,9.028073879284642,0.03,0.03166666666666667,0,15.65925925925926,9.028073879284642,0.02962962962962963,0.02962962962962963,16.9667;14.9333;12.9;16.2333;17.0333;13.5667;15.7333;19.9;13.6667,9.47799;8.90668;8.35205;8.27721;9.56899;9.71831;9.48308;7.18958;7.7517,15.95;15.3889;15.7167,16.9667;14.9333;12.9;16.2333;17.0333;13.5667;15.7333;19.9;13.6667,9.47799;8.90668;8.35205;8.27721;9.56899;9.71831;9.48308;7.18958;7.7517,15.95;15.3889;15.7167,16.9667;14.9333;12.9;16.2333;17.0333;13.5667;15.7333;19.9;13.6667,9.47799;8.90668;8.35205;8.27721;9.56899;9.71831;9.48308;7.18958;7.7517,15.95;15.3889;15.7167
IQL,20,14.496296296296297,9.04914489438731,0.02666666666666667,0.03666666666666667,0,14.496296296296297,9.04914489438731,0.02666666666666667,0.03666666666666667,0,14.496296296296297,9.04914489438731,0.018518518518518517,0.040740740740740744,14.3;12.0333;16.5667;16.0667;15.2333;12.7;16.8;13.5;13.2667,8.4386;8.73492;8.81545;9.76706;9.29761;8.05874;8.13388;8.36162;10.2207,13.1667;15.9556;14.0667,14.3;12.0333;16.5667;16.0667;15.2333;12.7;16.8;13.5;13.2667,8.4386;8.73492;8.81545;9.76706;9.29761;8.05874;8.13388;8.36162;10.2207,13.1667;15.9556;14.0667,14.3;12.0333;16.5667;16.0667;15.2333;12.7;16.8;13.5;13.2667,8.4386;8.73492;8.81545;9.76706;9.29761;8.05874;8.13388;8.36162;10.2207,13.1667;15.9556;14.0667
IQL,21,15.362962962962962,8.843166357185105,0.03,0.03166666666666667,0,15.362962962962962,8.843166357185105,0.03,0.03166666666666667,0,15.362962962962962,8.843166357185105,0.02962962962962963,0.02962962962962963,17.1;15.9;13.4;13;18.4667;15.7667;16.8333;12.5;15.3,9.05299;9.67936;8.1224;9.31665;7.99055;8.3254;8.9632;8.13122;7.92948,16.5;14.9556;15.1,17.1;15.9;13.4;13;18.4667;15.7667;16.8333;12.5;15.3,9.05299;9.67936;8.1224;9.31665;7.99055;8.3254;8.9632;8.13122;7.92948,16.5;14.9556;15.1,17.1;15.9;13.4;13;18.4667;15.7667;16.8333;12.5;15.3,9.05299;9.67936;8.1224;9.31665;7.99055;8.3254;8.9632;8.13122;7.92948,16.5;14.9556;15.1
IQL,22,15.507407407407408,9.035216118914958,0.04666666666666667,0.03166666666666667,0,15.507407407407408,9.035216118914958,0.04666666666666667,0.03166666666666667,0,15.507407407407408,9.035216118914958,0.05185185185185185,0.040740740740740744,15.6667;17.8333;12.6667;16.7;16.4667;17.0333;14.5333;14.7333;13.9333,8.90817;9.24512;8.74579;9.42037;9.39409;8.37251;8.72824;8.83528;8.35836,16.75;15.2778;15.0583,15.6667;17.8333;12.6667;16.7;16.4667;17.0333;14.5333;14.7333;13.9333,8.90817;9.24512;8.74579;9.42037;9.39409;8.37251;8.72824;8.83528;8.35836,16.75;15.2778;15.0583,15.6667;17.8333;12.6667;16.7;16.4667;17.0333;14.5333;14.7333;13.9333,8.90817;9.24512;8.74579;9.42037;9.39409;8.37251;8.72824;8.83528;8.35836,16.75;15.2778;15.0583
IQL,23,14.911111111111111,8.81368184440084,0.043333333333333335,0.03166666666666667,0,14.911111111111111,8.81368184440084,0.043333333333333335,0.03166666666666667,0,14.911111111111111,8.81368184440084,0.044444444444444446,0.025925925925925925,16.5333;12.3667;16.6333;16.2;16.4;17.0667;11.5;14.8333;12.6667,9.24025;9.25017;9.44981;8.31625;8.11419;6.98061;8.98795;8.25463;8.30395,14.45;16.4111;14.0167,16.5333;12.3667;16.6333;16.2;16.4;17.0667;11.5;14.8333;12.6667,9.24025;9.25017;9.44981;8.31625;8.11419;6.98061;8.98795;8.25463;8.30395,14.45;16.4111;14.0167,16.5333;12.3667;16.6333;16.2;16.4;17.0667;11.5;14.8333;12.6667,9.24025;9.25017;9.44981;8.31625;8.11419;6.98061;8.98795;8.25463;8.30395,14.45;16.4111;14.0167
IQL,24,15.907407407407407,8.926175653491374,0.021666666666666667,0.035,0,15.907407407407407,8.926175653491374,0.021666666666666667,0.035,0,15.907407407407407,8.926175653491374,0.022222222222222223,0.037037037037037035,14.6667;16.7;15.9667;19;14.5667;13.2667;16.3667;15.1333;17.5,9.00123;8.06288;9.74845;7.81452;9.05422;9.28057;9.20682;8.3416;8.28553,15.6833;16.5111;15.5667,14.6667;16.7;15.9667;19;14.5667;13.2667;16.3667;15.1333;17.5,9.00123;8.06288;9.74845;7.81452;9.05422;9.28057;9.20682;8.3416;8.28553,15.6833;16.5111;15.5667,14.6667;16.7;15.9667;19;14.5667;13.2667;16.3667;15.1333;17.5,9.00123;8.06288;9.74845;7.81452;9.05422;9.28057;9.20682;8.3416;8.28553,15.6833;16.5111;15.5667
IQL,25,15.566666666666666,8.895754293169547,0.023333333333333334,0.03,0,15.566666666666666,8.895754293169547,0.023333333333333334,0.03,0,15.566666666666666,8.895754293169547,0.018518518518518517,0.02962962962962963,16.4333;16.0667;15.2333;17.2333;13.5333;15.6333;15.6333;15.1333;15.2,8.72423;8.84283;8.76236;9.50327;8.38941;8.42806;8.42806;6.92211;11.0496,16.25;15.3333;15.4,16.4333;16.0667;15.2333;17.2333;13.5333;15.6333;15.6333;15.1333;15.2,8.72423;8.84283;8.76236;9.50327;8.38941;8.42806;8.42806;6.92211;11.0496,16.25;15.3333;15.4,16.4333;16.0667;15.2333;17.2333;13.5333;15.6333;15.6333;15.1333;15.2,8.72423;8.84283;8.76236;9.50327;8.38941;8.42806;8.42806;6.92211;11.0496,16.25;15.3333;15.4
IQL,26,14.848148148148148,8.737906791054895,0.025,0.025,0,14.848148148148148,8.737906791054895,0.025,0.025,0,14.848148148148148,8.737906791054895,0.014814814814814815,0.025925925925925925,16.2333;14.4;14.4667;12.2667;15.2333;12.5;14.5333;19.1333;14.8667,8.40112;9.88467;8.01554;8.73664;8.02365;7.45542;8.50386;7.72327;9.66,15.3167;13.9889;15.2583,16.2333;14.4;14.4667;12.2667;15.2333;12.5;14.5333;19.1333;14.8667,8.40112;9.88467;8.01554;8.73664;8.02365;7.45542;8.50386;7.72327;9.66,15.3167;13.9889;15.2583,16.2333;14.4;14.4667;12.2667;15.2333;12.5;14.5333;19.1333;14.8667,8.40112;9.88467;8.01554;8.73664;8.02365;7.45542;8.50386;7.72327;9.66,15.3167;13.9889;15.2583
IQL,27,15.71111111111111,8.631009268194209,0.04,0.03666666666666667,0,15.71111111111111,8.631009268194209,0.04,0.03666666666666667,0,15.71111111111111,8.631009268194209,0.03333333333333333,0.044444444444444446,11.8333;19.0333;17.5333;14.1;12.5;17.1;16.6333;15.3333;17.3333,8.46988;8.58092;7.87711;8.44334;8.57419;7.78182;8.24008;8.03879;8.79141,15.4333;14.7111;16.6,11.8333;19.0333;17.5333;14.1;12.5;17.1;16.6333;15.3333;17.3333,8.46988;8.58092;7.87711;8.44334;8.57419;7.78182;8.24008;8.03879;8.79141,15.4333;14.7111;16.6,11.8333;19.0333;17.5333;14.1;12.5;17.1;16.6333;15.3333;17.3333,8.46988;8.58092;7.87711;8.44334;8.57419;7.78182;8.24008;8.03879;8.79141,15.4333;14.7111;16.6
IQL,28,14.981481481481481,9.14915648963768,0.041666666666666664,0.03333333333333333,0,14.981481481481481,9.14915648963768,0.041666666666666664,0.03333333333333333,0,14.981481481481481,9.14915648963768,0.04814814814814815,0.05185185185185185,13.9333;14.4333;14.5667;16.0333;14.5333;16.4333;13.1667;13.9;17.8333,7.95376;9.77645;9.87145;9.41801;8.79672;8.80789;8.42252;8.13367;9.93674,14.1833;15.0444;15.3333,13.9333;14.4333;14.5667;16.0333;14.5333;16.4333;13.1667;13.9;17.8333,7.95376;9.77645;9.87145;9.41801;8.79672;8.80789;8.42252;8.13367;9.93674,14.1833;15.0444;15.3333,13.9333;14.4333;14.5667;16.0333;14.5333;16.4333;13.1667;13.9;17.8333,7.95376;9.77645;9.87145;9.41801;8.79672;8.80789;8.42252;8.13367;9.93674,14.1833;15.0444;15.3333
IQL,29,15.218518518518518,9.095808437876535,0.03,0.04666666666666667,0,15.218518518518518,9.095808437876535,0.03,0.04666666666666667,0,15.218518518518518,9.095808437876535,0.02962962962962963,0.040740740740740744,14.3333;13.5333;19.8333;13.7667;14.2333;16.0667;15.9333;13.3;15.9667,10.1467;9.34071;9.26313;8.06921;8.35338;9.28057;7.9705;8.76413;8.58869,13.9333;15.9444;15.3167,14.3333;13.5333;19.8333;13.7667;14.2333;16.0667;15.9333;13.3;15.9667,10.1467;9.34071;9.26313;8.06921;8.35338;9.28057;7.9705;8.76413;8.58869,13.9333;15.9444;15.3167,14.3333;13.5333;19.8333;13.7667;14.2333;16.0667;15.9333;13.3;15.9667,10.1467;9.34071;9.26313;8.06921;8.35338;9.28057;7.9705;8.76413;8.58869,13.9333;15.9444;15.3167
IQL,30,15.637037037037038,8.901608183799572,0.025,0.03666666666666667,0,15.637037037037038,8.901608183799572,0.025,0.03666666666666667,0,15.637037037037038,8.901608183799572,0.037037037037037035,0.040740740740740744,13.8333;13.9333;14.4;19.1333;13.1333;14.2667;16.9;17.4;17.7333,9.41659;9.59838;9.72831;7.96966;8.20461;8.17693;7.95131;8.75823;7.93277,13.8833;15.5556;16.575,13.8333;13.9333;14.4;19.1333;13.1333;14.2667;16.9;17.4;17.7333,9.41659;9.59838;9.72831;7.96966;8.20461;8.17693;7.95131;8.75823;7.93277,13.8833;15.5556;16.575,13.8333;13.9333;14.4;19.1333;13.1333;14.2667;16.9;17.4;17.7333,9.41659;9.59838;9.72831;7.96966;8.20461;8.17693;7.95131;8.75823;7.93277,13.8833;15.5556;16.575
IQL,31,14.977777777777778,8.800224464028402,0.021666666666666667,0.03833333333333333,0,14.977777777777778,8.800224464028402,0.021666666666666667,0.03833333333333333,0,14.977777777777778,8.800224464028402,0.014814814814814815,0.02962962962962963,15.7333;16;14.2667;14.6333;15;18.4;14.1333;13.2667;13.3667,8.93657;8.20163;9.65724;8.51463;8.92562;8.81892;8.2935;7.4741;9.04612,15.8667;14.6333;14.7917,15.7333;16;14.2667;14.6333;15;18.4;14.1333;13.2667;13.3667,8.93657;8.20163;9.65724;8.51463;8.92562;8.81892;8.2935;7.4741;9.04612,15.8667;14.6333;14.7917,15.7333;16;14.2667;14.6333;15;18.4;14.1333;13.2667;13.3667,8.93657;8.20163;9.65724;8.51463;8.92562;8.81892;8.2935;7.4741;9.04612,15.8667;14.6333;14.7917
IQL,32,14.903703703703703,8.975996033928345,0.035,0.023333333333333334,0,14.903703703703703,8.975996033928345,0.035,0.023333333333333334,0,14.903703703703703,8.975996033928345,0.02962962962962963,0.03333333333333333,13.6667;12.3333;15.7333;14.8333;16.2333;16.9333;14.3;15.8667;14.2333,9.29277;8.90069;9.75682;9.2343;8.45649;8.84283;7.647;9.39409;8.13504,13;15.6;15.3333,13.6667;12.3333;15.7333;14.8333;16.2333;16.9333;14.3;15.8667;14.2333,9.29277;8.90069;9.75682;9.2343;8.45649;8.84283;7.647;9.39409;8.13504,13;15.6;15.3333,13.6667;12.3333;15.7333;14.8333;16.2333;16.9333;14.3;15.8667;14.2333,9.29277;8.90069;9.75682;9.2343;8.45649;8.84283;7.647;9.39409;8.13504,13;15.6;15.3333
IQL,33,15.637037037037038,8.659062824499442,0.043333333333333335,0.04,0,15.637037037037038,8.659062824499442,0.043333333333333335,0.04,0,15.637037037037038,8.659062824499442,0.03333333333333333,0.02962962962962963,15.3;15.1333;16.3667;17.4667;15.5333;13.2667;15.7667;16.7333;15.1667,9.42391;7.55748;9.35408;8.49993;7.92773;8.72137;9.41518;7.3527;8.72958,15.2167;16.4556;15.2333,15.3;15.1333;16.3667;17.4667;15.5333;13.2667;15.7667;16.7333;15.1667,9.42391;7.55748;9.35408;8.49993;7.92773;8.72137;9.41518;7.3527;8.72958,15.2167;16.4556;15.2333,15.3;15.1333;16.3667;17.4667;15.5333;13.2667;15.7667;16.7333;15.1667,9.42391;7.55748;9.35408;8.49993;7.92773;8.72137;9.41518;7.3527;8.72958,15.2167;16.4556;15.2333
