algorithm,episode,attention_mean,attention_std,attention_min,attention_max,attention_entropy,attention_edges
IQL-GNN,26,0.4090909091226587,0.21546819712420606,0.19924868643283844,1.0,7.133669630581046,1408
IQL-GNN,27,0.4090909083712507,0.21713505123488464,0.1869802474975586,1.0,7.131131327344933,1408
IQL-GNN,28,0.40909090922849084,0.21614982409128597,0.1921858936548233,1.0,7.13215140751266,1408
IQL-GNN,29,0.4090909090909091,0.21735573742902087,0.18057410418987274,1.0,7.13031264328892,1408
IQL-GNN,30,0.40909090924965724,0.2202078139128731,0.16511239111423492,1.0,7.126560462132992,1408
IQL-GNN,31,0.40909090920732444,0.22197122494665095,0.15219834446907043,1.0,7.122907944071514,1408
IQL-GNN,32,0.40909090982115065,0.22180416875784967,0.13948288559913635,1.0,7.121766473754018,1408
IQL-GNN,33,0.40909090937665576,0.22123308999920815,0.12960396707057953,1.0,7.1230782273635045,1408
IQL-GNN,34,0.40909090937665576,0.23222400765201434,0.12353560328483582,1.0,7.108366867340251,1408
IQL-GNN,35,0.40909090966240247,0.24322207907553078,0.10611029714345932,1.0,7.091562372060281,1408
IQL-GNN,36,0.40909090799025516,0.24362289396344586,0.10242373496294022,1.0,7.087747932063293,1408
IQL-GNN,37,0.4090909094189886,0.24637039382065595,0.1017220988869667,1.0,7.083538063069234,1408
IQL-GNN,38,0.40909090993227437,0.23087768580194554,0.1102156937122345,1.0,7.110487580856907,1408
IQL-GNN,39,0.4090909088686617,0.2633445300501489,0.0480513870716095,1.0,7.0568456195674365,1408
IQL-GNN,40,0.40909090926024044,0.2486474271803443,0.09377496689558029,1.0,7.077835575415321,1408
IQL-GNN,41,0.40909090984231705,0.23712716440889522,0.11782650649547577,1.0,7.10281266112613,1408
IQL-GNN,42,0.4090909086887471,0.24079954460115252,0.113395556807518,1.0,7.094757935980593,1408
IQL-GNN,43,0.40909090941634285,0.2710616100073497,0.031646303832530975,1.0,7.005813838389567,1408
IQL-GNN,44,0.40909090875621507,0.2755200319225064,0.025713307783007622,1.0,6.992976773235531,1408
IQL-GNN,45,0.4090909089030571,0.25021937035097125,0.04748842120170593,1.0,7.053079384340027,1408
IQL-GNN,46,0.4090909084030004,0.22877693696443896,0.11074747890233994,1.0,7.104659847525249,1408
IQL-GNN,47,0.4090909088157456,0.21194788755393573,0.2292751520872116,1.0,7.138762853483636,1408
IQL-GNN,48,0.4090909088157456,0.21586065392943773,0.18950915336608887,1.0,7.13152812310306,1408
IQL-GNN,49,0.4090909088474952,0.22328218804908379,0.04586660861968994,1.0,7.118764901923596,1408
IQL-GNN,50,0.4090909096556226,0.24452881579262903,0.0038091016467660666,1.0,7.08272063440298,1408
IQL-GNN,51,0.40909090897019434,0.34470692810127374,0.003954830579459667,1.0,6.884440411278703,1408
IQL-GNN,52,0.4090909098800198,0.3385197111001505,0.005289500579237938,1.0,6.906644847961958,1408
IQL-GNN,53,0.40909090862458636,0.3442014438118555,0.0045965430326759815,1.0,6.893826889593704,1408
IQL-GNN,54,0.40909090874728543,0.32687798987050554,0.004919534549117088,1.0,6.933868649312194,1408
IQL-GNN,55,0.40909090787549346,0.3335423573100827,0.006408880930393934,1.0,6.9170184865178905,1408
IQL-GNN,56,0.40909090905783657,0.33883435186893035,0.009565912187099457,1.0,6.897619659818297,1408
IQL-GNN,57,0.40909091005199694,0.3428751124550556,0.013094755820930004,1.0,6.884161943285087,1408
IQL-GNN,58,0.4090909099064778,0.3483507761479406,0.012911126017570496,1.0,6.876180138601591,1408
IQL-GNN,59,0.4090909095056387,0.3431406707390953,0.011196649633347988,1.0,6.891422651786499,1408
IQL-GNN,60,0.4090909083163503,0.3422662424117109,0.00835686456412077,1.0,6.898248603327261,1408
IQL-GNN,61,0.4090909081417273,0.3346934015722987,0.005024116951972246,1.0,6.916909776209425,1408
IQL-GNN,62,0.40909090866261977,0.3321921695369851,0.003931684885174036,1.0,6.923240522084699,1408
IQL-GNN,63,0.4090909090350165,0.3274443959845478,0.004939530976116657,1.0,6.935165390372021,1408
IQL-GNN,64,0.4090909089986367,0.32671413041227576,0.005743943154811859,1.0,6.935669505411581,1408
IQL-GNN,65,0.4090909092527992,0.3305690347800895,0.0037927429657429457,1.0,6.926603986866645,1408
IQL-GNN,66,0.40909090923609753,0.32501221512160705,0.005234832409769297,1.0,6.9405519984433015,1408
IQL-GNN,67,0.40909090833883965,0.3259021902302443,0.010180958546698093,1.0,6.941387610897927,1408
IQL-GNN,68,0.40909090971531853,0.30767982625852386,0.007079441100358963,1.0,6.980611507860725,1408
IQL-GNN,69,0.4090909093693798,0.3073606775334337,0.010339836589992046,1.0,6.981135789633871,1408
IQL-GNN,70,0.4090909084158987,0.3055016499435295,0.006916965823620558,1.0,6.985028026877478,1408
IQL-GNN,71,0.4090909090783415,0.31845035927204557,0.00558120384812355,1.0,6.9548856906651535,1408
IQL-GNN,72,0.40909090873587545,0.3220511530724063,0.0039031708147376776,1.0,6.944604780567491,1408
IQL-GNN,73,0.4090909095502866,0.3174366355316198,0.003737958613783121,1.0,6.954271154714668,1408
IQL-GNN,74,0.4090909098461204,0.33164811266581773,0.003022177843376994,1.0,6.920850315277618,1408
IQL-GNN,75,0.40909090941005904,0.3245268272116575,0.0031507406383752823,1.0,6.936483522746997,1408
IQL-GNN,76,0.40909090984099417,0.3235134789984009,0.005368171725422144,1.0,6.93719202768367,1408
IQL-GNN,77,0.40909090932985814,0.3306886921802124,0.0038918599020689726,1.0,6.921393865331508,1408
IQL-GNN,78,0.40909090948711807,0.3309353540996795,0.00319408206269145,1.0,6.921954587518567,1408
IQL-GNN,79,0.4090909099268174,0.33920340738659455,0.003337525762617588,1.0,6.899078093860961,1408
IQL-GNN,80,0.40909090909140516,0.34153651579713606,0.003378041321411729,1.0,6.889287602974581,1408
IQL-GNN,81,0.4090909097814636,0.349733909450669,0.0029305582866072655,1.0,6.860386845911133,1408
IQL-GNN,82,0.40909090803887177,0.3401451362918867,0.002788872690871358,1.0,6.8907578901613,1408
IQL-GNN,83,0.40909090980345686,0.34386891947149395,0.0027793506160378456,1.0,6.88319796206966,1408
IQL-GNN,84,0.4090909090833024,0.35510531704884807,0.0026096319779753685,1.0,6.851188351348318,1408
IQL-GNN,85,0.4090909087325682,0.34441607529823504,0.003552838461473584,1.0,6.870616544082777,1408
IQL-GNN,86,0.40909090908627893,0.3530087499572754,0.0038736024871468544,1.0,6.852277246269755,1408
IQL-GNN,87,0.40909090874645865,0.3460168521573064,0.003268399043008685,1.0,6.873018348217521,1408
IQL-GNN,88,0.4090909081179151,0.34347115153974606,0.005057289265096188,1.0,6.884485603523537,1408
IQL-GNN,89,0.4090909100619187,0.33640702903230396,0.004980066791176796,1.0,6.899299905914039,1408
IQL-GNN,90,0.40909090937235637,0.34575857763687096,0.004715301562100649,1.0,6.869671909916786,1408
IQL-GNN,91,0.40909090932506265,0.3307206197543305,0.007902885787189007,1.0,6.9073685933273286,1408
IQL-GNN,92,0.4090909083977088,0.32350621011930975,0.013666397891938686,1.0,6.941752492181976,1408
IQL-GNN,93,0.40909090873769444,0.3466731714697219,0.01261182688176632,1.0,6.873495791946185,1408
IQL-GNN,94,0.40909090947521193,0.37007666361896446,0.00812374148517847,1.0,6.817026661846725,1408
IQL-GNN,95,0.40909090841027634,0.3617685529730935,0.00735668046399951,1.0,6.835264438563386,1408
IQL-GNN,96,0.40909090956053906,0.35520214834473135,0.004761083051562309,1.0,6.850206597351021,1408
IQL-GNN,97,0.40909090932903136,0.36103401522843714,0.004939088132232428,1.0,6.832468158374626,1408
IQL-GNN,98,0.40909090841854445,0.34458513247740435,0.005670506507158279,1.0,6.870441204256737,1408
IQL-GNN,99,0.4090909090310478,0.32418348545547876,0.00558516988530755,1.0,6.906833085189875,1408
IQL-GNN,100,0.4090909094279182,0.32180091085481505,0.005228034220635891,1.0,6.904722022634721,1408
QMIX-GNN,1,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,2,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,3,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,4,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,5,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,6,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,7,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,8,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,9,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,10,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,11,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,12,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,13,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,14,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,15,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,16,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,17,0.4090909088051624,0.21157949807719797,0.24960783123970032,1.0,7.139358041776653,1408
QMIX-GNN,18,0.4090909083395011,0.21157975165112125,0.24932430684566498,1.0,7.139357633682145,1408
QMIX-GNN,19,0.40909090865699743,0.21160064207055468,0.24505260586738586,1.0,7.139317734665979,1408
QMIX-GNN,20,0.4090909092708237,0.21184394922917837,0.2350209504365921,1.0,7.138858587878846,1408
QMIX-GNN,21,0.4090909088580785,0.21190533296180444,0.2335076481103897,1.0,7.138741707354532,1408
QMIX-GNN,22,0.4090909084241668,0.21193150402190336,0.2328227311372757,1.0,7.1386919935476225,1408
QMIX-GNN,23,0.4090909088792449,0.21196991102929297,0.2319568693637848,1.0,7.13861937448999,1408
QMIX-GNN,24,0.40909090999048203,0.21195403582830727,0.23238931596279144,1.0,7.138649611910287,1408
QMIX-GNN,25,0.4090909095989032,0.2119202767470051,0.23298123478889465,1.0,7.138714136234658,1408
QMIX-GNN,26,0.40909090800083836,0.21192296838738037,0.23302145302295685,1.0,7.138709644535223,1408
QMIX-GNN,27,0.40909090934490616,0.21191885429887145,0.23297163844108582,1.0,7.138717592280301,1408
QMIX-GNN,28,0.40909090892157773,0.21188808681645285,0.23366442322731018,1.0,7.138776322269874,1408
QMIX-GNN,29,0.40909090892157773,0.21188177792829369,0.2340451329946518,1.0,7.138788443878149,1408
QMIX-GNN,30,0.4090909082548354,0.2118880541350485,0.23375841975212097,1.0,7.138777330527812,1408
QMIX-GNN,31,0.4090909097576514,0.21188402938907458,0.23320698738098145,1.0,7.138785070531176,1408
QMIX-GNN,32,0.4090909092919901,0.2118590256354337,0.23423732817173004,1.0,7.138832558713462,1408
QMIX-GNN,33,0.40909090817016974,0.2118146592613024,0.23440439999103546,1.0,7.138916717319235,1408
QMIX-GNN,34,0.40909090978940105,0.2117825294655752,0.23529593646526337,1.0,7.138978637081449,1408
QMIX-GNN,35,0.4090909102444791,0.21174338406340415,0.23567797243595123,1.0,7.13905139036815,1408
QMIX-GNN,36,0.4090909085299989,0.21161627680338493,0.2427300214767456,1.0,7.139290312168251,1408
QMIX-GNN,37,0.40909090950365434,0.21159642631200049,0.2433253675699234,1.0,7.139327258257511,1408
QMIX-GNN,38,0.4090909088051624,0.21162304174061272,0.240632563829422,1.0,7.139278144583074,1408
QMIX-GNN,39,0.4090909089744938,0.2116351452434643,0.24139975011348724,1.0,7.1392555176691905,1408
QMIX-GNN,40,0.40909090923907404,0.21158850976054364,0.24332460761070251,1.0,7.139340730862857,1408
QMIX-GNN,41,0.40909090923907404,0.21167942525317326,0.2373931109905243,1.0,7.139168027562008,1408
QMIX-GNN,42,0.40909090876282955,0.21167136291341024,0.23669426143169403,1.0,7.139183294742949,1408
QMIX-GNN,43,0.4090909091014923,0.21165871232812553,0.23616650700569153,1.0,7.139207530480062,1408
QMIX-GNN,44,0.4090909091014923,0.21167322513013023,0.23445796966552734,1.0,7.139180975331186,1408
QMIX-GNN,45,0.4090909089744938,0.2116687018849309,0.23218289017677307,1.0,7.1391895847135824,1408
QMIX-GNN,46,0.4090909084030004,0.21165910869226207,0.23253178596496582,1.0,7.139207714612006,1408
QMIX-GNN,47,0.4090909094507383,0.2116850391797135,0.23174144327640533,1.0,7.139157320031082,1408
QMIX-GNN,48,0.409090909736485,0.2117346872566048,0.22876912355422974,1.0,7.13906427450322,1408
QMIX-GNN,49,0.4090909089956602,0.21181089739962294,0.22311267256736755,1.0,7.138920116742048,1408
QMIX-GNN,50,0.409090908233669,0.21188418257464475,0.22110384702682495,1.0,7.138797765392656,1408
QMIX-GNN,51,0.4090909082548354,0.21207482516232828,0.21724933385849,1.0,7.138468031474902,1408
QMIX-GNN,52,0.40909090926024044,0.21197896217841533,0.22455327212810516,1.0,7.13864276830305,1408
QMIX-GNN,53,0.40909090838183393,0.2130192489306728,0.1967068761587143,1.0,7.1367561424411265,1408
QMIX-GNN,54,0.4090909096835689,0.21347612388993167,0.19034071266651154,1.0,7.1360263147290315,1408
QMIX-GNN,55,0.40909090866758063,0.21348061115258554,0.18382085859775543,1.0,7.136043316741652,1408
QMIX-GNN,56,0.4090909084030004,0.21380214720472213,0.1839313507080078,1.0,7.135639572405459,1408
QMIX-GNN,57,0.4090909089744938,0.21346578273243047,0.19498048722743988,1.0,7.13627117288125,1408
QMIX-GNN,58,0.4090909098529003,0.21341682158983433,0.203927680850029,1.0,7.136393395968698,1408
QMIX-GNN,59,0.40909090862524783,0.2135702238610003,0.1893628090620041,1.0,7.13601912383989,1408
QMIX-GNN,60,0.4090909092708237,0.21467870913843573,0.18139490485191345,1.0,7.134212607877329,1408
QMIX-GNN,61,0.40909090981056745,0.2152905647903323,0.1746509075164795,1.0,7.133337869270306,1408
QMIX-GNN,62,0.409090910138647,0.21659557196432036,0.15939053893089294,1.0,7.1313119380018275,1408
QMIX-GNN,63,0.40909090952482074,0.2179562260426717,0.16241876780986786,1.0,7.128985391728863,1408
QMIX-GNN,64,0.4090909088474952,0.2175927051893381,0.16515502333641052,1.0,7.129786972940682,1408
QMIX-GNN,65,0.4090909090062434,0.2180808910098498,0.16825997829437256,1.0,7.128979873566445,1408
QMIX-GNN,66,0.409090908836912,0.21801624533122885,0.163312166929245,1.0,7.12920866630849,1408
QMIX-GNN,67,0.4090909109218046,0.21940190820364064,0.16068769991397858,1.0,7.12702002322896,1408
QMIX-GNN,68,0.40909090966240247,0.22091086749654773,0.15739421546459198,1.0,7.124615942694402,1408
QMIX-GNN,69,0.4090909088474952,0.2220096386128124,0.15176142752170563,1.0,7.1227469576784035,1408
QMIX-GNN,70,0.4090909097576514,0.2204436906281535,0.1608477383852005,1.0,7.125123610155052,1408
QMIX-GNN,71,0.40909090965181927,0.22064219490928214,0.14627332985401154,1.0,7.125240200334177,1408
QMIX-GNN,72,0.4090909084030004,0.21793407266666973,0.14240485429763794,1.0,7.129212214772757,1408
QMIX-GNN,73,0.40909090879457916,0.22072247143360718,0.1293068379163742,1.0,7.124678023912552,1408
QMIX-GNN,74,0.40909090875224635,0.23009571071547275,0.1252700537443161,1.0,7.109115314364587,1408
QMIX-GNN,75,0.40909090878399595,0.23751431805791137,0.10441429913043976,1.0,7.096672749636394,1408
QMIX-GNN,76,0.4090909088157456,0.24482171851316628,0.08241792023181915,1.0,7.0836913331550955,1408
QMIX-GNN,77,0.40909090908561746,0.23662313562647636,0.06266343593597412,1.0,7.097601993688579,1408
QMIX-GNN,78,0.4090909092761153,0.22880287803282576,0.06474027782678604,1.0,7.109119869215088,1408
QMIX-GNN,79,0.40909090997989883,0.23027128556522994,0.06479625403881073,1.0,7.104805008696315,1408
QMIX-GNN,80,0.4090909088924739,0.23454935593089007,0.05585501715540886,1.0,7.097985990621947,1408
QMIX-GNN,81,0.4090909090670969,0.23817283489938917,0.05786823108792305,1.0,7.093703673392997,1408
QMIX-GNN,82,0.4090909090035976,0.23633358084345368,0.04981101676821709,1.0,7.097694632447604,1408
QMIX-GNN,83,0.40909090838447976,0.24801319698447435,0.0427822582423687,1.0,7.077079753562382,1408
QMIX-GNN,84,0.40909090922849084,0.2548636148409777,0.039271146059036255,1.0,7.064409095568767,1408
QMIX-GNN,85,0.409090908622602,0.2824782093206434,0.033741649240255356,1.0,7.005962837942569,1408
QMIX-GNN,86,0.40909090791352687,0.2938368846651999,0.02213139645755291,1.0,6.974382057732263,1408
QMIX-GNN,87,0.40909090945735277,0.2887565183065822,0.02398795448243618,1.0,6.984093340507504,1408
QMIX-GNN,88,0.4090909089400983,0.29009800493871607,0.026517894119024277,1.0,6.984728494945742,1408
QMIX-GNN,89,0.40909090949836274,0.26993874977418275,0.03765863925218582,1.0,7.033879854761707,1408
QMIX-GNN,90,0.4090909094454467,0.2482745041992913,0.041405752301216125,1.0,7.077022677596334,1408
QMIX-GNN,91,0.40909090838977136,0.23892553446794587,0.04256730526685715,1.0,7.093389277265432,1408
QMIX-GNN,92,0.40909090895332734,0.233093570710889,0.047581128776073456,1.0,7.101679876604155,1408
QMIX-GNN,93,0.40909090831304307,0.2248342452778052,0.11746930330991745,1.0,7.115420342312509,1408
QMIX-GNN,94,0.4090909090274098,0.22157886301020727,0.14571411907672882,1.0,7.121088411596729,1408
QMIX-GNN,95,0.4090909094613215,0.2232409576636617,0.14064791798591614,1.0,7.118418844101209,1408
QMIX-GNN,96,0.4090909088157456,0.21809485750028768,0.16790196299552917,1.0,7.1276609354477864,1408
QMIX-GNN,97,0.4090909095777368,0.21577463417422632,0.18124866485595703,1.0,7.131531169244512,1408
QMIX-GNN,98,0.40909090979998425,0.21544742552395998,0.1850571632385254,1.0,7.132061258962565,1408
QMIX-GNN,99,0.40909090879457916,0.2150664685304429,0.1917588859796524,1.0,7.132828954173986,1408
QMIX-GNN,100,0.4090909086993303,0.21465044532590313,0.19363944232463837,1.0,7.133564431846167,1408
MAPPO-GNN,1,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,2,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,3,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,4,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,5,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,6,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,7,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,8,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,9,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,10,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,11,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,12,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,13,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,14,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,15,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,16,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,17,0.4090909090909091,0.21188593365961197,0.22900991141796112,1.0,6.808550670879683,1012
MAPPO-GNN,18,0.4090909097682346,0.21207738405326854,0.22744020819664001,1.0,5.618610957725323,308
MAPPO-GNN,19,0.4090909083168228,0.212142071975649,0.22305633127689362,1.0,5.618492103422605,308
MAPPO-GNN,20,0.40909091092936406,0.21220503237124552,0.2243524193763733,1.0,5.618368820231273,308
MAPPO-GNN,21,0.4090909083168228,0.2120924375939238,0.22618259489536285,1.0,5.618583647348153,308
MAPPO-GNN,22,0.40909090851034435,0.21221110279682998,0.22692593932151794,1.0,5.6183614540063695,308
MAPPO-GNN,23,0.40909090938119147,0.21216040222362004,0.22806894779205322,1.0,5.618455487723722,308
MAPPO-GNN,24,0.4090909096230934,0.212468515519051,0.22319413721561432,1.0,5.617881146424381,308
MAPPO-GNN,25,0.4090909073975953,0.21231579574673903,0.22395052015781403,1.0,5.618170570530382,308
MAPPO-GNN,26,0.40909090812330123,0.21205235844277515,0.2272719442844391,1.0,5.618668247390859,308
MAPPO-GNN,27,0.4090909097682346,0.21222904326257347,0.2219429314136505,1.0,5.618314893244096,308
MAPPO-GNN,28,0.4090909083168228,0.21198156570588622,0.22779244184494019,1.0,5.61880916983767,308
MAPPO-GNN,29,0.409090908461964,0.21182277841773087,0.23328758776187897,1.0,5.619116576219266,308
MAPPO-GNN,30,0.4090909098649954,0.21177440496706632,0.2325928658246994,1.0,5.619234988941226,308
MAPPO-GNN,31,0.4090909082684424,0.2119275302867582,0.22662778198719025,1.0,5.618954805937941,308
MAPPO-GNN,32,0.409090908461964,0.2118172412409907,0.23305922746658325,1.0,5.619170507416844,308
MAPPO-GNN,33,0.409090912525917,0.21183097445395263,0.23558026552200317,1.0,5.619151284683058,308
MAPPO-GNN,34,0.4090909097682346,0.21215546727335052,0.22532644867897034,1.0,5.618548947185687,308
MAPPO-GNN,35,0.40909090875224635,0.2120919892093838,0.22186635434627533,1.0,5.618618091292314,308
MAPPO-GNN,36,0.40909090870386594,0.21231595408202864,0.21473978459835052,1.0,5.618216229596936,308
MAPPO-GNN,37,0.4090909082684424,0.21281464691202978,0.20635925233364105,1.0,5.617269725824961,308
MAPPO-GNN,38,0.4090909058494227,0.21312002114157658,0.20487932860851288,1.0,5.616689570382663,308
MAPPO-GNN,39,0.4090909081716816,0.21312812008534848,0.20280595123767853,1.0,5.6166480431237,308
MAPPO-GNN,40,0.4090909089457679,0.21326988508345562,0.1986289620399475,1.0,5.616367542540019,308
MAPPO-GNN,41,0.4090909097198542,0.2132713338303908,0.1984163522720337,1.0,5.616374460388688,308
MAPPO-GNN,42,0.40909090851034435,0.21279109653281875,0.20662249624729156,1.0,5.61731127670996,308
MAPPO-GNN,43,0.4090909103971797,0.21358765077789402,0.19382835924625397,1.0,5.615787685579617,308
MAPPO-GNN,44,0.409090908461964,0.2140268400861376,0.18581479787826538,1.0,5.614916113551907,308
MAPPO-GNN,45,0.4090909097682346,0.21334041839809167,0.18906933069229126,1.0,5.616270192504832,308
MAPPO-GNN,46,0.4090909090909091,0.2152615895952992,0.160788893699646,1.0,5.612398412004002,308
MAPPO-GNN,47,0.40909090991337577,0.21934773480375216,0.137232705950737,1.0,5.604243792977515,308
MAPPO-GNN,48,0.4090909090425287,0.22184938519983563,0.1316029578447342,1.0,5.599147939642385,308
MAPPO-GNN,49,0.4090909103971797,0.21580332690864681,0.1526317149400711,1.0,5.611272394962256,308
MAPPO-GNN,50,0.40909091092936406,0.21605459199583735,0.16967597603797913,1.0,5.611073317944269,308
MAPPO-GNN,51,0.40909090875224635,0.21702661548703997,0.16811160743236542,1.0,5.6092385227624,308
MAPPO-GNN,52,0.4090909084135836,0.21797530781765387,0.15239857137203217,1.0,5.6074308474908365,308
MAPPO-GNN,53,0.40909090785720903,0.22114115239829765,0.11872827261686325,1.0,5.600492572836786,308
MAPPO-GNN,54,0.4090909098649954,0.21850884584398647,0.15052580833435059,1.0,5.606687556132454,308
MAPPO-GNN,55,0.40909091010689735,0.2174999545559333,0.15867680311203003,1.0,5.609054635365607,308
MAPPO-GNN,56,0.4090909084135836,0.22034518007447143,0.13373801112174988,1.0,5.603418747497079,308
MAPPO-GNN,57,0.4090909098649954,0.22178536756922254,0.12351047992706299,1.0,5.600131639451636,308
MAPPO-GNN,58,0.40909090575266194,0.22166854718503393,0.1256764680147171,1.0,5.600471411415747,308
MAPPO-GNN,59,0.40909090732502473,0.22128738538612977,0.12495967000722885,1.0,5.6009619607181325,308
MAPPO-GNN,60,0.4090909125501072,0.22179705100876018,0.11930973082780838,1.0,5.5997017229492005,308
MAPPO-GNN,61,0.4090909075669267,0.22143854235963348,0.1135835349559784,1.0,5.599730627002209,308
MAPPO-GNN,62,0.4090909088731973,0.2200411683891874,0.12227614969015121,1.0,5.603391436814329,308
MAPPO-GNN,63,0.4090909076394973,0.22188985485291354,0.12305375188589096,1.0,5.598995024268907,308
MAPPO-GNN,64,0.40909091030041894,0.22129954101240942,0.12930624186992645,1.0,5.600454139702242,308
MAPPO-GNN,65,0.40909090797816006,0.22344739169237665,0.1292741894721985,1.0,5.597520883720978,308
MAPPO-GNN,66,0.4090909072524541,0.22539496366685058,0.11239979416131973,1.0,5.593655189506144,308
MAPPO-GNN,67,0.4090909094053817,0.22510437003128328,0.10197753459215164,1.0,5.594768179653894,308
MAPPO-GNN,68,0.409090908461964,0.23012796613212896,0.08534952253103256,1.0,5.583779147620833,308
