algorithm,episode,global_step,episode_reward_sum,episode_reward_mean_per_step,episode_length,update_count,epsilon,buffer_size,loss,policy_loss,value_loss,entropy,avg_cost_per_step,avg_weighted_total_cost_per_step,avg_inventory_cost_per_step,avg_routing_cost_per_step,transport_weight,total_inventory_cost,total_transport,routing_cost,avg_transport_per_step,avg_route_distance_per_step,routing_feasible_rate,avg_fill_rate,avg_stockout_rate,avg_bullwhip_cv,total_holding,total_backlog,avg_pipeline,weighted_total_cost
IQL,11,330,-3.4654773740945144,-0.11551591246981714,30,0,0.9651666666666666,330,,,,,761.3104210840294,761.3104210840294,761.3104210840294,0.0,0.0,22839.31263252088,0.0,0.0,0.0,0.0,1.0,0.9358142525019921,0.06418574749800787,5.830230916523418,21347.70065957316,1491.6119729477205,9.645909996017524,22839.31263252088
IQL,12,360,-18.771965981582238,-0.6257321993860746,30,0,0.962,360,,,,,914.8389035439319,914.8389035439319,914.8389035439319,0.0,0.0,27445.167106317956,0.0,0.0,0.0,0.0,1.0,0.8934858124566913,0.10651418754330866,5.12127748906901,24679.223571312425,2765.943535005533,10.654396654719234,27445.167106317956
IQL,13,390,-10.20717055764593,-0.3402390185881977,30,0,0.9588333333333333,390,,,,,922.3037677878195,922.3037677878195,922.3037677878195,0.0,0.0,27669.113033634585,0.0,0.0,0.0,0.0,1.0,0.9400149269281826,0.05998507307181744,4.537548381169537,26269.081462115515,1400.0315715190695,10.682362854415086,27669.113033634585
IQL,14,420,-7.122926069533977,-0.23743086898446591,30,0,0.9556666666666667,420,,,,,898.9733643318127,898.9733643318127,898.9733643318127,0.0,0.0,26969.200929954382,0.0,0.0,0.0,0.0,1.0,0.9526173968642615,0.0473826031357385,3.6599814732366855,25095.18785347542,1874.0130764789626,12.098140191888984,26969.200929954382
IQL,15,450,-5.570667876335397,-0.1856889292111799,30,0,0.9525,450,,,,,893.7420629660653,893.7420629660653,893.7420629660653,0.0,0.0,26812.26188898196,0.0,0.0,0.0,0.0,1.0,0.9563628967355943,0.04363710326440573,6.231055456871297,25683.626448954874,1128.635440027086,11.042117882920543,26812.26188898196
IQL,16,480,-24.032843068988278,-0.801094768966276,30,0,0.9493333333333334,480,,,,,901.4144301607132,901.4144301607132,901.4144301607132,0.0,0.0,27042.432904821395,0.0,0.0,0.0,0.0,1.0,0.9161900559820397,0.08380994401796027,5.343016841265747,23632.86555687767,3409.5673479437237,10.112001798829283,27042.432904821395
IQL,17,510,-9.930353096482722,-0.33101176988275743,30,11,0.9461666666666667,510,0.02737319537184455,,,,812.3309541904249,812.3309541904249,812.3309541904249,0.0,0.0,24369.928625712746,0.0,0.0,0.0,0.0,1.0,0.9427647070367099,0.05723529296329011,5.39761767467338,22161.04508312183,2208.8835425909165,10.1434391788625,24369.928625712746
IQL,18,540,-10.431781456393022,-0.3477260485464341,30,30,0.9430000000000001,540,0.026582646090537308,,,,977.1363885229604,977.1363885229604,977.1363885229604,0.0,0.0,29314.09165568881,0.0,0.0,0.0,0.0,1.0,0.9256465803457277,0.07435341965427233,4.8378362584183785,27533.05768527525,1781.0339704135636,12.069629304706043,29314.09165568881
IQL,19,570,-19.10795929139377,-0.6369319763797923,30,30,0.9398333333333333,570,0.025109752205510934,,,,855.286718228636,855.286718228636,855.286718228636,0.0,0.0,25658.60154685908,0.0,0.0,0.0,0.0,1.0,0.9225814509959888,0.07741854900401124,4.852062049687549,22282.387839319403,3376.2137075396795,10.516948092557849,25658.60154685908
IQL,20,600,-14.122275002933957,-0.47074250009779856,30,30,0.9366666666666666,600,0.024677891191095112,,,,877.7202538035901,877.7202538035901,877.7202538035901,0.0,0.0,26331.607614107703,0.0,0.0,0.0,0.0,1.0,0.9327179806555606,0.06728201934443945,4.126640535418002,23274.554851508987,3057.0527625987174,11.302708697403691,26331.607614107703
IQL,21,630,-23.355987933583137,-0.7785329311194379,30,30,0.9335,630,0.023534446023404598,,,,863.4798125648706,863.4798125648706,863.4798125648706,0.0,0.0,25904.39437694612,0.0,0.0,0.0,0.0,1.0,0.9206067576398,0.07939324236019996,4.861211734814385,22238.88840494959,3665.5059719965298,10.644158726294743,25904.39437694612
IQL,22,660,-6.929475995813124,-0.2309825331937708,30,30,0.9303333333333333,660,0.02191345120469729,,,,882.8256794758719,882.8256794758719,882.8256794758719,0.0,0.0,26484.770384276155,0.0,0.0,0.0,0.0,1.0,0.9556024084014755,0.04439759159852452,4.162950216325655,24926.932897765877,1557.8374865102778,10.972346554494235,26484.770384276155
IQL,23,690,-3.997450519612413,-0.1332483506537471,30,30,0.9271666666666667,690,0.01883941733588775,,,,870.0266330095806,870.0266330095806,870.0266330095806,0.0,0.0,26100.798990287418,0.0,0.0,0.0,0.0,1.0,0.9352571699233753,0.06474283007662474,4.4919966312330155,24907.398939957275,1193.4000503301427,11.063281252084515,26100.798990287418
IQL,24,720,-12.675570440744641,-0.42251901469148806,30,30,0.924,720,0.019473369140177964,,,,911.4334854984835,911.4334854984835,911.4334854984835,0.0,0.0,27343.004564954506,0.0,0.0,0.0,0.0,1.0,0.9461969929026276,0.0538030070973724,4.651929414500692,25355.68500062393,1987.3195643305767,10.754969125585921,27343.004564954506
IQL,25,750,-41.19216363254926,-1.3730721210849752,30,30,0.9208333333333334,750,0.017893632873892784,,,,955.4916210404341,955.4916210404341,955.4916210404341,0.0,0.0,28664.748631213024,0.0,0.0,0.0,0.0,1.0,0.8920452320056613,0.10795476799433867,3.828028938680312,22964.083040751935,5700.66559046109,10.338396567299009,28664.748631213024
IQL,26,780,6.029134988172655,0.20097116627242181,30,30,0.9176666666666666,780,0.017885638338824113,,,,849.0344590006522,849.0344590006522,849.0344590006522,0.0,0.0,25471.033770019567,0.0,0.0,0.0,0.0,1.0,0.9741088189795968,0.02589118102040322,3.820906726877249,24532.70179680166,938.3319732179095,12.294757389834656,25471.033770019567
IQL,27,810,-6.236591885510266,-0.20788639618367552,30,30,0.9145,810,0.020061023626476528,,,,898.3982572167212,898.3982572167212,898.3982572167212,0.0,0.0,26951.947716501636,0.0,0.0,0.0,0.0,1.0,0.9547303188986983,0.045269681101301695,5.008094481969329,25614.508441199705,1337.4392753019295,11.151777457228397,26951.947716501636
IQL,28,840,-50.13117646906001,-1.6710392156353335,30,30,0.9113333333333333,840,0.025167537853121758,,,,1007.4946972704818,1007.4946972704818,1007.4946972704818,0.0,0.0,30224.840918114453,0.0,0.0,0.0,0.0,1.0,0.8969369273190475,0.1030630726809525,4.972811476756732,23790.811194541584,6434.029723572868,10.088798176766318,30224.840918114453
IQL,29,870,-23.70168891963612,-0.790056297321204,30,30,0.9081666666666667,870,0.020891644060611725,,,,893.0114019425041,893.0114019425041,893.0114019425041,0.0,0.0,26790.342058275124,0.0,0.0,0.0,0.0,1.0,0.9344052139753427,0.06559478602465729,5.773405927492199,22813.355123728943,3976.98693454618,10.61162564730384,26790.342058275124
IQL,30,900,-4.80865993071077,-0.16028866435702568,30,30,0.905,900,0.01933258023733894,,,,906.0125024602092,906.0125024602092,906.0125024602092,0.0,0.0,27180.375073806277,0.0,0.0,0.0,0.0,1.0,0.9618303312862879,0.03816966871371208,4.022798131445587,26131.352125124795,1049.022948681481,11.220111844553838,27180.375073806277
IQL,31,930,-3.980331060079806,-0.1326777020026602,30,30,0.9018333333333334,930,0.021180031665911276,,,,857.9805824901888,857.9805824901888,857.9805824901888,0.0,0.0,25739.417474705664,0.0,0.0,0.0,0.0,1.0,0.9465588765551104,0.053441123444889604,4.873171785700136,24281.055237377517,1458.362237328148,10.832050970484268,25739.417474705664
IQL,32,960,-27.036897304411774,-0.9012299101470591,30,30,0.8986666666666667,960,0.018857639841735364,,,,854.0104133306494,854.0104133306494,854.0104133306494,0.0,0.0,25620.312399919483,0.0,0.0,0.0,0.0,1.0,0.8931249383969038,0.10687506160309623,5.854911747819847,22420.63008181045,3199.6823181090335,9.320517697859252,25620.312399919483
IQL,33,990,-8.55236756585554,-0.2850789188618513,30,30,0.8955,990,0.019323038558165233,,,,949.4330888973662,949.4330888973662,949.4330888973662,0.0,0.0,28482.99266692099,0.0,0.0,0.0,0.0,1.0,0.9532510167057437,0.04674898329425625,6.15350081481553,26923.482940355894,1559.5097265650952,11.581213578531345,28482.99266692099
IQL,34,1020,-7.177742223320701,-0.23925807411069003,30,30,0.8923333333333333,1020,0.025225182498494782,,,,819.8670607546143,819.8670607546143,819.8670607546143,0.0,0.0,24596.01182263843,0.0,0.0,0.0,0.0,1.0,0.9278882853348664,0.07211171466513355,6.308951061534041,22662.917137363405,1933.0946852750233,10.813809047964645,24596.01182263843
IQL,35,1050,-4.631417183371076,-0.15438057277903589,30,30,0.8891666666666667,1050,0.04190292929609617,,,,825.6278989323068,825.6278989323068,825.6278989323068,0.0,0.0,24768.836967969204,0.0,0.0,0.0,0.0,1.0,0.9288229550607853,0.07117704493921473,4.309273888946494,23402.797514332684,1366.0394536365206,10.234726229366693,24768.836967969204
IQL,36,1080,-24.43300035192049,-0.8144333450640163,30,30,0.886,1080,0.022147755324840545,,,,837.0887108769388,837.0887108769388,837.0887108769388,0.0,0.0,25112.661326308164,0.0,0.0,0.0,0.0,1.0,0.8767147073595134,0.1232852926404866,4.922438538703728,21561.2301775734,3551.4311487347622,9.853754599510056,25112.661326308164
IQL,37,1110,-4.438898883166601,-0.14796329610555337,30,30,0.8828333333333334,1110,0.021504731848835945,,,,847.6448445925221,847.6448445925221,847.6448445925221,0.0,0.0,25429.345337775663,0.0,0.0,0.0,0.0,1.0,0.9519184370610461,0.04808156293895394,4.658074379336158,23436.078569428984,1993.2667683466789,11.38089348318834,25429.345337775663
IQL,38,1140,-14.171553379370687,-0.47238511264568955,30,30,0.8796666666666667,1140,0.020180383448799452,,,,798.8313154759568,798.8313154759568,798.8313154759568,0.0,0.0,23964.939464278705,0.0,0.0,0.0,0.0,1.0,0.9177553842516657,0.0822446157483343,6.151904957794644,21500.908068254183,2464.031396024523,10.367073824666416,23964.939464278705
IQL,39,1170,-21.82201064452174,-0.7274003548173913,30,30,0.8765000000000001,1170,0.022110586582372586,,,,1005.6691812741543,1005.6691812741543,1005.6691812741543,0.0,0.0,30170.07543822463,0.0,0.0,0.0,0.0,1.0,0.9274870311421026,0.07251296885789738,5.462953289865059,26884.107324096778,3285.968114127854,12.129735320260776,30170.07543822463
IQL,40,1200,-1.6882018354800037,-0.05627339451600012,30,30,0.8733333333333333,1200,0.02251224167024096,,,,920.1117078792148,920.1117078792148,920.1117078792148,0.0,0.0,27603.351236376446,0.0,0.0,0.0,0.0,1.0,0.9685960321838867,0.03140396781611332,4.491949656457019,26631.552060256374,971.799176120072,11.96536773764793,27603.351236376446
IQL,41,1230,-8.777449650828833,-0.2925816550276278,30,30,0.8701666666666666,1230,0.031818968864778675,,,,978.7962194267845,978.7962194267845,978.7962194267845,0.0,0.0,29363.886582803538,0.0,0.0,0.0,0.0,1.0,0.9540048325827937,0.04599516741720633,5.871891882870553,28134.91955753977,1228.9670252637663,11.833515404755389,29363.886582803538
IQL,42,1260,-10.47986535393352,-0.3493288451311173,30,30,0.867,1260,0.029894883030404648,,,,826.9695031626201,826.9695031626201,826.9695031626201,0.0,0.0,24809.085094878603,0.0,0.0,0.0,0.0,1.0,0.9266547905626318,0.07334520943736822,6.424908689015201,22862.938690051335,1946.1464048272676,10.842701197438036,24809.085094878603
IQL,43,1290,-12.842637682595257,-0.4280879227531752,30,30,0.8638333333333333,1290,0.017712813336402178,,,,858.3376196047003,858.3376196047003,858.3376196047003,0.0,0.0,25750.128588141008,0.0,0.0,0.0,0.0,1.0,0.9132020835511246,0.08679791644887536,4.26524096066632,23158.839372398183,2591.2892157428237,10.575987816201193,25750.128588141008
IQL,44,1320,-4.9136637128290985,-0.1637887904276366,30,30,0.8606666666666667,1320,0.025537964856872954,,,,878.512325423456,878.512325423456,878.512325423456,0.0,0.0,26355.369762703678,0.0,0.0,0.0,0.0,1.0,0.9479787323979619,0.05202126760203807,4.084009135466652,25153.88559060857,1201.484172095108,10.832560160928601,26355.369762703678
IQL,45,1350,3.4138069877959385,0.11379356625986461,30,30,0.8575,1350,0.15728911918898422,,,,807.2918714412683,807.2918714412683,807.2918714412683,0.0,0.0,24218.75614323805,0.0,0.0,0.0,0.0,1.0,0.974442928003677,0.025557071996322955,4.506642521666346,23597.33594355379,621.42019968426,10.215091050638575,24218.75614323805
IQL,46,1380,-5.023057027306154,-0.16743523424353848,30,30,0.8543333333333334,1380,0.3059400384624799,,,,911.5377119538116,911.5377119538116,911.5377119538116,0.0,0.0,27346.131358614348,0.0,0.0,0.0,0.0,1.0,0.9441154578071606,0.05588454219283945,5.060862151559459,26041.32162504092,1304.8097335734262,10.986468425109107,27346.131358614348
IQL,47,1410,-15.850880812545014,-0.5283626937515005,30,30,0.8511666666666666,1410,0.08299511882166068,,,,989.5941196093084,989.5941196093084,989.5941196093084,0.0,0.0,29687.823588279254,0.0,0.0,0.0,0.0,1.0,0.9466586627407749,0.053341337259225075,4.857831400917086,27288.99572021663,2398.8278680626254,12.190455205651284,29687.823588279254
IQL,48,1440,-2.9217600525166425,-0.09739200175055475,30,30,0.848,1440,0.05784674659371376,,,,938.9505090212335,938.9505090212335,938.9505090212335,0.0,0.0,28168.515270637006,0.0,0.0,0.0,0.0,1.0,0.9667470786642719,0.0332529213357281,4.90319102925353,27187.99566304505,980.5196075919549,12.124409318868208,28168.515270637006
IQL,49,1470,-22.430699020994425,-0.7476899673664809,30,30,0.8448333333333333,1470,0.042260626206795375,,,,852.7978575405156,852.7978575405156,852.7978575405156,0.0,0.0,25583.935726215466,0.0,0.0,0.0,0.0,1.0,0.89279157081758,0.10720842918242002,4.80567751014144,21817.312731946407,3766.6229942690575,11.043252334018657,25583.935726215466
IQL,50,1500,-6.550703441121298,-0.21835678137070993,30,30,0.8416666666666667,1500,0.05566003664086262,,,,975.2751266830762,975.2751266830762,975.2751266830762,0.0,0.0,29258.253800492286,0.0,0.0,0.0,0.0,1.0,0.9642556008331379,0.03574439916686212,5.627677432840687,28290.55760894338,967.696191548904,11.827375541125543,29258.253800492286
IQL,51,1530,-10.213652881372557,-0.3404550960457519,30,30,0.8385,1530,0.08971701525151729,,,,853.8075175316342,853.8075175316342,853.8075175316342,0.0,0.0,25614.225525949027,0.0,0.0,0.0,0.0,1.0,0.9216229392341351,0.07837706076586493,5.081431431799228,24219.507472332447,1394.7180536165806,10.035609001918404,25614.225525949027
IQL,52,1560,-31.819785301119673,-1.0606595100373224,30,30,0.8353333333333334,1560,0.2087713446468115,,,,1032.7131172788586,1032.7131172788586,1032.7131172788586,0.0,0.0,30981.39351836576,0.0,0.0,0.0,0.0,1.0,0.9292271357730268,0.07077286422697315,5.996715283455306,26599.04987465792,4382.343643707836,11.535255733296367,30981.39351836576
IQL,53,1590,-3.37059913775717,-0.11235330459190566,30,30,0.8321666666666667,1590,0.6330583930015564,,,,967.5143355591949,967.5143355591949,967.5143355591949,0.0,0.0,29025.430066775847,0.0,0.0,0.0,0.0,1.0,0.9700598003186647,0.029940199681335322,5.221563977875635,27957.038574758844,1068.3914920170032,12.464031339031342,29025.430066775847
IQL,54,1620,-11.88434628663086,-0.3961448762210287,30,30,0.829,1620,0.8343616187572479,,,,963.7534240455828,963.7534240455828,963.7534240455828,0.0,0.0,28912.602721367486,0.0,0.0,0.0,0.0,1.0,0.9513345702730078,0.04866542972699217,4.782786678859913,26934.963004756588,1977.6397166108995,11.815847673440967,28912.602721367486
IQL,55,1650,6.378104741184315,0.2126034913728105,30,30,0.8258333333333334,1650,0.47196088805794717,,,,813.3019473049369,813.3019473049369,813.3019473049369,0.0,0.0,24399.058419148107,0.0,0.0,0.0,0.0,1.0,0.9783453904261433,0.021654609573856676,4.771924450218123,23638.8108969782,760.2475221699053,11.437874581118246,24399.058419148107
IQL,56,1680,-11.99897844437646,-0.399965948145882,30,30,0.8226666666666667,1680,0.3516981909672419,,,,1026.0695112484386,1026.0695112484386,1026.0695112484386,0.0,0.0,30782.08533745316,0.0,0.0,0.0,0.0,1.0,0.9529928361819419,0.04700716381805814,5.611951237714042,29240.008464109615,1542.0768733435486,12.267019935295005,30782.08533745316
IQL,57,1710,3.7696235512569096,0.12565411837523033,30,30,0.8195,1710,0.32137663289904594,,,,870.8656229296033,870.8656229296033,870.8656229296033,0.0,0.0,26125.9686878881,0.0,0.0,0.0,0.0,1.0,0.9700071577382843,0.029992842261715724,5.65342506672,25471.237345962785,654.7313419253146,11.603860090465908,26125.9686878881
IQL,58,1740,-11.004346055984252,-0.36681153519947507,30,30,0.8163333333333334,1740,0.3305908299982548,,,,974.7656932926961,974.7656932926961,974.7656932926961,0.0,0.0,29242.970798780883,0.0,0.0,0.0,0.0,1.0,0.9514793742721336,0.04852062572786642,5.406595510900989,27907.704568277863,1335.2662305030194,12.010467524424213,29242.970798780883
IQL,59,1770,-4.241832772771893,-0.1413944257590631,30,30,0.8131666666666667,1770,0.2779471022387346,,,,932.6211247094295,932.6211247094295,932.6211247094295,0.0,0.0,27978.633741282887,0.0,0.0,0.0,0.0,1.0,0.9729821320765899,0.0270178679234101,4.9559723185656015,26576.51430730607,1402.1194339768142,12.465684270571169,27978.633741282887
IQL,60,1800,5.776217286200478,0.1925405762066826,30,30,0.81,1800,0.3507742188870907,,,,934.2751566435151,934.2751566435151,934.2751566435151,0.0,0.0,28028.254699305453,0.0,0.0,0.0,0.0,1.0,0.9758932720816351,0.02410672791836488,5.086431583026335,27379.89427581413,648.3604234913208,13.23833182431096,28028.254699305453
IQL,61,1830,5.33716642349529,0.17790554744984302,30,30,0.8068333333333333,1830,0.3465698172648748,,,,826.5208602504551,826.5208602504551,826.5208602504551,0.0,0.0,24795.625807513654,0.0,0.0,0.0,0.0,1.0,0.9708225181236148,0.029177481876385247,4.515375467823134,23867.244986855298,928.3808206583569,12.15404959354875,24795.625807513654
IQL,62,1860,-8.198237839638091,-0.273274594654603,30,30,0.8036666666666666,1860,0.24316497892141342,,,,954.1935772888145,954.1935772888145,954.1935772888145,0.0,0.0,28625.807318664436,0.0,0.0,0.0,0.0,1.0,0.9606427901814268,0.03935720981857316,4.495918219112742,27056.14360146467,1569.6637171997656,12.394001285486524,28625.807318664436
IQL,63,1890,-0.7298122161523125,-0.02432707387174375,30,30,0.8005,1890,0.16275734814504783,,,,950.2571708131038,950.2571708131038,950.2571708131038,0.0,0.0,28507.715124393115,0.0,0.0,0.0,0.0,1.0,0.9706653730391521,0.029334626960847876,5.212716719024358,27362.06894556936,1145.6461788237539,12.822850538765529,28507.715124393115
IQL,64,1920,0.7685969583063369,0.02561989861021123,30,30,0.7973333333333333,1920,0.14991072217623394,,,,1030.4438745787586,1030.4438745787586,1030.4438745787586,0.0,0.0,30913.316237362757,0.0,0.0,0.0,0.0,1.0,0.975192005746084,0.024807994253916,5.486677354422487,30413.43880734887,499.87743001388696,13.401712394447197,30913.316237362757
IQL,65,1950,-2.509373483361728,-0.08364578277872427,30,30,0.7941666666666667,1950,0.1124900987992684,,,,941.9440234606952,941.9440234606952,941.9440234606952,0.0,0.0,28258.320703820857,0.0,0.0,0.0,0.0,1.0,0.9617968624432154,0.03820313755678462,4.815095518452512,27087.808641229247,1170.5120625916109,12.3675242886698,28258.320703820857
IQL,66,1980,-7.080843225125815,-0.2360281075041938,30,30,0.791,1980,0.11493637276192506,,,,940.1956346086826,940.1956346086826,940.1956346086826,0.0,0.0,28205.869038260476,0.0,0.0,0.0,0.0,1.0,0.9417801372195286,0.05821986278047142,6.254758728891918,26847.084095638013,1358.7849426224623,11.972371593379346,28205.869038260476
IQL,67,2010,0.41979629090905946,0.013993209696968649,30,30,0.7878333333333334,2010,0.11903558199604353,,,,941.5750833869544,941.5750833869544,941.5750833869544,0.0,0.0,28247.25250160863,0.0,0.0,0.0,0.0,1.0,0.9609333346605355,0.03906666533946446,4.871567775716136,27475.198084199055,772.0544174095746,12.489505485742008,28247.25250160863
IQL,68,2040,-3.387064971452846,-0.11290216571509486,30,30,0.7846666666666666,2040,0.09140290295084318,,,,916.0012113692169,916.0012113692169,916.0012113692169,0.0,0.0,27480.036341076506,0.0,0.0,0.0,0.0,1.0,0.9414833791319874,0.05851662086801257,4.681855241185078,26354.507752682654,1125.5285883938525,11.770581321849965,27480.036341076506
IQL,69,2070,2.6334793832813,0.08778264610937667,30,30,0.7815,2070,0.10330493512252967,,,,948.8313052758507,948.8313052758507,948.8313052758507,0.0,0.0,28464.93915827552,0.0,0.0,0.0,0.0,1.0,0.9728761409423018,0.027123859057698207,4.730355611702628,27713.649888159583,751.289270115935,12.79773572333776,28464.93915827552
IQL,70,2100,-9.171636027891754,-0.30572120092972516,30,30,0.7783333333333333,2100,0.11379590953389804,,,,1125.762951105338,1125.762951105338,1125.762951105338,0.0,0.0,33772.88853316014,0.0,0.0,0.0,0.0,1.0,0.9581991477777335,0.04180085222226648,5.3907019990337535,32713.770077775873,1059.1184553842693,14.042065578600672,33772.88853316014
IQL,71,2130,-3.5817745633040827,-0.11939248544346942,30,30,0.7751666666666667,2130,0.1741172722230355,,,,1049.4579855388029,1049.4579855388029,1049.4579855388029,0.0,0.0,31483.739566164088,0.0,0.0,0.0,0.0,1.0,0.9724761278147378,0.0275238721852622,4.295062765505542,30583.257369765382,900.4821963987044,13.628439600733097,31483.739566164088
IQL,72,2160,-7.3929021544173805,-0.2464300718139127,30,30,0.772,2160,0.2059502026687066,,,,1000.0252081241936,1000.0252081241936,1000.0252081241936,0.0,0.0,30000.756243725806,0.0,0.0,0.0,0.0,1.0,0.9476048769388322,0.05239512306116778,6.661573247770709,28584.62343087606,1416.132812849744,12.861461185315827,30000.756243725806
IQL,73,2190,0.03595303362181297,0.0011984344540604324,30,30,0.7688333333333334,2190,0.18432364476223786,,,,834.8079202742995,834.8079202742995,834.8079202742995,0.0,0.0,25044.237608228985,0.0,0.0,0.0,0.0,1.0,0.9643400276449833,0.03565997235501672,7.400576039830038,24247.307495154033,796.9301130749535,10.900582586944243,25044.237608228985
IQL,74,2220,-1.5977015904161969,-0.053256719680539896,30,30,0.7656666666666667,2220,0.14131779819726945,,,,931.9720402912739,931.9720402912739,931.9720402912739,0.0,0.0,27959.161208738216,0.0,0.0,0.0,0.0,1.0,0.9578091488751208,0.04219085112487919,4.87064882295088,26188.002207974696,1771.1590007635216,13.204768954378219,27959.161208738216
IQL,75,2250,0.7198396266072465,0.02399465422024155,30,30,0.7625,2250,0.10898784858485062,,,,951.8576036603866,951.8576036603866,951.8576036603866,0.0,0.0,28555.7281098116,0.0,0.0,0.0,0.0,1.0,0.9723693911990177,0.027630608800982337,4.590556698223273,27993.56566707379,562.1624427378066,12.521097560666089,28555.7281098116
IQL,76,2280,-9.346975318355396,-0.3115658439451799,30,30,0.7593333333333333,2280,0.08634953821698825,,,,999.0659052822832,999.0659052822832,999.0659052822832,0.0,0.0,29971.977158468497,0.0,0.0,0.0,0.0,1.0,0.9663554089483067,0.03364459105169326,5.369855807628442,28842.981755709225,1128.9954027592707,12.218985161917905,29971.977158468497
IQL,77,2310,-20.16370513681837,-0.6721235045606123,30,30,0.7561666666666667,2310,0.07903775547941526,,,,1042.3476903960686,1042.3476903960686,1042.3476903960686,0.0,0.0,31270.430711882058,0.0,0.0,0.0,0.0,1.0,0.9319026611020487,0.06809733889795133,3.2179721434151087,28527.36987125119,2743.0608406308675,12.620722346529515,31270.430711882058
IQL,78,2340,-7.4698788956000595,-0.24899596318666864,30,30,0.753,2340,0.0851763146619002,,,,1048.6662199905356,1048.6662199905356,1048.6662199905356,0.0,0.0,31459.986599716067,0.0,0.0,0.0,0.0,1.0,0.9685485862406217,0.03145141375937832,6.120249008151069,30509.065674107078,950.920925608989,13.174062168348973,31459.986599716067
IQL,79,2370,-0.17199434110110745,-0.005733144703370248,30,30,0.7498333333333334,2370,0.09381856496135393,,,,1066.1496908014017,1066.1496908014017,1066.1496908014017,0.0,0.0,31984.49072404205,0.0,0.0,0.0,0.0,1.0,0.9862480269079956,0.013751973092004377,4.869854391309937,31298.624092968075,685.866631073974,14.132211604404139,31984.49072404205
