algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action
IQL,1,20.748148148148147,12.936150047526743,0.03333333333333333,0.017948717948717947,0,20.748148148148147,12.936150047526743,0.03333333333333333,0.017948717948717947,0,15.2667;13.8;26.5;29.4667;13.7667;14.3333;29.3333;31.4333;12.8333,7.45624;9.41063;15.7115;11.6611;9.36904;8.56868;8.69994;12.013;8.37092,14.5333;23.2444;21.9833,15.2667;13.8;26.5;29.4667;13.7667;14.3333;29.3333;31.4333;12.8333,7.45624;9.41063;15.7115;11.6611;9.36904;8.56868;8.69994;12.013;8.37092,14.5333;23.2444;21.9833
IQL,2,21.937037037037037,13.377971062136776,0.035897435897435895,0.04871794871794872,0,21.937037037037037,13.377971062136776,0.035897435897435895,0.04871794871794872,0,15.8667;13.6;31.2333;31.6667;15.3;16.0667;27.8333;32.4667;13.4,8.03631;9.50649;12.2221;12.9469;8.56407;9.10287;13.5845;12.4304;7.68375,14.7333;26.0667;22.4417,15.8667;13.6;31.2333;31.6667;15.3;16.0667;27.8333;32.4667;13.4,8.03631;9.50649;12.2221;12.9469;8.56407;9.10287;13.5845;12.4304;7.68375,14.7333;26.0667;22.4417
IQL,3,21.355555555555554,13.477260226391584,0.041025641025641026,0.02564102564102564,0,21.355555555555554,13.477260226391584,0.041025641025641026,0.02564102564102564,0,14.2333;14.2333;28.1;33.5;14.3333;15.1667;29.4;32.9667;10.2667,7.64061;7.47745;14.279;9.81071;9.86351;8.43439;12.5103;11.4061;7.79287,14.2333;25.3111;21.95,14.2333;14.2333;28.1;33.5;14.3333;15.1667;29.4;32.9667;10.2667,7.64061;7.47745;14.279;9.81071;9.86351;8.43439;12.5103;11.4061;7.79287,14.2333;25.3111;21.95
IQL,4,21.903703703703705,12.549383384039867,0.023076923076923078,0.028205128205128206,0,21.903703703703705,12.549383384039867,0.023076923076923078,0.028205128205128206,0,16.0333;15.5;28.6;28.6667;14.2667;15.7667;33.5333;30.7;14.0667,9.04243;7.87718;8.92786;12.6789;9.24818;8.36932;11.9016;11.6366;8.02468,15.7667;23.8444;23.5167,16.0333;15.5;28.6;28.6667;14.2667;15.7667;33.5333;30.7;14.0667,9.04243;7.87718;8.92786;12.6789;9.24818;8.36932;11.9016;11.6366;8.02468,15.7667;23.8444;23.5167
IQL,5,21.68888888888889,13.345808978250462,0.04871794871794872,0.035897435897435895,0,21.68888888888889,13.345808978250462,0.04871794871794872,0.035897435897435895,0,18.0667;15.5333;29.1667;27.2;14;14.4333;30.6;30.6333;15.5667,9.36637;9.51747;12.9179;13.4397;8.14453;8.75855;15.8968;12.4244;9.00623,16.8;23.4556;22.8083,18.0667;15.5333;29.1667;27.2;14;14.4333;30.6;30.6333;15.5667,9.36637;9.51747;12.9179;13.4397;8.14453;8.75855;15.8968;12.4244;9.00623,16.8;23.4556;22.8083
IQL,6,22.33703703703704,13.659934606105283,0.035897435897435895,0.041025641025641026,0,22.33703703703704,13.659934606105283,0.035897435897435895,0.041025641025641026,0,12.4;13.1;34.7667;28.3;15.6;15.5;33.2333;32.8667;15.2667,8.2365;8.85946;12.8755;12.4396;8.04405;8.81571;8.70894;13.1776;8.64459,12.75;26.2222;24.2167,12.4;13.1;34.7667;28.3;15.6;15.5;33.2333;32.8667;15.2667,8.2365;8.85946;12.8755;12.4396;8.04405;8.81571;8.70894;13.1776;8.64459,12.75;26.2222;24.2167
IQL,7,21.64814814814815,13.707469452560051,0.041025641025641026,0.028205128205128206,0,21.64814814814815,13.707469452560051,0.041025641025641026,0.028205128205128206,0,12;14.5333;30.2;32.1;12.9;14.5333;29.4333;34.4;14.7333,8.56349;9.04704;11.5712;13.2069;8.38391;9.21496;11.1316;11.9878;8.97007,13.2667;25.0667;23.275,12;14.5333;30.2;32.1;12.9;14.5333;29.4333;34.4;14.7333,8.56349;9.04704;11.5712;13.2069;8.38391;9.21496;11.1316;11.9878;8.97007,13.2667;25.0667;23.275
IQL,8,21.618518518518517,12.686783354313523,0.04358974358974359,0.03333333333333333,0,21.618518518518517,12.686783354313523,0.04358974358974359,0.03333333333333333,0,18.3333;15.5;29.9;28.6333;16.9667;15.5;25.8;30.7;13.2333,9.4104;8.89101;13.3675;13.3952;9.42155;9.88517;9.92102;11.8607;10.0952,16.9167;25.1667;21.3083,18.3333;15.5;29.9;28.6333;16.9667;15.5;25.8;30.7;13.2333,9.4104;8.89101;13.3675;13.3952;9.42155;9.88517;9.92102;11.8607;10.0952,16.9167;25.1667;21.3083
IQL,9,20.622222222222224,12.311913331263472,0.038461538461538464,0.02564102564102564,0,20.622222222222224,12.311913331263472,0.038461538461538464,0.02564102564102564,0,13.9333;16.4333;29.7667;28.0667;16.2667;12.6;24.4;29;15.1333,8.45748;8.82679;13.0043;12.969;9.54265;7.99416;13.3756;8.80909;8.17204,15.1833;24.7;20.2833,13.9333;16.4333;29.7667;28.0667;16.2667;12.6;24.4;29;15.1333,8.45748;8.82679;13.0043;12.969;9.54265;7.99416;13.3756;8.80909;8.17204,15.1833;24.7;20.2833
IQL,10,22.418518518518518,13.748765251954838,0.038461538461538464,0.038461538461538464,0,22.418518518518518,13.748765251954838,0.038461538461538464,0.038461538461538464,0,14.4333;15.7667;30.5333;27.8;14.6;14.3333;33;34.9667;16.3333,8.75855;7.91068;14.2191;12.3245;9.6215;8.44327;11.6505;13.7852;9.08234,15.1;24.3111;24.6583,14.4333;15.7667;30.5333;27.8;14.6;14.3333;33;34.9667;16.3333,8.75855;7.91068;14.2191;12.3245;9.6215;8.44327;11.6505;13.7852;9.08234,15.1;24.3111;24.6583
IQL,11,21.381481481481483,13.965262115454932,0.041025641025641026,0.028205128205128206,0,21.381481481481483,13.965262115454932,0.041025641025641026,0.028205128205128206,0,17.1;12.3;32.9333;31.1;10.4;11.4;33.6667;28.8667;14.6667,8.67698;7.88733;11.3694;14.4415;8.85664;8.1265;10.8392;12.4358;7.89655,14.7;24.8111;22.15,17.1;12.3;32.9333;31.1;10.4;11.4;33.6667;28.8667;14.6667,8.67698;7.88733;11.3694;14.4415;8.85664;8.1265;10.8392;12.4358;7.89655,14.7;24.8111;22.15
IQL,12,22.14074074074074,12.680789181518552,0.03333333333333333,0.023076923076923078,0,22.14074074074074,12.680789181518552,0.03333333333333333,0.023076923076923078,0,14.9667;17.3333;27.8;34.0333;16.3667;17.2;27.2;29.7;14.6667,8.16694;8.0305;12.0455;12.9858;8.53808;9.50228;13.1666;12.0282;8.75722,16.15;26.0667;22.1917,14.9667;17.3333;27.8;34.0333;16.3667;17.2;27.2;29.7;14.6667,8.16694;8.0305;12.0455;12.9858;8.53808;9.50228;13.1666;12.0282;8.75722,16.15;26.0667;22.1917
IQL,13,22.01851851851852,13.33040348468387,0.023076923076923078,0.05384615384615385,0,22.01851851851852,13.33040348468387,0.023076923076923078,0.05384615384615385,0,17.0667;14;28.9;29.8333;13.7667;15.1;34.8;30.2333;14.4667,8.08675;8.50098;10.1336;11.6736;8.82301;9.32506;11.99;15.1078;9.20773,15.5333;24.1667;23.65,17.0667;14;28.9;29.8333;13.7667;15.1;34.8;30.2333;14.4667,8.08675;8.50098;10.1336;11.6736;8.82301;9.32506;11.99;15.1078;9.20773,15.5333;24.1667;23.65
IQL,14,21.825925925925926,13.306475521689725,0.023076923076923078,0.03076923076923077,0,21.825925925925926,13.306475521689725,0.023076923076923078,0.03076923076923077,0,15.7667;14;30.0333;27.8667;18.2667;16.7667;30.5;30.4667;12.7667,8.31738;8.5479;12.8569;14.4585;8.49287;9.29044;13.4778;13.9851;8.32139,14.8833;25.3889;22.625,15.7667;14;30.0333;27.8667;18.2667;16.7667;30.5;30.4667;12.7667,8.31738;8.5479;12.8569;14.4585;8.49287;9.29044;13.4778;13.9851;8.32139,14.8833;25.3889;22.625
IQL,15,23.144444444444446,13.42432378691018,0.03333333333333333,0.046153846153846156,0,23.144444444444446,13.42432378691018,0.03333333333333333,0.046153846153846156,0,12.6667;17.2333;32.3667;32.7;16.7;17.0333;31.0667;33.4333;15.1,8.18264;8.6011;11.101;11.3083;10.351;9.10854;12.4551;13.1319;8.882,14.95;27.2556;24.1583,12.6667;17.2333;32.3667;32.7;16.7;17.0333;31.0667;33.4333;15.1,8.18264;8.6011;11.101;11.3083;10.351;9.10854;12.4551;13.1319;8.882,14.95;27.2556;24.1583
IQL,16,21.75925925925926,13.579853249064143,0.041025641025641026,0.015384615384615385,0,21.75925925925926,13.579853249064143,0.041025641025641026,0.015384615384615385,0,16.5333;13.8;30;28.5333;11.8333;16.1333;34.8667;29.6333;14.5,8.25321;8.34026;12.6623;11.2568;9.69221;8.30555;12.8419;14.6594;8.43307,15.1667;23.4556;23.7833,16.5333;13.8;30;28.5333;11.8333;16.1333;34.8667;29.6333;14.5,8.25321;8.34026;12.6623;11.2568;9.69221;8.30555;12.8419;14.6594;8.43307,15.1667;23.4556;23.7833
IQL,17,21.433333333333334,13.514094151689958,0.041025641025641026,0.023076923076923078,0,21.433333333333334,13.514094151689958,0.041025641025641026,0.023076923076923078,0,13.8333;15.0333;31.1333;27.2667;17.7667;14.6667;30.5667;29.5667;13.0667,9.23069;7.5872;14.373;13.1578;8.39716;9.11897;14.7799;13.2732;8.20135,14.4333;25.3889;21.9667,13.8333;15.0333;31.1333;27.2667;17.7667;14.6667;30.5667;29.5667;13.0667,9.23069;7.5872;14.373;13.1578;8.39716;9.11897;14.7799;13.2732;8.20135,14.4333;25.3889;21.9667
IQL,18,21.64074074074074,12.779345582829238,0.015384615384615385,0.03333333333333333,0,21.64074074074074,12.779345582829238,0.015384615384615385,0.03333333333333333,0,14.3;15.2333;28.8;30.0333;14.9;14.7;30.0333;31.3;15.4667,8.56018;8.26512;12.051;10.8827;8.78389;9.30645;12.5126;11.7051;9.75272,14.7667;24.5778;22.875,14.3;15.2333;28.8;30.0333;14.9;14.7;30.0333;31.3;15.4667,8.56018;8.26512;12.051;10.8827;8.78389;9.30645;12.5126;11.7051;9.75272,14.7667;24.5778;22.875
IQL,19,20.92962962962963,12.80128219315361,0.02564102564102564,0.035897435897435895,0,20.92962962962963,12.80128219315361,0.02564102564102564,0.035897435897435895,0,13.1;13.7;31.0667;30.1667;15.5667;10.6667;28.9333;29.6;15.5667,8.68466;7.14679;12.1022;10.8292;8.26109;7.95124;10.4081;12.9296;8.59722,13.4;25.6;21.1917,13.1;13.7;31.0667;30.1667;15.5667;10.6667;28.9333;29.6;15.5667,8.68466;7.14679;12.1022;10.8292;8.26109;7.95124;10.4081;12.9296;8.59722,13.4;25.6;21.1917
IQL,20,21.751851851851853,13.101932861940366,0.02564102564102564,0.028205128205128206,0,21.751851851851853,13.101932861940366,0.02564102564102564,0.028205128205128206,0,12.7333;15.2667;32.6333;30.7333;13.7333;16.3;26.2333;33.5333;14.6,8.10322;8.86541;9.50257;11.5872;7.51857;9.77463;11.8566;13.0428;9.3188,14;25.7;22.6667,12.7333;15.2667;32.6333;30.7333;13.7333;16.3;26.2333;33.5333;14.6,8.10322;8.86541;9.50257;11.5872;7.51857;9.77463;11.8566;13.0428;9.3188,14;25.7;22.6667
IQL,21,21.881481481481483,13.020526160985826,0.020512820512820513,0.02564102564102564,0,21.881481481481483,13.020526160985826,0.020512820512820513,0.02564102564102564,0,17.6;14.3333;31.7333;31.9667;16.1;11.2667;27.9667;31.1333;14.8333,9.13455;7.39068;12.3205;11.2323;7.14306;8.09499;12.3436;13.0428;8.84716,15.9667;26.6;21.3,17.6;14.3333;31.7333;31.9667;16.1;11.2667;27.9667;31.1333;14.8333,9.13455;7.39068;12.3205;11.2323;7.14306;8.09499;12.3436;13.0428;8.84716,15.9667;26.6;21.3
IQL,22,21.355555555555554,13.014218245565496,0.038461538461538464,0.03076923076923077,0,21.355555555555554,13.014218245565496,0.038461538461538464,0.03076923076923077,0,15.5;16.2333;29.2333;33.7;14.7667;12.2;31.3667;23.2667;15.9333,7.90675;8.7395;13.4801;13.9479;9.21478;7.6;12.2596;10.8226;7.97468,15.8667;25.9;20.6917,15.5;16.2333;29.2333;33.7;14.7667;12.2;31.3667;23.2667;15.9333,7.90675;8.7395;13.4801;13.9479;9.21478;7.6;12.2596;10.8226;7.97468,15.8667;25.9;20.6917
IQL,23,22.374074074074073,12.49818038882261,0.035897435897435895,0.03076923076923077,0,22.374074074074073,12.49818038882261,0.035897435897435895,0.03076923076923077,0,14.8667;18.7667;29.9;26.5;16.5333;16.9333;31.8333;28.8667;17.1667,9.25827;7.25113;14.7068;13.7034;9.00642;9.10653;11.9863;11.6811;7.33523,16.8167;24.3111;23.7,14.8667;18.7667;29.9;26.5;16.5333;16.9333;31.8333;28.8667;17.1667,9.25827;7.25113;14.7068;13.7034;9.00642;9.10653;11.9863;11.6811;7.33523,16.8167;24.3111;23.7
IQL,24,21.3,14.029954726570919,0.04358974358974359,0.04871794871794872,0,21.3,14.029954726570919,0.04358974358974359,0.04871794871794872,0,13.3;11.1333;28.1333;31.9;15.0333;14.1333;30.5;32.0333;15.5333,9.96377;9.09847;12.3119;13.2523;8.53418;8.24109;13.6498;14.2956;8.98418,12.2167;25.0222;23.05,13.3;11.1333;28.1333;31.9;15.0333;14.1333;30.5;32.0333;15.5333,9.96377;9.09847;12.3119;13.2523;8.53418;8.24109;13.6498;14.2956;8.98418,12.2167;25.0222;23.05
IQL,25,20.340740740740742,12.36911503943231,0.04358974358974359,0.015384615384615385,0,20.340740740740742,12.36911503943231,0.04358974358974359,0.015384615384615385,0,13.4333;13.8333;28.3333;25;13.1;13.6667;31.5333;27.1333;17.0333,8.68978;8.47382;10.3709;12.6702;9.7719;8.30395;10.67;12.3173;8.75017,13.6333;22.1444;22.3417,13.4333;13.8333;28.3333;25;13.1;13.6667;31.5333;27.1333;17.0333,8.68978;8.47382;10.3709;12.6702;9.7719;8.30395;10.67;12.3173;8.75017,13.6333;22.1444;22.3417
IQL,26,22.81851851851852,13.905515480131458,0.028205128205128206,0.038461538461538464,0,22.81851851851852,13.905515480131458,0.028205128205128206,0.038461538461538464,0,18.7333;15.1667;33.9;30.0333;15.4;13.5667;30.3;32.3333;15.9333,7.6111;8.96691;11.5797;12.4646;9.41488;9.32982;16.9335;12.9108;9.93624,16.95;26.4444;23.0333,18.7333;15.1667;33.9;30.0333;15.4;13.5667;30.3;32.3333;15.9333,7.6111;8.96691;11.5797;12.4646;9.41488;9.32982;16.9335;12.9108;9.93624,16.95;26.4444;23.0333
IQL,27,21.744444444444444,12.78270919332,0.03076923076923077,0.015384615384615385,0,21.744444444444444,12.78270919332,0.03076923076923077,0.015384615384615385,0,13.7667;16.2667;30.5667;29.7333;12.1667;16.2667;27.5333;33.6333;15.7667,8.84565;7.52743;9.29761;12.4604;8.79425;8.3424;13.9731;10.9984;7.94851,15.0167;24.1556;23.3,13.7667;16.2667;30.5667;29.7333;12.1667;16.2667;27.5333;33.6333;15.7667,8.84565;7.52743;9.29761;12.4604;8.79425;8.3424;13.9731;10.9984;7.94851,15.0167;24.1556;23.3
IQL,28,19.94074074074074,13.44413018712405,0.038461538461538464,0.015384615384615385,0,19.94074074074074,13.44413018712405,0.038461538461538464,0.015384615384615385,0,11.3;13.1333;27.7;26.6667;13.3667;9.8;30.4;30.5333;16.5667,7.7638;9.18961;15.1705;13.1842;7.60037;8.74986;12.2708;10.5822;8.69745,12.2167;22.5778;21.825,11.3;13.1333;27.7;26.6667;13.3667;9.8;30.4;30.5333;16.5667,7.7638;9.18961;15.1705;13.1842;7.60037;8.74986;12.2708;10.5822;8.69745,12.2167;22.5778;21.825
IQL,29,21.522222222222222,13.06555645321311,0.038461538461538464,0.010256410256410256,0,21.522222222222222,13.06555645321311,0.038461538461538464,0.010256410256410256,0,15.4;16.9333;28.5667;28.0333;14.5333;16.7333;30.1;30.9667;12.4333,7.63588;8.63301;12.1564;12.8101;9.35141;8.02468;14.3163;13.0012;9.90516,16.1667;23.7111;22.5583,15.4;16.9333;28.5667;28.0333;14.5333;16.7333;30.1;30.9667;12.4333,7.63588;8.63301;12.1564;12.8101;9.35141;8.02468;14.3163;13.0012;9.90516,16.1667;23.7111;22.5583
IQL,30,21.962962962962962,13.074378340809488,0.028205128205128206,0.038461538461538464,0,21.962962962962962,13.074378340809488,0.028205128205128206,0.038461538461538464,0,13.5333;13.9667;32.7;28.4;13.6667;15.3333;32.7667;31.1333;16.1667,8.20461;9.59334;11.7619;12.0764;8.14589;7.90077;11.0625;11.7409;8.18569,13.75;24.9222;23.85,13.5333;13.9667;32.7;28.4;13.6667;15.3333;32.7667;31.1333;16.1667,8.20461;9.59334;11.7619;12.0764;8.14589;7.90077;11.0625;11.7409;8.18569,13.75;24.9222;23.85
IQL,31,21.562962962962963,13.969335415888304,0.035897435897435895,0.023076923076923078,0,21.562962962962963,13.969335415888304,0.035897435897435895,0.023076923076923078,0,14.1333;13.0333;27.9667;34.3333;15.0333;13.1333;30.5;31.1667;14.7667,8.25321;8.42806;13.4375;12.3998;8.87124;8.51561;13.8124;14.3529;8.41302,13.5833;25.7778;22.3917,14.1333;13.0333;27.9667;34.3333;15.0333;13.1333;30.5;31.1667;14.7667,8.25321;8.42806;13.4375;12.3998;8.87124;8.51561;13.8124;14.3529;8.41302,13.5833;25.7778;22.3917
IQL,32,21.674074074074074,12.67445937462255,0.020512820512820513,0.03333333333333333,0,21.674074074074074,12.67445937462255,0.020512820512820513,0.03333333333333333,0,16.7333;16.6333;30.1333;30.0667;13.4;15.5333;30.3333;27.8;14.4333,8.59043;9.18144;14.0872;10.7608;8.8;9.47887;11.571;11.4058;8.902,16.6833;24.5333;22.025,16.7333;16.6333;30.1333;30.0667;13.4;15.5333;30.3333;27.8;14.4333,8.59043;9.18144;14.0872;10.7608;8.8;9.47887;11.571;11.4058;8.902,16.6833;24.5333;22.025
IQL,33,21.703703703703702,13.100225654869645,0.023076923076923078,0.017948717948717947,0,21.703703703703702,13.100225654869645,0.023076923076923078,0.017948717948717947,0,16.7;13.4;33.4;30.0667;14.4667;15.1;29.3;30.3667;12.5333,8.71837;7.49044;11.2534;13.9689;8.8232;8.40773;9.57131;12.0429;9.58726,15.05;25.9778;21.825,16.7;13.4;33.4;30.0667;14.4667;15.1;29.3;30.3667;12.5333,8.71837;7.49044;11.2534;13.9689;8.8232;8.40773;9.57131;12.0429;9.58726,15.05;25.9778;21.825
IQL,34,20.74074074074074,13.366327489718868,0.05641025641025641,0.02564102564102564,0,20.74074074074074,13.366327489718868,0.05641025641025641,0.02564102564102564,0,14.6333;13.1;30.0667;25.8;15.8;13.0333;31.5333;28.6667;14.0333,9.16327;9.15187;12.0054;13.6514;8.58448;8.50679;13.7786;13.0137;9.3861,13.8667;23.8889;21.8167,14.6333;13.1;30.0667;25.8;15.8;13.0333;31.5333;28.6667;14.0333,9.16327;9.15187;12.0054;13.6514;8.58448;8.50679;13.7786;13.0137;9.3861,13.8667;23.8889;21.8167
IQL,35,22.244444444444444,13.332481454267809,0.020512820512820513,0.03076923076923077,0,22.244444444444444,13.332481454267809,0.020512820512820513,0.03076923076923077,0,15.8;15;32.8333;33.9667;15.7333;13.9333;32.7;27.5333;12.7,7.81196;8.05398;12.2694;10.3906;7.22003;8.74808;12.3346;13.1472;8.85118,15.4;27.5111;21.7167,15.8;15;32.8333;33.9667;15.7333;13.9333;32.7;27.5333;12.7,7.81196;8.05398;12.2694;10.3906;7.22003;8.74808;12.3346;13.1472;8.85118,15.4;27.5111;21.7167
IQL,36,22.466666666666665,12.893179362518543,0.02564102564102564,0.035897435897435895,0,22.466666666666665,12.893179362518543,0.02564102564102564,0.035897435897435895,0,17.9333;12.8333;31.9667;31.8;15.3667;17.6333;28.1667;31.4333;15.0667,9.04409;9.09243;11.2531;12.4295;7.76953;8.81848;13.675;11.0956;8.3743,15.3833;26.3778;23.075,17.9333;12.8333;31.9667;31.8;15.3667;17.6333;28.1667;31.4333;15.0667,9.04409;9.09243;11.2531;12.4295;7.76953;8.81848;13.675;11.0956;8.3743,15.3833;26.3778;23.075
IQL,37,20.155555555555555,12.318529654122939,0.02564102564102564,0.017948717948717947,0,20.155555555555555,12.318529654122939,0.02564102564102564,0.017948717948717947,0,14.6667;14.6333;26.7;26.7667;13.0333;14.8333;30.8667;25.6667;14.2333,9.92416;10.0016;11.9084;11.4911;7.31885;7.90815;10.7447;13.5827;8.42094,14.65;22.1667;21.4,14.6667;14.6333;26.7;26.7667;13.0333;14.8333;30.8667;25.6667;14.2333,9.92416;10.0016;11.9084;11.4911;7.31885;7.90815;10.7447;13.5827;8.42094,14.65;22.1667;21.4
IQL,38,20.266666666666666,13.56777227272202,0.05384615384615385,0.02564102564102564,0,20.266666666666666,13.56777227272202,0.05384615384615385,0.02564102564102564,0,12.8;13.4667;28.8667;30.3333;12.1333;11.2;31.0333;25.8667;16.7,9.12652;9.82084;13.4381;11.1664;9.13139;8.72315;14.4349;12.4331;7.97977,13.1333;23.7778;21.2,12.8;13.4667;28.8667;30.3333;12.1333;11.2;31.0333;25.8667;16.7,9.12652;9.82084;13.4381;11.1664;9.13139;8.72315;14.4349;12.4331;7.97977,13.1333;23.7778;21.2
IQL,39,21.18148148148148,12.904507884113153,0.03076923076923077,0.023076923076923078,0,21.18148148148148,12.904507884113153,0.03076923076923077,0.023076923076923078,0,14.9;18.7667;31;30.3667;12.3;12.0333;29.9;26.9667;14.4,9.50561;8.3254;12.5113;10.157;9.31361;8.22388;12.4267;12.624;8.19187,16.8333;24.5556;20.825,14.9;18.7667;31;30.3667;12.3;12.0333;29.9;26.9667;14.4,9.50561;8.3254;12.5113;10.157;9.31361;8.22388;12.4267;12.624;8.19187,16.8333;24.5556;20.825
IQL,40,21.548148148148147,12.49131165814924,0.023076923076923078,0.03076923076923077,0,21.548148148148147,12.49131165814924,0.023076923076923078,0.03076923076923077,0,15;18.8333;31.1333;30.2667;14.3;14.2333;28.1;27.6333;14.4333,8.35065;7.35791;12.6537;12.3745;8.1;8.27721;12.1939;12.3868;8.72805,16.9167;25.2333;21.1,15;18.8333;31.1333;30.2667;14.3;14.2333;28.1;27.6333;14.4333,8.35065;7.35791;12.6537;12.3745;8.1;8.27721;12.1939;12.3868;8.72805,16.9167;25.2333;21.1
IQL,41,21.72962962962963,12.835030618348245,0.02564102564102564,0.03333333333333333,0,21.72962962962963,12.835030618348245,0.02564102564102564,0.03333333333333333,0,18.1;14.5667;31.7333;27.0333;16.1;13.1667;29.8333;31.0667;13.9667,8.92319;9.99561;13.5841;10.4578;8.20305;8.0626;13.3269;10.5481;8.78819,16.3333;24.9556;22.0083,18.1;14.5667;31.7333;27.0333;16.1;13.1667;29.8333;31.0667;13.9667,8.92319;9.99561;13.5841;10.4578;8.20305;8.0626;13.3269;10.5481;8.78819,16.3333;24.9556;22.0083
IQL,42,21.59259259259259,12.813069887623744,0.035897435897435895,0.03333333333333333,0,21.59259259259259,12.813069887623744,0.035897435897435895,0.03333333333333333,0,16.4333;16.6667;28.6333;29.3667;16.1333;14.0333;30.2;27.8333;15.0333,9.164;8.91939;12.376;14.2933;8.51952;8.66981;13.9389;11.8324;8.4043,16.55;24.7111;21.775,16.4333;16.6667;28.6333;29.3667;16.1333;14.0333;30.2;27.8333;15.0333,9.164;8.91939;12.376;14.2933;8.51952;8.66981;13.9389;11.8324;8.4043,16.55;24.7111;21.775
IQL,43,20.874074074074073,12.654338813597803,0.03076923076923077,0.023076923076923078,0,20.874074074074073,12.654338813597803,0.03076923076923077,0.023076923076923078,0,16.7;17.9333;31.0667;28.0333;13.7333;15.1333;27.1667;25.9;12.2,8.18189;8.7595;14.1655;12.8335;8.92163;7.26972;14.8146;9.96778;8.69636,17.3167;24.2778;20.1,16.7;17.9333;31.0667;28.0333;13.7333;15.1333;27.1667;25.9;12.2,8.18189;8.7595;14.1655;12.8335;8.92163;7.26972;14.8146;9.96778;8.69636,17.3167;24.2778;20.1
IQL,44,21.374074074074073,13.295950165720683,0.038461538461538464,0.03333333333333333,0,21.374074074074073,13.295950165720683,0.038461538461538464,0.03333333333333333,0,17.5667;15.5667;34.1;29.4;11.1;13.4;27.8667;28.8667;14.5,8.9319;7.25573;12.9469;14.687;7.44916;8.90169;12.347;11.2893;8.44887,16.5667;24.8667;21.1583,17.5667;15.5667;34.1;29.4;11.1;13.4;27.8667;28.8667;14.5,8.9319;7.25573;12.9469;14.687;7.44916;8.90169;12.347;11.2893;8.44887,16.5667;24.8667;21.1583
IQL,45,21.47037037037037,12.055314328814886,0.02564102564102564,0.028205128205128206,0,21.47037037037037,12.055314328814886,0.02564102564102564,0.028205128205128206,0,19.2333;15.8667;29.5333;29.7;15.1667;13.5667;26.6667;29.0667;14.4333,8.35338;8.63996;12.0878;11.4489;7.66848;8.88701;10.9372;12.2118;8.61659,17.55;24.8;20.9333,19.2333;15.8667;29.5333;29.7;15.1667;13.5667;26.6667;29.0667;14.4333,8.35338;8.63996;12.0878;11.4489;7.66848;8.88701;10.9372;12.2118;8.61659,17.55;24.8;20.9333
IQL,46,22.492592592592594,13.494784340239557,0.04358974358974359,0.028205128205128206,0,22.492592592592594,13.494784340239557,0.04358974358974359,0.028205128205128206,0,19.2;13.1667;30.7333;33.0333;14.4;16.7333;26.9333;34.4333;13.8,7.0019;8.77908;12.5617;12.7266;8.35304;9.74657;12.9046;12.9195;9.03106,16.1833;26.0556;22.975,19.2;13.1667;30.7333;33.0333;14.4;16.7333;26.9333;34.4333;13.8,7.0019;8.77908;12.5617;12.7266;8.35304;9.74657;12.9046;12.9195;9.03106,16.1833;26.0556;22.975
IQL,47,21.803703703703704,13.824106199263111,0.023076923076923078,0.020512820512820513,0,21.803703703703704,13.824106199263111,0.023076923076923078,0.020512820512820513,0,11.1667;12.8333;32.2333;32.4333;14.8;17.8333;30.0667;29.9333;14.9333,8.63359;8.65673;12.7663;13.6789;8.38809;8.18569;13.364;12.9433;8.66769,12;26.4889;23.1917,11.1667;12.8333;32.2333;32.4333;14.8;17.8333;30.0667;29.9333;14.9333,8.63359;8.65673;12.7663;13.6789;8.38809;8.18569;13.364;12.9433;8.66769,12;26.4889;23.1917
IQL,48,19.933333333333334,12.44496030676824,0.03076923076923077,0.020512820512820513,0,19.933333333333334,12.44496030676824,0.03076923076923077,0.020512820512820513,0,14.3;15.8333;25.5333;31.6333;13.6333;15.8;24.8;26.3;11.5667,8.72601;9.22707;15.1498;10.5625;9.1122;6.88186;12.9933;11.1987;7.68845,15.0667;23.6;19.6167,14.3;15.8333;25.5333;31.6333;13.6333;15.8;24.8;26.3;11.5667,8.72601;9.22707;15.1498;10.5625;9.1122;6.88186;12.9933;11.1987;7.68845,15.0667;23.6;19.6167
IQL,49,20.885185185185186,12.140449796527424,0.03076923076923077,0.01282051282051282,0,20.885185185185186,12.140449796527424,0.03076923076923077,0.01282051282051282,0,18.5;16.3667;28.0667;27.0333;14.2;15.1667;28.6333;25.7667;14.2333,9.2367;9.27176;9.54265;13.5043;9.84683;8.54823;9.99828;14.6508;8.72805,17.4333;23.1;20.95,18.5;16.3667;28.0667;27.0333;14.2;15.1667;28.6333;25.7667;14.2333,9.2367;9.27176;9.54265;13.5043;9.84683;8.54823;9.99828;14.6508;8.72805,17.4333;23.1;20.95
