algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
IQL-GNN,26,15.807407407407407,9.462202622204243,0.03,0.041666666666666664,0,15.807407407407407,9.462202622204243,0.03,0.041666666666666664,0,15.807407407407407,9.462202622204243,0.022222222222222223,0.05555555555555555,17.3;18.5;12.8667;15.8333;15.8333;14.9667;16.4;11.4333;19.1333,9.96042;9.51753;10.5348;8.85093;9.50117;8.06839;9.60417;7.18648;8.83453,17.9;14.8444;15.4833,17.3;18.5;12.8667;15.8333;15.8333;14.9667;16.4;11.4333;19.1333,9.96042;9.51753;10.5348;8.85093;9.50117;8.06839;9.60417;7.18648;8.83453,17.9;14.8444;15.4833,17.3;18.5;12.8667;15.8333;15.8333;14.9667;16.4;11.4333;19.1333,9.96042;9.51753;10.5348;8.85093;9.50117;8.06839;9.60417;7.18648;8.83453,17.9;14.8444;15.4833
IQL-GNN,27,16.192592592592593,8.898602717028146,0.015,0.023333333333333334,0,16.192592592592593,8.898602717028146,0.015,0.023333333333333334,0,16.192592592592593,8.898602717028146,0.02962962962962963,0.03333333333333333,15.6333;16.9;17;19.0333;18.3;15.4667;15.0333;17.3333;11.0333,8.96468;9.10073;9.09212;8.17102;8.09588;8.07355;8.73111;9.6793;7.4587,16.2667;18.1111;14.7167,15.6333;16.9;17;19.0333;18.3;15.4667;15.0333;17.3333;11.0333,8.96468;9.10073;9.09212;8.17102;8.09588;8.07355;8.73111;9.6793;7.4587,16.2667;18.1111;14.7167,15.6333;16.9;17;19.0333;18.3;15.4667;15.0333;17.3333;11.0333,8.96468;9.10073;9.09212;8.17102;8.09588;8.07355;8.73111;9.6793;7.4587,16.2667;18.1111;14.7167
IQL-GNN,28,15.151851851851852,8.980384812771641,0.028333333333333332,0.03666666666666667,0,15.151851851851852,8.980384812771641,0.028333333333333332,0.03666666666666667,0,15.151851851851852,8.980384812771641,0.025925925925925925,0.02962962962962963,16.7333;12.1333;15.1;16.1667;14.0667;14.9;15.0667;19.6667;12.5333,10.5101;7.93613;9.14822;8.74103;8.30636;8.04301;8.55934;8.26774;8.70913,14.4333;15.1111;15.5417,16.7333;12.1333;15.1;16.1667;14.0667;14.9;15.0667;19.6667;12.5333,10.5101;7.93613;9.14822;8.74103;8.30636;8.04301;8.55934;8.26774;8.70913,14.4333;15.1111;15.5417,16.7333;12.1333;15.1;16.1667;14.0667;14.9;15.0667;19.6667;12.5333,10.5101;7.93613;9.14822;8.74103;8.30636;8.04301;8.55934;8.26774;8.70913,14.4333;15.1111;15.5417
IQL-GNN,29,15.066666666666666,8.954369924273887,0.03,0.03333333333333333,0,15.066666666666666,8.954369924273887,0.03,0.03333333333333333,0,15.066666666666666,8.954369924273887,0.02962962962962963,0.025925925925925925,16.1;16.2;17.3667;13.9667;14.8667;15.2667;14.5667;9.96667;17.3,8.66545;10.3163;8.58869;8.11371;9.14598;7.6852;8.46043;8.40033;8.68773,16.15;15.4;14.275,16.1;16.2;17.3667;13.9667;14.8667;15.2667;14.5667;9.96667;17.3,8.66545;10.3163;8.58869;8.11371;9.14598;7.6852;8.46043;8.40033;8.68773,16.15;15.4;14.275,16.1;16.2;17.3667;13.9667;14.8667;15.2667;14.5667;9.96667;17.3,8.66545;10.3163;8.58869;8.11371;9.14598;7.6852;8.46043;8.40033;8.68773,16.15;15.4;14.275
IQL-GNN,30,14.214814814814815,8.888932098660408,0.028333333333333332,0.018333333333333333,0,14.214814814814815,8.888932098660408,0.028333333333333332,0.018333333333333333,0,14.214814814814815,8.888932098660408,0.03333333333333333,0.018518518518518517,14.4333;15.4;11.7667;15;15.7667;14.7;14.7667;10.9;15.2,7.96527;8.33707;8.92817;8.90318;8.53496;8.41487;9.59056;8.24763;9.62081,14.9167;14.1778;13.8917,14.4333;15.4;11.7667;15;15.7667;14.7;14.7667;10.9;15.2,7.96527;8.33707;8.92817;8.90318;8.53496;8.41487;9.59056;8.24763;9.62081,14.9167;14.1778;13.8917,14.4333;15.4;11.7667;15;15.7667;14.7;14.7667;10.9;15.2,7.96527;8.33707;8.92817;8.90318;8.53496;8.41487;9.59056;8.24763;9.62081,14.9167;14.1778;13.8917
IQL-GNN,31,13.974074074074075,9.337463078119976,0.02666666666666667,0.045,0,13.974074074074075,9.337463078119976,0.02666666666666667,0.045,0,13.974074074074075,9.337463078119976,0.025925925925925925,0.037037037037037035,15.0667;14.8667;16.5667;15.3;12.8;15.6333;11.6;12.6667;11.2667,9.49011;9.51747;9.37971;9.36358;8.65794;8.712;8.97255;9.58239;8.71372,14.9667;14.8889;12.7917,15.0667;14.8667;16.5667;15.3;12.8;15.6333;11.6;12.6667;11.2667,9.49011;9.51747;9.37971;9.36358;8.65794;8.712;8.97255;9.58239;8.71372,14.9667;14.8889;12.7917,15.0667;14.8667;16.5667;15.3;12.8;15.6333;11.6;12.6667;11.2667,9.49011;9.51747;9.37971;9.36358;8.65794;8.712;8.97255;9.58239;8.71372,14.9667;14.8889;12.7917
IQL-GNN,32,14.851851851851851,8.913176694807914,0.02666666666666667,0.03,0,14.851851851851851,8.913176694807914,0.02666666666666667,0.03,0,14.851851851851851,8.913176694807914,0.022222222222222223,0.025925925925925925,15.1;14.9667;14.2;16.9667;15.4;13.6333;14.5;11.8333;17.0667,8.31605;9.57247;8.90094;9.03874;8.24864;9.68326;8.44492;8.11617;8.56712,15.0333;15.5222;14.2583,15.1;14.9667;14.2;16.9667;15.4;13.6333;14.5;11.8333;17.0667,8.31605;9.57247;8.90094;9.03874;8.24864;9.68326;8.44492;8.11617;8.56712,15.0333;15.5222;14.2583,15.1;14.9667;14.2;16.9667;15.4;13.6333;14.5;11.8333;17.0667,8.31605;9.57247;8.90094;9.03874;8.24864;9.68326;8.44492;8.11617;8.56712,15.0333;15.5222;14.2583
IQL-GNN,33,14.492592592592592,9.302226970559092,0.03333333333333333,0.03,0,14.492592592592592,9.302226970559092,0.03333333333333333,0.03,0,14.492592592592592,9.302226970559092,0.037037037037037035,0.037037037037037035,16.9333;15.4;15.6333;14.4333;12.9;14.1;15;15.2667;10.7667,8.7861;9.1382;9.23935;9.45404;9.67592;9.3;10.0896;8.6984;7.7618,16.1667;14.3222;13.7833,16.9333;15.4;15.6333;14.4333;12.9;14.1;15;15.2667;10.7667,8.7861;9.1382;9.23935;9.45404;9.67592;9.3;10.0896;8.6984;7.7618,16.1667;14.3222;13.7833,16.9333;15.4;15.6333;14.4333;12.9;14.1;15;15.2667;10.7667,8.7861;9.1382;9.23935;9.45404;9.67592;9.3;10.0896;8.6984;7.7618,16.1667;14.3222;13.7833
IQL-GNN,34,15.481481481481481,9.156945837148536,0.03,0.03,0,15.481481481481481,9.156945837148536,0.03,0.03,0,15.481481481481481,9.156945837148536,0.02962962962962963,0.03333333333333333,17.7;13.5333;16.5;16.6;14.5667;16.3333;13.3333;15.5667;15.2,7.66877;9.51397;8.61684;10.6352;8.67442;9.46338;9.282;8.76616;8.53776,15.6167;15.8889;15.1083,17.7;13.5333;16.5;16.6;14.5667;16.3333;13.3333;15.5667;15.2,7.66877;9.51397;8.61684;10.6352;8.67442;9.46338;9.282;8.76616;8.53776,15.6167;15.8889;15.1083,17.7;13.5333;16.5;16.6;14.5667;16.3333;13.3333;15.5667;15.2,7.66877;9.51397;8.61684;10.6352;8.67442;9.46338;9.282;8.76616;8.53776,15.6167;15.8889;15.1083
IQL-GNN,35,14.348148148148148,9.490594578820318,0.035,0.03166666666666667,0,14.348148148148148,9.490594578820318,0.035,0.03166666666666667,0,14.348148148148148,9.490594578820318,0.040740740740740744,0.040740740740740744,17.2;15.0333;15.4667;14.7333;12.0333;14.4;12.4333;14.0667;13.7667,9.5198;9.24296;9.6081;9.36637;9.02398;9.98866;9.10561;8.5203;9.91861,16.1167;14.0778;13.6667,17.2;15.0333;15.4667;14.7333;12.0333;14.4;12.4333;14.0667;13.7667,9.5198;9.24296;9.6081;9.36637;9.02398;9.98866;9.10561;8.5203;9.91861,16.1167;14.0778;13.6667,17.2;15.0333;15.4667;14.7333;12.0333;14.4;12.4333;14.0667;13.7667,9.5198;9.24296;9.6081;9.36637;9.02398;9.98866;9.10561;8.5203;9.91861,16.1167;14.0778;13.6667
