algorithm,episode,global_step,episode_reward_sum,episode_reward_mean_per_step,episode_length,update_count,epsilon,buffer_size,loss,policy_loss,value_loss,entropy,avg_cost_per_step,avg_weighted_total_cost_per_step,avg_inventory_cost_per_step,avg_routing_cost_per_step,transport_weight,total_inventory_cost,total_transport,routing_cost,avg_transport_per_step,avg_route_distance_per_step,routing_feasible_rate,avg_fill_rate,avg_stockout_rate,avg_bullwhip_cv,total_holding,total_backlog,avg_pipeline,weighted_total_cost
IQL,28,840,-38.89369904001523,-1.2964566346671742,30,30,0.9113333333333333,840,0.037847650423645976,,,,929.0213413304798,929.0213413304798,929.0213413304798,0.0,0.0,27870.640239914395,0.0,0.0,0.0,0.0,1.0,0.9067616733445449,0.09323832665545506,4.431568277577214,22307.60097667953,5563.039263234867,10.437898279406513,27870.640239914395
IQL,29,870,-42.57841964155762,-1.4192806547185874,30,30,0.9081666666666667,870,0.061111308572192984,,,,1062.8537525129636,1062.8537525129636,1062.8537525129636,0.0,0.0,31885.612575388906,0.0,0.0,0.0,0.0,1.0,0.8988348780599661,0.10116512194003391,4.9012622993566,26863.44920760309,5022.163367785815,10.804738760895694,31885.612575388906
IQL,30,900,-20.51842224402921,-0.683947408134307,30,30,0.905,900,0.08516240641474723,,,,898.4789177013377,898.4789177013377,898.4789177013377,0.0,0.0,26954.36753104013,0.0,0.0,0.0,0.0,1.0,0.9143517222733577,0.0856482777266423,3.9915722119973682,24263.73484554038,2690.632685499751,10.515820105820103,26954.36753104013
IQL,31,930,-1.3480300115899642,-0.04493433371966547,30,30,0.9018333333333334,930,0.05129043683409691,,,,889.7802609881658,889.7802609881658,889.7802609881658,0.0,0.0,26693.407829644973,0.0,0.0,0.0,0.0,1.0,0.9508644740979599,0.04913552590204007,5.106374836376721,25758.920298805126,934.4875308398473,11.809274368419391,26693.407829644973
IQL,32,960,-29.188321209011466,-0.9729440403003822,30,30,0.8986666666666667,960,0.0684339507172505,,,,849.1395593776808,849.1395593776808,849.1395593776808,0.0,0.0,25474.186781330423,0.0,0.0,0.0,0.0,1.0,0.9081499399390196,0.0918500600609804,4.925991258595187,21181.41620019955,4292.770581130873,9.627790104492613,25474.186781330423
IQL,33,990,-16.833903797479742,-0.561130126582658,30,30,0.8955,990,0.05333495537439982,,,,926.2116709459497,926.2116709459497,926.2116709459497,0.0,0.0,27786.35012837849,0.0,0.0,0.0,0.0,1.0,0.9450464536840968,0.05495354631590321,5.459203016075406,25251.950570043828,2534.399558334662,11.236956956956957,27786.35012837849
IQL,34,1020,-52.44245229326579,-1.7480817431088596,30,30,0.8923333333333333,1020,0.04013075530529022,,,,928.3914977723973,928.3914977723973,928.3914977723973,0.0,0.0,27851.744933171918,0.0,0.0,0.0,0.0,1.0,0.8731537532965767,0.12684624670342326,6.331157111935761,20536.551087644166,7315.193845527754,8.907870558259566,27851.744933171918
IQL,35,1050,-27.933329186852255,-0.9311109728950752,30,30,0.8891666666666667,1050,0.03885540440678596,,,,893.0379827389922,893.0379827389922,893.0379827389922,0.0,0.0,26791.13948216977,0.0,0.0,0.0,0.0,1.0,0.9158118295216063,0.08418817047839366,3.8927096883278733,22607.532524301663,4183.606957868104,10.394879572799924,26791.13948216977
IQL,36,1080,-4.557317919935205,-0.15191059733117349,30,30,0.886,1080,0.03505988226582606,,,,925.1026585833191,925.1026585833191,925.1026585833191,0.0,0.0,27753.079757499574,0.0,0.0,0.0,0.0,1.0,0.9714137625505351,0.02858623744946487,6.8764234878516755,26016.860972697858,1736.2187848017156,12.150108879724533,27753.079757499574
IQL,37,1110,4.6387471256857955,0.1546249041895265,30,30,0.8828333333333334,1110,0.03055427735671401,,,,847.413323306483,847.413323306483,847.413323306483,0.0,0.0,25422.39969919449,0.0,0.0,0.0,0.0,1.0,0.9655995493281967,0.034400450671803307,3.6425274452149785,24448.330606560823,974.0690926336688,11.80870386198164,25422.39969919449
IQL,38,1140,-15.568343316154145,-0.5189447772051382,30,30,0.8796666666666667,1140,0.03256405343612035,,,,1022.0015596746881,1022.0015596746881,1022.0015596746881,0.0,0.0,30660.04679024064,0.0,0.0,0.0,0.0,1.0,0.934921691246088,0.06507830875391196,5.897643351853626,28193.649274741765,2466.3975154988757,12.446453102797895,30660.04679024064
IQL,39,1170,-5.120904476348619,-0.17069681587828728,30,30,0.8765000000000001,1170,0.046230725633601345,,,,888.9666051533609,888.9666051533609,888.9666051533609,0.0,0.0,26668.998154600828,0.0,0.0,0.0,0.0,1.0,0.9367762118751108,0.06322378812488916,5.490872024912857,25161.20765722156,1507.7904973792695,11.435000181270977,26668.998154600828
IQL,40,1200,-9.87915976973382,-0.32930532565779397,30,30,0.8733333333333333,1200,0.05444002244621515,,,,963.0759620725755,963.0759620725755,963.0759620725755,0.0,0.0,28892.278862177267,0.0,0.0,0.0,0.0,1.0,0.9499399052625144,0.05006009473748563,4.747192038621102,27373.712306819398,1518.5665553578688,12.088116731136056,28892.278862177267
IQL,41,1230,-7.247957241120739,-0.24159857470402463,30,30,0.8701666666666666,1230,0.04366603419184685,,,,1023.9666251182372,1023.9666251182372,1023.9666251182372,0.0,0.0,30718.998753547115,0.0,0.0,0.0,0.0,1.0,0.9520528333759756,0.04794716662402443,5.7969682830536415,29481.241831764382,1237.7569217827331,12.97730848586112,30718.998753547115
IQL,42,1260,1.5795587894277747,0.05265195964759249,30,30,0.867,1260,0.04121258643766244,,,,789.5806382782877,789.5806382782877,789.5806382782877,0.0,0.0,23687.41914834863,0.0,0.0,0.0,0.0,1.0,0.9415457099362421,0.05845429006375791,5.125783834849856,22436.007736202504,1251.4114121461257,11.265055500055503,23687.41914834863
IQL,43,1290,-21.969562931271025,-0.7323187643757009,30,30,0.8638333333333333,1290,0.03914101918538412,,,,917.7891570344043,917.7891570344043,917.7891570344043,0.0,0.0,27533.67471103213,0.0,0.0,0.0,0.0,1.0,0.9265448077687225,0.0734551922312775,4.52403946111052,24213.215139766802,3320.4595712653277,11.357511621425694,27533.67471103213
IQL,44,1320,-1.2583278949038545,-0.041944263163461816,30,30,0.8606666666666667,1320,0.04140499159693718,,,,983.2480860041546,983.2480860041546,983.2480860041546,0.0,0.0,29497.44258012464,0.0,0.0,0.0,0.0,1.0,0.9668922019434629,0.033107798056537074,3.9655113352379323,28559.02809296206,938.4144871625781,12.869622015743966,29497.44258012464
IQL,45,1350,-6.2430937006672425,-0.20810312335557474,30,30,0.8575,1350,0.039226000942289826,,,,980.8258961513719,980.8258961513719,980.8258961513719,0.0,0.0,29424.77688454116,0.0,0.0,0.0,0.0,1.0,0.948204975654206,0.05179502434579397,4.00670152235544,27806.509048609594,1618.2678359315644,13.252379118011492,29424.77688454116
IQL,46,1380,-0.3037043422378489,-0.010123478074594964,30,30,0.8543333333333334,1380,0.029851243707040946,,,,950.0790408722852,950.0790408722852,950.0790408722852,0.0,0.0,28502.371226168554,0.0,0.0,0.0,0.0,1.0,0.9624210207746405,0.037578979225359466,5.335110560629352,27738.264075048464,764.1071511200887,12.146806690155735,28502.371226168554
IQL,47,1410,-15.299599888445842,-0.5099866629481947,30,30,0.8511666666666666,1410,0.02943014943351348,,,,942.6016926441872,942.6016926441872,942.6016926441872,0.0,0.0,28278.050779325615,0.0,0.0,0.0,0.0,1.0,0.9381744772433132,0.061825522756686846,4.50764669710233,26055.110815364154,2222.9399639614608,11.637821717141996,28278.050779325615
IQL,48,1440,-6.369927704638127,-0.21233092348793756,30,30,0.848,1440,0.029397291441758473,,,,796.1048452655206,796.1048452655206,796.1048452655206,0.0,0.0,23883.145357965615,0.0,0.0,0.0,0.0,1.0,0.932974846270757,0.067025153729243,4.995393032232899,22077.44066868483,1805.7046892807841,10.658410548382825,23883.145357965615
IQL,49,1470,-11.557602958811714,-0.38525343196039047,30,30,0.8448333333333333,1470,0.031244066512833037,,,,937.8527366116472,937.8527366116472,937.8527366116472,0.0,0.0,28135.582098349416,0.0,0.0,0.0,0.0,1.0,0.9403536856526079,0.05964631434739209,3.672419099051723,25556.411037845497,2579.1710605039193,12.214524137974538,28135.582098349416
IQL,50,1500,-16.372933090893785,-0.5457644363631261,30,30,0.8416666666666667,1500,0.0389685720205307,,,,1024.3131797244182,1024.3131797244182,1024.3131797244182,0.0,0.0,30729.39539173255,0.0,0.0,0.0,0.0,1.0,0.9564651599241213,0.04353484007587871,4.110050548226342,28817.929331267875,1911.4660604646733,12.792455026455025,30729.39539173255
IQL,51,1530,-21.121643130257866,-0.7040547710085955,30,30,0.8385,1530,0.04536699603001277,,,,939.1875090108583,939.1875090108583,939.1875090108583,0.0,0.0,28175.62527032575,0.0,0.0,0.0,0.0,1.0,0.900205314777177,0.09979468522282298,5.11769570894121,26110.465416165353,2065.159854160396,10.74649609437271,28175.62527032575
IQL,52,1560,-9.850918911299233,-0.32836396370997445,30,30,0.8353333333333334,1560,0.08486107264955839,,,,928.7423190104096,928.7423190104096,928.7423190104096,0.0,0.0,27862.269570312288,0.0,0.0,0.0,0.0,1.0,0.9343559892987794,0.06564401070122061,5.802032716531796,26329.091646700155,1533.1779236121317,11.535035147386804,27862.269570312288
IQL,53,1590,2.864748766678069,0.09549162555593564,30,30,0.8321666666666667,1590,0.5381068207323552,,,,1002.8290195100365,1002.8290195100365,1002.8290195100365,0.0,0.0,30084.870585301094,0.0,0.0,0.0,0.0,1.0,0.9814307312668252,0.01856926873317477,5.303112113865793,29437.778300186357,647.0922851147365,13.381541616436019,30084.870585301094
IQL,54,1620,-20.540664290635384,-0.6846888096878462,30,30,0.829,1620,0.5108590962986151,,,,948.5697794455889,948.5697794455889,948.5697794455889,0.0,0.0,28457.093383367668,0.0,0.0,0.0,0.0,1.0,0.9113691231575903,0.08863087684240967,4.688318180690285,25639.345196475653,2817.748186892015,11.486876161876163,28457.093383367668
IQL,55,1650,-21.34755258043759,-0.7115850860145864,30,30,0.8258333333333334,1650,0.13831103816628457,,,,985.0637386316786,985.0637386316786,985.0637386316786,0.0,0.0,29551.912158950356,0.0,0.0,0.0,0.0,1.0,0.9146109143218386,0.08538908567816139,4.653341038782911,26496.76503750605,3055.1471214443036,12.195902498127744,29551.912158950356
IQL,56,1680,-4.884150455085579,-0.1628050151695193,30,30,0.8226666666666667,1680,0.08993266845742862,,,,960.8363457607115,960.8363457607115,960.8363457607115,0.0,0.0,28825.090372821345,0.0,0.0,0.0,0.0,1.0,0.9567098629533309,0.043290137046669064,5.346149523238312,27608.593145219384,1216.4972276019628,12.570684167684167,28825.090372821345
IQL,57,1710,-2.8455373037251888,-0.0948512434575063,30,30,0.8195,1710,0.11278889092306296,,,,957.8168130820856,957.8168130820856,957.8168130820856,0.0,0.0,28734.504392462568,0.0,0.0,0.0,0.0,1.0,0.9525999767885838,0.04740002321141623,4.861163206678114,27252.25400592263,1482.250386539938,12.930407676305672,28734.504392462568
IQL,58,1740,-8.428758741612668,-0.28095862472042227,30,30,0.8163333333333334,1740,0.08153385979433854,,,,946.7192276415337,946.7192276415337,946.7192276415337,0.0,0.0,28401.576829246012,0.0,0.0,0.0,0.0,1.0,0.9465981629853029,0.05340183701469714,4.984335875910519,27106.553519731544,1295.023309514467,11.894690946697986,28401.576829246012
IQL,59,1770,-17.519578683978125,-0.5839859561326042,30,30,0.8131666666666667,1770,0.0906145317479968,,,,960.6404876126811,960.6404876126811,960.6404876126811,0.0,0.0,28819.214628380432,0.0,0.0,0.0,0.0,1.0,0.9337377434823769,0.06626225651762307,4.969643465898804,26129.016571957432,2690.1980564229984,11.6583216309882,28819.214628380432
IQL,60,1800,-21.15474740261785,-0.7051582467539284,30,30,0.81,1800,0.12015307148297628,,,,984.5070474859319,984.5070474859319,984.5070474859319,0.0,0.0,29535.21142457796,0.0,0.0,0.0,0.0,1.0,0.8989768009479802,0.10102319905201984,4.326756710986376,26383.296102798493,3151.915321779466,12.519072078698107,29535.21142457796
IQL,61,1830,-4.041136983312748,-0.13470456611042494,30,30,0.8068333333333333,1830,0.13119994762043158,,,,871.237685907792,871.237685907792,871.237685907792,0.0,0.0,26137.13057723376,0.0,0.0,0.0,0.0,1.0,0.9356811851549441,0.06431881484505586,3.920097676240576,24412.342171465134,1724.7884057686256,12.022105780177565,26137.13057723376
IQL,62,1860,-15.157771331011636,-0.5052590443670545,30,30,0.8036666666666666,1860,0.09174704737961292,,,,922.620963623304,922.620963623304,922.620963623304,0.0,0.0,27678.62890869912,0.0,0.0,0.0,0.0,1.0,0.92778858137916,0.07221141862084002,4.8920984426467164,25396.300937699787,2282.3279709993317,10.956644501659152,27678.62890869912
IQL,63,1890,-25.678384109991754,-0.8559461369997251,30,30,0.8005,1890,0.070761661666135,,,,1069.2537024870023,1069.2537024870023,1069.2537024870023,0.0,0.0,32077.611074610068,0.0,0.0,0.0,0.0,1.0,0.9345313985569093,0.06546860144309075,4.734266966736429,29308.306845425548,2769.3042291845177,12.142210567210565,32077.611074610068
IQL,64,1920,-10.794182466821178,-0.3598060822273726,30,30,0.7973333333333333,1920,0.07048992769171794,,,,916.4994351162046,916.4994351162046,916.4994351162046,0.0,0.0,27494.98305348614,0.0,0.0,0.0,0.0,1.0,0.9419147117669975,0.05808528823300252,4.772945837298587,25568.488935911668,1926.4941175744707,11.660958247678382,27494.98305348614
IQL,65,1950,8.558523254060125,0.28528410846867086,30,30,0.7941666666666667,1950,0.04438720556596915,,,,916.2894362433179,916.2894362433179,916.2894362433179,0.0,0.0,27488.683087299538,0.0,0.0,0.0,0.0,1.0,0.99059891779633,0.009401082203669975,4.854218962506824,27136.329205359947,352.35388193959204,12.880221321208447,27488.683087299538
IQL,66,1980,-0.4742333861821445,-0.015807779539404817,30,30,0.791,1980,0.03566214150438706,,,,948.2870480763119,948.2870480763119,948.2870480763119,0.0,0.0,28448.611442289355,0.0,0.0,0.0,0.0,1.0,0.9827494812810835,0.017250518718916474,4.6183809898974495,27736.011526637893,712.5999156514619,12.247392616221855,28448.611442289355
IQL,67,2010,-20.103255441811942,-0.6701085147270648,30,30,0.7878333333333334,2010,0.04661060310900211,,,,926.9352533992861,926.9352533992861,926.9352533992861,0.0,0.0,27808.057601978584,0.0,0.0,0.0,0.0,1.0,0.9378721498231887,0.06212785017681133,4.4054642330646505,24948.031053448783,2860.0265485297996,10.79195259949977,27808.057601978584
IQL,68,2040,-2.025668329412926,-0.06752227764709753,30,30,0.7846666666666666,2040,0.05180682148784399,,,,981.5402994536546,981.5402994536546,981.5402994536546,0.0,0.0,29446.20898360964,0.0,0.0,0.0,0.0,1.0,0.969279434735614,0.030720565264386046,4.749823068779922,28725.4315046327,720.7774789769384,12.63370944812429,29446.20898360964
IQL,69,2070,-6.466162248893811,-0.2155387416297937,30,30,0.7815,2070,0.06530320122838021,,,,887.6912549492025,887.6912549492025,887.6912549492025,0.0,0.0,26630.737648476075,0.0,0.0,0.0,0.0,1.0,0.9452780747429433,0.05472192525705666,4.897871795763702,24920.748786045566,1709.9888624305106,11.84422222222222,26630.737648476075
IQL,70,2100,1.2592042918745097,0.041973476395816986,30,30,0.7783333333333333,2100,0.06078717143585285,,,,1005.566723072448,1005.566723072448,1005.566723072448,0.0,0.0,30167.00169217344,0.0,0.0,0.0,0.0,1.0,0.9781859786795609,0.02181402132043908,4.750599068969824,29507.717772226,659.2839199474411,13.382859526174041,30167.00169217344
IQL,71,2130,-10.708329552688445,-0.35694431842294816,30,30,0.7751666666666667,2130,0.09631799800942341,,,,910.2730194899649,910.2730194899649,910.2730194899649,0.0,0.0,27308.190584698947,0.0,0.0,0.0,0.0,1.0,0.9446171337439976,0.055382866256002417,4.742795739692618,25301.097489370273,2007.0930953286747,12.086645723104057,27308.190584698947
IQL,72,2160,4.51085702727335,0.15036190090911167,30,30,0.772,2160,0.09264274773498377,,,,1053.2340304911472,1053.2340304911472,1053.2340304911472,0.0,0.0,31597.020914734414,0.0,0.0,0.0,0.0,1.0,0.9788562938726976,0.02114370612730243,6.764394461952892,31176.68384632129,420.33706841312164,14.237984584761753,31597.020914734414
IQL,73,2190,-2.16655661555369,-0.07221855385178967,30,30,0.7688333333333334,2190,0.06466522061576446,,,,964.6354181986105,964.6354181986105,964.6354181986105,0.0,0.0,28939.062545958317,0.0,0.0,0.0,0.0,1.0,0.9768929880437389,0.02310701195626108,5.786217615012513,27973.50943715595,965.5531088023673,13.106310013717422,28939.062545958317
IQL,74,2220,-2.3697504411378465,-0.07899168137126154,30,30,0.7656666666666667,2220,0.061200560194750626,,,,898.7928927859381,898.7928927859381,898.7928927859381,0.0,0.0,26963.786783578144,0.0,0.0,0.0,0.0,1.0,0.9589727256015483,0.04102727439845166,5.017918800931732,25259.450149573702,1704.336634004441,12.646354703426198,26963.786783578144
IQL,75,2250,-7.75473933589494,-0.258491311196498,30,30,0.7625,2250,0.06556481172641118,,,,930.2018505737973,930.2018505737973,930.2018505737973,0.0,0.0,27906.055517213917,0.0,0.0,0.0,0.0,1.0,0.9641619571655656,0.03583804283443437,4.609162786897917,26483.508363102006,1422.5471541119102,12.588863064842931,27906.055517213917
IQL,76,2280,-14.681281253618884,-0.48937604178729616,30,30,0.7593333333333333,2280,0.0734678290784359,,,,1033.578031259547,1033.578031259547,1033.578031259547,0.0,0.0,31007.34093778641,0.0,0.0,0.0,0.0,1.0,0.9564368011732284,0.04356319882677162,5.643891332715927,29426.53789893592,1580.803038850492,12.532206714038427,31007.34093778641
IQL,77,2310,-6.628017255530496,-0.22093390851768321,30,30,0.7561666666666667,2310,0.08914301817615827,,,,963.3016556716223,963.3016556716223,963.3016556716223,0.0,0.0,28899.049670148666,0.0,0.0,0.0,0.0,1.0,0.9564846375263338,0.043515362473666164,4.1637010347068015,27492.162261107387,1406.8874090412776,12.925684796538539,28899.049670148666
IQL,78,2340,-3.585438570950978,-0.11951461903169927,30,30,0.753,2340,0.09688539591928323,,,,926.9446808472343,926.9446808472343,926.9446808472343,0.0,0.0,27808.340425417027,0.0,0.0,0.0,0.0,1.0,0.9610707319310283,0.03892926806897168,6.27677305294892,26970.960236000734,837.3801894162947,11.35316377004052,27808.340425417027
IQL,79,2370,0.5561100576886702,0.01853700192295567,30,30,0.7498333333333334,2370,0.16240732533236343,,,,856.7048283128113,856.7048283128113,856.7048283128113,0.0,0.0,25701.144849384338,0.0,0.0,0.0,0.0,1.0,0.9527717256548631,0.04722827434513688,4.386682201030453,24630.65555231579,1070.4892970685478,12.001612600126698,25701.144849384338
