algorithm,episode,rl_mean_action,rl_std_action,rl_zero_action_rate,rl_max_action_rate,rl_invalid_action_count,exec_mean_action,exec_std_action,exec_zero_action_rate,exec_max_action_rate,exec_invalid_action_count,env_mean_order_qty,env_std_order_qty,env_zero_order_rate,env_max_order_rate,rl_per_node_mean_action,rl_per_node_std_action,rl_per_layer_mean_action,exec_per_node_mean_action,exec_per_node_std_action,exec_per_layer_mean_action,env_per_node_mean_order_qty,env_per_node_std_order_qty,env_per_layer_mean_order_qty
IQL,1,14.137037037037038,9.30908151367566,0.023333333333333334,0.028333333333333332,0,14.137037037037038,9.30908151367566,0.023333333333333334,0.028333333333333332,0,14.137037037037038,9.30908151367566,0.02962962962962963,0.03333333333333333,11.3667;14.7;14.8333;16.8333;13.6333;14.4;14.9667;13.4667;13.0333,8.80713;9.90337;9.40242;7.72046;9.2032;9.25059;9.83356;9.87162;8.56926,13.0333;15.1;13.9667,11.3667;14.7;14.8333;16.8333;13.6333;14.4;14.9667;13.4667;13.0333,8.80713;9.90337;9.40242;7.72046;9.2032;9.25059;9.83356;9.87162;8.56926,13.0333;15.1;13.9667,11.3667;14.7;14.8333;16.8333;13.6333;14.4;14.9667;13.4667;13.0333,8.80713;9.90337;9.40242;7.72046;9.2032;9.25059;9.83356;9.87162;8.56926,13.0333;15.1;13.9667
QMIX,1,14.103703703703705,9.01913527437047,0.03166666666666667,0.023333333333333334,0,14.103703703703705,9.01913527437047,0.03166666666666667,0.023333333333333334,0,14.103703703703705,9.01913527437047,0.040740740740740744,0.018518518518518517,14.1667;13.5;14.0333;15.5;14.1667;14.1;11.8667;14.8667;14.7333,9.57456;9.3372;8.27238;8.50392;9.67844;7.52485;9.16054;8.30154;10.053,13.8333;14.5667;13.8917,14.1667;13.5;14.0333;15.5;14.1667;14.1;11.8667;14.8667;14.7333,9.57456;9.3372;8.27238;8.50392;9.67844;7.52485;9.16054;8.30154;10.053,13.8333;14.5667;13.8917,14.1667;13.5;14.0333;15.5;14.1667;14.1;11.8667;14.8667;14.7333,9.57456;9.3372;8.27238;8.50392;9.67844;7.52485;9.16054;8.30154;10.053,13.8333;14.5667;13.8917
MAPPO,1,14.2,9.15649941197407,0.045,0.021666666666666667,0,14.2,9.15649941197407,0.045,0.021666666666666667,0,14.2,9.15649941197407,0.05185185185185185,0.014814814814814815,15.3333;16.3667;11.8667;14.2667;10.6;14.2333;16.3;16.2667;12.5667,8.61136;8.83736;7.99472;9.74999;8.96512;8.59334;9.65108;9.55661;8.30134,15.85;12.2444;14.8417,15.3333;16.3667;11.8667;14.2667;10.6;14.2333;16.3;16.2667;12.5667,8.61136;8.83736;7.99472;9.74999;8.96512;8.59334;9.65108;9.55661;8.30134,15.85;12.2444;14.8417,15.3333;16.3667;11.8667;14.2667;10.6;14.2333;16.3;16.2667;12.5667,8.61136;8.83736;7.99472;9.74999;8.96512;8.59334;9.65108;9.55661;8.30134,15.85;12.2444;14.8417
IQL-GNN,1,14.722222222222221,8.43058072483887,0.016666666666666666,0.021666666666666667,0,14.722222222222221,8.43058072483887,0.016666666666666666,0.021666666666666667,0,14.722222222222221,8.43058072483887,0.018518518518518517,0.018518518518518517,13.1667;14.6333;17.3;16.9;15.0333;15.0333;14.2667;13.7667;12.4,8.85093;7.91826;8.33926;8.6616;8.62741;7.7781;8.7557;7.39677;8.2,13.9;16.4111;13.8667,13.1667;14.6333;17.3;16.9;15.0333;15.0333;14.2667;13.7667;12.4,8.85093;7.91826;8.33926;8.6616;8.62741;7.7781;8.7557;7.39677;8.2,13.9;16.4111;13.8667,13.1667;14.6333;17.3;16.9;15.0333;15.0333;14.2667;13.7667;12.4,8.85093;7.91826;8.33926;8.6616;8.62741;7.7781;8.7557;7.39677;8.2,13.9;16.4111;13.8667
QMIX-GNN,1,14.255555555555556,8.320293501470804,0.03,0.028333333333333332,0,14.255555555555556,8.320293501470804,0.03,0.028333333333333332,0,14.255555555555556,8.320293501470804,0.03333333333333333,0.011111111111111112,14.1667;16.9333;12.7333;13.4667;15.2667;14.8;13.2667;13.9333;13.7333,7.97113;9.22653;9.03672;9.3621;7.25228;8.13388;8.13607;7.6852;6.9471,15.55;13.8222;13.9333,14.1667;16.9333;12.7333;13.4667;15.2667;14.8;13.2667;13.9333;13.7333,7.97113;9.22653;9.03672;9.3621;7.25228;8.13388;8.13607;7.6852;6.9471,15.55;13.8222;13.9333,14.1667;16.9333;12.7333;13.4667;15.2667;14.8;13.2667;13.9333;13.7333,7.97113;9.22653;9.03672;9.3621;7.25228;8.13388;8.13607;7.6852;6.9471,15.55;13.8222;13.9333
MAPPO-GNN,1,13.796296296296296,8.833395449738893,0.05,0.03333333333333333,0,13.796296296296296,8.833395449738893,0.05,0.03333333333333333,0,13.796296296296296,8.833395449738893,0.07037037037037037,0.022222222222222223,13.8667;15.7333;12.8;15.8;13.4;15.4333;13.4;12.3333;11.4,9.8986;10.0662;9.13382;8.03077;8.01083;8.81923;7.37383;8.77243;7.88078,14.8;14;13.1417,13.8667;15.7333;12.8;15.8;13.4;15.4333;13.4;12.3333;11.4,9.8986;10.0662;9.13382;8.03077;8.01083;8.81923;7.37383;8.77243;7.88078,14.8;14;13.1417,13.8667;15.7333;12.8;15.8;13.4;15.4333;13.4;12.3333;11.4,9.8986;10.0662;9.13382;8.03077;8.01083;8.81923;7.37383;8.77243;7.88078,14.8;14;13.1417
