algorithm,episode,attention_mean,attention_std,attention_min,attention_max,attention_entropy,attention_edges
IQL-GNN,26,0.40909090951423754,0.21167430625974898,0.24798159301280975,1.0,7.139245520012725,1408
IQL-GNN,27,0.40909090878399595,0.21163174459369244,0.2416757196187973,1.0,7.139289264638282,1408
IQL-GNN,28,0.4090909097576514,0.21168239832560506,0.23646748065948486,1.0,7.1391975471829525,1408
IQL-GNN,29,0.4090909102127295,0.21197946236264797,0.22242893278598785,1.0,7.138724664168494,1408
IQL-GNN,30,0.4090909088898281,0.2122844350159508,0.21653105318546295,1.0,7.138218730163978,1408
IQL-GNN,31,0.4090909090062434,0.21289452806675116,0.2125365436077118,1.0,7.13731670507392,1408
IQL-GNN,32,0.4090909085088325,0.21368136816371494,0.20703677833080292,1.0,7.136129955204569,1408
IQL-GNN,33,0.4090909091438251,0.21404305023928014,0.18347832560539246,1.0,7.13548618379453,1408
IQL-GNN,34,0.40909090950365434,0.2150767620301121,0.17504678666591644,1.0,7.133723725421987,1408
IQL-GNN,35,0.40909090926024044,0.21615624815688525,0.1460224986076355,1.0,7.132100313755322,1408
IQL-GNN,36,0.40909090932373976,0.21640028101958828,0.13609443604946136,1.0,7.131258340128147,1408
IQL-GNN,37,0.4090909096094864,0.2201655939330401,0.12004420161247253,1.0,7.12461973542529,1408
IQL-GNN,38,0.40909090866228903,0.22098928610629842,0.11084798723459244,1.0,7.122732506540759,1408
IQL-GNN,39,0.40909090982644225,0.22364596406108414,0.0900469645857811,1.0,7.116932119418067,1408
IQL-GNN,40,0.40909090950894594,0.22634928300907772,0.07196088135242462,1.0,7.110932873215521,1408
IQL-GNN,41,0.4090909094771963,0.22557962013088795,0.07986727356910706,1.0,7.112816987254038,1408
IQL-GNN,42,0.40909090894274414,0.22519987672061018,0.08054807037115097,1.0,7.114169440800099,1408
IQL-GNN,43,0.4090909088951197,0.22097823564915353,0.10591613501310349,1.0,7.122652521475603,1408
IQL-GNN,44,0.40909091069426556,0.2237551814698671,0.09546637535095215,1.0,7.1174105462795785,1408
IQL-GNN,45,0.40909090966769407,0.22618410125617855,0.09171546250581741,1.0,7.1124524981746555,1408
IQL-GNN,46,0.4090909087099135,0.22792354551338595,0.08373940736055374,1.0,7.109820361545144,1408
IQL-GNN,47,0.4090909092814069,0.22689891371810694,0.0945654883980751,1.0,7.111324437885308,1408
IQL-GNN,48,0.40909090991110797,0.2250821406156262,0.10648626834154129,1.0,7.115259110738112,1408
IQL-GNN,49,0.4090909085405821,0.22024606709358938,0.12157855182886124,1.0,7.124325027733803,1408
IQL-GNN,50,0.4090909086993303,0.22336111696937333,0.11389871686697006,1.0,7.119225365438906,1408
IQL-GNN,51,0.4090909090062434,0.2297056492357444,0.07355351746082306,1.0,7.1088277416207575,1408
IQL-GNN,52,0.40909090821250255,0.2344048058900208,0.07485475391149521,1.0,7.101998955102245,1408
IQL-GNN,53,0.40909090934490616,0.2366987594773884,0.06486976146697998,1.0,7.098718030049558,1408
IQL-GNN,54,0.40909090925494884,0.2306201754472543,0.07544175535440445,1.0,7.108251726271293,1408
IQL-GNN,55,0.40909090865699743,0.22849248579306752,0.07589809596538544,1.0,7.112919440561313,1408
IQL-GNN,56,0.4090909088210372,0.22977291344276532,0.06890962272882462,1.0,7.110248578673421,1408
IQL-GNN,57,0.4090909094613215,0.2322162320935748,0.06509461998939514,1.0,7.104089445059621,1408
IQL-GNN,58,0.40909090936078096,0.2319494235281621,0.06649276614189148,1.0,7.105402379396137,1408
IQL-GNN,59,0.4090909094771963,0.23444101470001966,0.07324563711881638,1.0,7.102123008157979,1408
IQL-GNN,60,0.4090909091702832,0.23210319057738518,0.07724396884441376,1.0,7.106480825386357,1408
IQL-GNN,61,0.4090909083553759,0.23661315290991936,0.08678992092609406,1.0,7.098970041398333,1408
IQL-GNN,62,0.40909090830245987,0.2418235407727694,0.08955784142017365,1.0,7.09157952247306,1408
IQL-GNN,63,0.4090909093184481,0.23281606254403148,0.10280278325080872,1.0,7.106723120052865,1408
IQL-GNN,64,0.40909090896920214,0.22998681552678193,0.09270200878381729,1.0,7.11079071897248,1408
IQL-GNN,65,0.409090909387239,0.2350032900588675,0.06711151450872421,1.0,7.101781331028516,1408
IQL-GNN,66,0.40909090966769407,0.24367648645515322,0.04587976261973381,1.0,7.086097922314,1408
IQL-GNN,67,0.4090909095697994,0.24255033432092418,0.04701807349920273,1.0,7.08635710101375,1408
IQL-GNN,68,0.4090909098581919,0.21910632153628992,0.06251512467861176,1.0,7.12783606507543,1408
IQL-GNN,69,0.4090909091649916,0.2248767115671595,0.06019046902656555,1.0,7.119495929618525,1408
IQL-GNN,70,0.40909090999577363,0.2410712583846374,0.05270827189087868,1.0,7.092165722129749,1408
IQL-GNN,71,0.4090909087178509,0.2432927483188201,0.04446904733777046,1.0,7.0877659035578695,1408
IQL-GNN,72,0.4090909094877795,0.24155477583459475,0.03842800110578537,1.0,7.092466515157045,1408
IQL-GNN,73,0.40909090934226033,0.2677150967241915,0.019473442807793617,1.0,7.049096904955227,1408
IQL-GNN,74,0.40909090896391054,0.265486668507051,0.03835481032729149,1.0,7.054132217957086,1408
IQL-GNN,75,0.4090909095697994,0.25988752144944893,0.04370837286114693,1.0,7.0629821358260045,1408
IQL-GNN,76,0.40909090899830597,0.25998593742617065,0.04154951125383377,1.0,7.0614028983546815,1408
IQL-GNN,77,0.40909090917292895,0.25261564059840635,0.05040669068694115,1.0,7.0762062514169415,1408
IQL-GNN,78,0.4090909090962007,0.25849803478234307,0.0551254078745842,1.0,7.062745637590956,1408
IQL-GNN,79,0.4090909097814636,0.25174118128121,0.047316551208496094,1.0,7.0770381844350805,1408
IQL-GNN,80,0.40909090915176255,0.25876367807649775,0.03172542154788971,1.0,7.064532620615276,1408
IQL-GNN,81,0.4090909091133984,0.2612025268291914,0.023837490007281303,1.0,7.061881813071361,1408
IQL-GNN,82,0.40909091000503395,0.2545850186743961,0.015590766444802284,1.0,7.07317315194328,1408
IQL-GNN,83,0.4090909089943373,0.2646031260941902,0.02249027229845524,1.0,7.055942340088436,1408
IQL-GNN,84,0.4090909088130998,0.2728029265689244,0.023588761687278748,1.0,7.041087045032615,1408
IQL-GNN,85,0.40909090912133583,0.2687577474049854,0.019450614228844643,1.0,7.047477029744412,1408
IQL-GNN,86,0.4090909090062434,0.26479718933736796,0.03529716655611992,1.0,7.056108141574093,1408
IQL-GNN,87,0.4090909092761153,0.23737653780824586,0.03954743966460228,1.0,7.1007034862703176,1408
IQL-GNN,88,0.40909090934622905,0.2601304102274429,0.03047567792236805,1.0,7.0627560025189595,1408
IQL-GNN,89,0.4090909081476804,0.2556905684243741,0.02870221622288227,1.0,7.067828131157516,1408
IQL-GNN,90,0.409090908421521,0.2482954849739622,0.03191505745053291,1.0,7.0810163490383395,1408
IQL-GNN,91,0.409090908823683,0.24106868796998177,0.025939669460058212,1.0,7.093533647235705,1408
IQL-GNN,92,0.4090909085458737,0.21394202397019485,0.11584942787885666,1.0,7.1356704355149345,1408
IQL-GNN,93,0.4090909082654186,0.21273767345395797,0.162285715341568,1.0,7.137504571516786,1408
IQL-GNN,94,0.40909090978940105,0.21343176704178837,0.1829051673412323,1.0,7.136205087554666,1408
IQL-GNN,95,0.40909090878399595,0.21848899665261484,0.06329286098480225,1.0,7.128737304049769,1408
IQL-GNN,96,0.4090909093488749,0.22801188890657959,0.017484473064541817,1.0,7.113708007393019,1408
IQL-GNN,97,0.40909090819001326,0.2639716041797839,0.012247232720255852,1.0,7.052520863763139,1408
IQL-GNN,98,0.4090909079432921,0.2895326945980707,0.005680225323885679,1.0,7.002503593670185,1408
IQL-GNN,99,0.4090909089973138,0.2888757321766688,0.006372620817273855,1.0,7.006463712397785,1408
IQL-GNN,100,0.40909090815661,0.2723032260397695,0.006722389720380306,1.0,7.037318550709924,1408
QMIX-GNN,1,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,2,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,3,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,4,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,5,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,6,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,7,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,8,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,9,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,10,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,11,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,12,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,13,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,14,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,15,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,16,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
QMIX-GNN,17,0.4090909089109945,0.21159760975759517,0.24625276029109955,1.0,7.139324100071365,1408
QMIX-GNN,18,0.4090909087204967,0.21164195934058272,0.24287618696689606,1.0,7.139241173644856,1408
QMIX-GNN,19,0.40909090982115065,0.21159017782302267,0.24668368697166443,1.0,7.139338031829667,1408
QMIX-GNN,20,0.40909090892157773,0.21158537611406442,0.2473093867301941,1.0,7.139347018146527,1408
QMIX-GNN,21,0.4090909089109945,0.2115893268909866,0.24669310450553894,1.0,7.139339686383557,1408
QMIX-GNN,22,0.4090909092814069,0.21158674167031344,0.24649840593338013,1.0,7.139344526617628,1408
QMIX-GNN,23,0.4090909092708237,0.21159105334241476,0.24618491530418396,1.0,7.139336503969638,1408
QMIX-GNN,24,0.4090909091755748,0.21161726659902785,0.24335874617099762,1.0,7.139287747764124,1408
QMIX-GNN,25,0.4090909095777368,0.21164726268407028,0.24134576320648193,1.0,7.139232119988501,1408
QMIX-GNN,26,0.40909091009631415,0.21162787612960707,0.24250173568725586,1.0,7.1392685443433574,1408
QMIX-GNN,27,0.4090909097576514,0.2116194540901953,0.24337650835514069,1.0,7.139284532726464,1408
QMIX-GNN,28,0.409090909186158,0.21160723952636667,0.24403589963912964,1.0,7.139308192516188,1408
QMIX-GNN,29,0.4090909088263288,0.2116166359061058,0.24325494468212128,1.0,7.139290910451409,1408
QMIX-GNN,30,0.40909090879457916,0.21161833217570167,0.2430323362350464,1.0,7.139289154556046,1408
QMIX-GNN,31,0.4090909091014923,0.21165277551360365,0.2404135763645172,1.0,7.1392281836583456,1408
QMIX-GNN,32,0.40909090879457916,0.21167447581178472,0.239263653755188,1.0,7.13918662464432,1408
QMIX-GNN,33,0.4090909091967412,0.21168244753550952,0.23895728588104248,1.0,7.139175024617282,1408
QMIX-GNN,34,0.4090909098634835,0.2116452590307559,0.2407057285308838,1.0,7.139248679958377,1408
QMIX-GNN,35,0.40909090933432296,0.2116260452889217,0.243119016289711,1.0,7.139287882892928,1408
QMIX-GNN,36,0.4090909087310799,0.21163469493215242,0.24061846733093262,1.0,7.1392615585695625,1408
QMIX-GNN,37,0.40909090895332734,0.2116173644310335,0.2419978529214859,1.0,7.139289004715449,1408
QMIX-GNN,38,0.40909090893216093,0.21160187946484205,0.24326734244823456,1.0,7.139317174063857,1408
QMIX-GNN,39,0.40909090933432296,0.21159789944732094,0.24181236326694489,1.0,7.139326472445188,1408
QMIX-GNN,40,0.4090909096941521,0.2116106572656447,0.2385401725769043,1.0,7.139309011532312,1408
QMIX-GNN,41,0.4090909083500843,0.21164522999925928,0.23753219842910767,1.0,7.139261670746731,1408
QMIX-GNN,42,0.40909091010689735,0.21163341133788488,0.23947688937187195,1.0,7.139282354281771,1408
QMIX-GNN,43,0.40909090879457916,0.2117321865854891,0.2217080146074295,1.0,7.139120444521163,1408
QMIX-GNN,44,0.40909090990581637,0.21187778281948796,0.22690710425376892,1.0,7.1388983703304065,1408
QMIX-GNN,45,0.40909090874166315,0.21205110630368185,0.21594887971878052,1.0,7.138603100087925,1408
QMIX-GNN,46,0.4090909082230858,0.21224485025385373,0.20475360751152039,1.0,7.13831471177331,1408
QMIX-GNN,47,0.4090909088792449,0.21288439530640893,0.19968879222869873,1.0,7.137240991688246,1408
QMIX-GNN,48,0.4090909090274098,0.21317163978742415,0.19116854667663574,1.0,7.1367982656900875,1408
QMIX-GNN,49,0.4090909090274098,0.21309549740998376,0.19648754596710205,1.0,7.136920038562085,1408
QMIX-GNN,50,0.4090909091755748,0.21355695988193252,0.1821877658367157,1.0,7.136029782662779,1408
QMIX-GNN,51,0.4090909090168266,0.21464266661038378,0.171060711145401,1.0,7.134264374703194,1408
QMIX-GNN,52,0.40909090952482074,0.21475614908034593,0.18262211978435516,1.0,7.133954340300701,1408
QMIX-GNN,53,0.40909090979998425,0.21613789225213278,0.16932468116283417,1.0,7.131486610930068,1408
QMIX-GNN,54,0.40909090866758063,0.21655782210167177,0.140600323677063,1.0,7.1309891909398315,1408
QMIX-GNN,55,0.4090909085088325,0.21550454581747414,0.15827786922454834,1.0,7.132758653751745,1408
QMIX-GNN,56,0.40909090962006966,0.21586722838262593,0.13760004937648773,1.0,7.132299821140672,1408
QMIX-GNN,57,0.4090909095565704,0.21856079803462067,0.13316930830478668,1.0,7.127887060175311,1408
QMIX-GNN,58,0.40909090838183393,0.21944032983155637,0.12989066541194916,1.0,7.126437741945912,1408
QMIX-GNN,59,0.40909090904857626,0.2179509731783065,0.14229919016361237,1.0,7.1287203688592715,1408
QMIX-GNN,60,0.40909090895861894,0.22099492559000533,0.12019851803779602,1.0,7.123417498364267,1408
QMIX-GNN,61,0.4090909088157456,0.21985466745106957,0.11880026757717133,1.0,7.125667107269139,1408
QMIX-GNN,62,0.40909090926024044,0.22148518286995597,0.09301373362541199,1.0,7.122496849601973,1408
QMIX-GNN,63,0.40909090933432296,0.22088988497458473,0.09541814774274826,1.0,7.124004034784223,1408
QMIX-GNN,64,0.40909090848766605,0.22077591235509678,0.10177167505025864,1.0,7.124168332146105,1408
QMIX-GNN,65,0.4090909085247073,0.22069455097978335,0.09561267495155334,1.0,7.124217441069106,1408
QMIX-GNN,66,0.4090909083500843,0.22241445507509686,0.09297823905944824,1.0,7.121145445480357,1408
QMIX-GNN,67,0.40909090923378244,0.22323977594795377,0.09570024162530899,1.0,7.119419051504881,1408
QMIX-GNN,68,0.4090909094242802,0.22668102788361733,0.08149900287389755,1.0,7.113294614386188,1408
QMIX-GNN,69,0.409090908408292,0.2248985893716514,0.07083160430192947,1.0,7.116099062054714,1408
QMIX-GNN,70,0.4090909088051624,0.2240979331157744,0.09266898781061172,1.0,7.117267326194433,1408
QMIX-GNN,71,0.40909090982115065,0.22391840847047198,0.09429153800010681,1.0,7.117404260338002,1408
QMIX-GNN,72,0.40909090856704017,0.22350513260415775,0.09649766236543655,1.0,7.118656608747027,1408
QMIX-GNN,73,0.40909090935019776,0.22414967598293292,0.08678998798131943,1.0,7.117656983554376,1408
QMIX-GNN,74,0.40909090950894594,0.22774829882456715,0.08270926773548126,1.0,7.111293827596446,1408
QMIX-GNN,75,0.40909090936078096,0.2293951743828883,0.07679625600576401,1.0,7.108719692169952,1408
QMIX-GNN,76,0.40909090963594447,0.22622530264239216,0.0737314522266388,1.0,7.114492356109109,1408
QMIX-GNN,77,0.40909090858291497,0.2257331993253943,0.08223790675401688,1.0,7.116325241832063,1408
QMIX-GNN,78,0.4090909088898281,0.22320314067420607,0.0874519944190979,1.0,7.120948700104579,1408
QMIX-GNN,79,0.4090909082283774,0.2256953806529913,0.07382666319608688,1.0,7.116842245699932,1408
QMIX-GNN,80,0.40909090846120805,0.22532155319036795,0.08229509741067886,1.0,7.117051938465229,1408
QMIX-GNN,81,0.4090909094719047,0.22758343606435438,0.0828097015619278,1.0,7.112878278007782,1408
QMIX-GNN,82,0.40909090800083836,0.2239544039950715,0.09313914179801941,1.0,7.118966632471744,1408
QMIX-GNN,83,0.4090909096041948,0.2235759854665754,0.09173115342855453,1.0,7.119636084900257,1408
QMIX-GNN,84,0.409090909011535,0.22408087069192617,0.09030577540397644,1.0,7.118794017819599,1408
QMIX-GNN,85,0.40909090849295765,0.22238105163559482,0.09608501195907593,1.0,7.1219722863962485,1408
QMIX-GNN,86,0.40909090893216093,0.2272554757951521,0.08170995116233826,1.0,7.11283696193785,1408
QMIX-GNN,87,0.4090909094824879,0.22991554994272476,0.07637050002813339,1.0,7.106970646425363,1408
QMIX-GNN,88,0.40909090846120805,0.2284389876018893,0.07274001091718674,1.0,7.109854764025131,1408
QMIX-GNN,89,0.4090909084400416,0.22297967807890953,0.1012444943189621,1.0,7.119313850105771,1408
QMIX-GNN,90,0.40909090843475,0.2236200882513746,0.0967104509472847,1.0,7.11793342862916,1408
QMIX-GNN,91,0.4090909097470682,0.22786012783899043,0.07924521714448929,1.0,7.110019170699383,1408
QMIX-GNN,92,0.40909090923907404,0.2291869476992266,0.07067184895277023,1.0,7.107578593216225,1408
QMIX-GNN,93,0.409090908985077,0.22761553518155533,0.07925836741924286,1.0,7.111321671216737,1408
QMIX-GNN,94,0.40909090966240247,0.2287559903936923,0.06305542588233948,1.0,7.109432260863324,1408
QMIX-GNN,95,0.409090908045817,0.22998211638596805,0.06160062178969383,1.0,7.106759326756361,1408
QMIX-GNN,96,0.40909090887130745,0.23024198487098105,0.0614573135972023,1.0,7.107062665283156,1408
QMIX-GNN,97,0.4090909100222317,0.2264457287061694,0.0717964842915535,1.0,7.113643238947221,1408
QMIX-GNN,98,0.40909090924701147,0.23361759715880892,0.0594293437898159,1.0,7.099498796774904,1408
QMIX-GNN,99,0.4090909102471249,0.23342347065383415,0.05980151519179344,1.0,7.09850178288376,1408
QMIX-GNN,100,0.40909090923378244,0.2282332504648077,0.06422711163759232,1.0,7.108794603001812,1408
MAPPO-GNN,1,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,2,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,3,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,4,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,5,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,6,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,7,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,8,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,9,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,10,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,11,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,12,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,13,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,14,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,15,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,16,0.4090909118002111,0.21157939363247402,0.25,1.0,2.9804751173200916,22
MAPPO-GNN,17,0.4090909101363463,0.21163895924838275,0.24636393785476685,1.0,6.8090335211486614,1012
MAPPO-GNN,18,0.4090909094295718,0.2117057729886971,0.24568863213062286,1.0,5.619366702098212,308
MAPPO-GNN,19,0.40909090855872476,0.21191077520890955,0.24613551795482635,1.0,5.619141842041667,308
MAPPO-GNN,20,0.4090909106390817,0.21181208787540332,0.24580799043178558,1.0,5.6192386807025105,308
MAPPO-GNN,21,0.4090909084135836,0.21165827558555197,0.2473120391368866,1.0,5.6194248466664645,308
MAPPO-GNN,22,0.40909091010689735,0.21171468658469575,0.2451113760471344,1.0,5.619346978105432,308
MAPPO-GNN,23,0.4090909076878777,0.21187000141321158,0.24462170898914337,1.0,5.619118496762475,308
MAPPO-GNN,24,0.4090909091876699,0.2121342194116907,0.24681395292282104,1.0,5.6188324969480465,308
MAPPO-GNN,25,0.4090909099617562,0.21231944266774408,0.2479429543018341,1.0,5.618601732999695,308
MAPPO-GNN,26,0.40909091005851694,0.21215534416011378,0.2447735071182251,1.0,5.618837066658157,308
MAPPO-GNN,27,0.4090909082684424,0.21260094421648676,0.23838679492473602,1.0,5.618199645711227,308
MAPPO-GNN,28,0.4090909100101366,0.21238507238361123,0.23993748426437378,1.0,5.6184341554532615,308
MAPPO-GNN,29,0.4090909120904935,0.21201004751156238,0.2436373084783554,1.0,5.618957608586772,308
MAPPO-GNN,30,0.40909090865548553,0.21249033778057305,0.24528731405735016,1.0,5.618338475536637,308
MAPPO-GNN,31,0.4090909088490071,0.21254334826035085,0.22470667958259583,1.0,5.618242124160977,308
MAPPO-GNN,32,0.4090909076878777,0.2131193795557405,0.220153346657753,1.0,5.617478610215428,308
MAPPO-GNN,33,0.4090909070589326,0.21250083100117134,0.23263221979141235,1.0,5.618265316082834,308
MAPPO-GNN,34,0.40909090938119147,0.21354099344443497,0.21311858296394348,1.0,5.616824876752148,308
MAPPO-GNN,35,0.40909091320324253,0.21313403546157172,0.240281879901886,1.0,5.6175731158138,308
MAPPO-GNN,36,0.40909090938119147,0.21509967341450567,0.2131054848432541,1.0,5.615072805591692,308
MAPPO-GNN,37,0.4090909088006267,0.21353355124033244,0.2380165159702301,1.0,5.616987379866341,308
MAPPO-GNN,38,0.4090909117518307,0.2148498340601349,0.22531315684318542,1.0,5.615385969581844,308
MAPPO-GNN,39,0.40909090812330123,0.2171631010625488,0.20874831080436707,1.0,5.61247171223443,308
MAPPO-GNN,40,0.4090909096230934,0.21399767168854908,0.22114555537700653,1.0,5.616396653697158,308
MAPPO-GNN,41,0.4090909084135836,0.2182830432618538,0.21160222589969635,1.0,5.611197324923385,308
MAPPO-GNN,42,0.4090909097198542,0.21389155648642832,0.24068522453308105,1.0,5.6165732520955105,308
MAPPO-GNN,43,0.40909090855872476,0.21527681130828666,0.20090390741825104,1.0,5.614705820029869,308
MAPPO-GNN,44,0.40909091083260324,0.21407113659389726,0.21271724998950958,1.0,5.616340875135604,308
MAPPO-GNN,45,0.40909091083260324,0.2242250471580375,0.16505639255046844,1.0,5.603104416900726,308
MAPPO-GNN,46,0.4090909113647876,0.2150074654049439,0.18561109900474548,1.0,5.614902503406317,308
MAPPO-GNN,47,0.40909090870386594,0.21495825025436685,0.21966572105884552,1.0,5.615220645299509,308
MAPPO-GNN,48,0.40909091032460915,0.22354067436800418,0.1182822659611702,1.0,5.603654813891634,308
MAPPO-GNN,49,0.4090909074943561,0.21850513624184215,0.17410454154014587,1.0,5.610693752023732,308
MAPPO-GNN,50,0.40909090988918556,0.22880483915215163,0.11786820739507675,1.0,5.596964556965384,308
MAPPO-GNN,51,0.4090909089941483,0.21931206716825047,0.1251262128353119,1.0,5.608675293363668,308
MAPPO-GNN,52,0.4090909111228856,0.22303754483403132,0.13458307087421417,1.0,5.60463071930821,308
MAPPO-GNN,53,0.4090909078330189,0.21512741098496643,0.2162972241640091,1.0,5.615029154835845,308
MAPPO-GNN,54,0.40909090855872476,0.2180708162497816,0.14474311470985413,1.0,5.611066988396554,308
MAPPO-GNN,55,0.4090909064783678,0.22878955793071284,0.08017346262931824,1.0,5.5946614415258775,308
MAPPO-GNN,56,0.4090909052446678,0.226171087813454,0.10173730552196503,1.0,5.599052985148023,308
MAPPO-GNN,57,0.4090909072766443,0.22755579742488205,0.0827651098370552,1.0,5.597047704343919,308
MAPPO-GNN,58,0.40909090933281106,0.23270197212350802,0.08894862234592438,1.0,5.590847481576874,308
MAPPO-GNN,59,0.409090910554416,0.22818620806676182,0.05915665999054909,1.0,5.594193824806716,308
MAPPO-GNN,60,0.4090909080265404,0.22460148590342674,0.12968920171260834,1.0,5.602330522018303,308
MAPPO-GNN,61,0.4090909096230934,0.22025602764890145,0.1266283541917801,1.0,5.607081388034151,308
MAPPO-GNN,62,0.4090909115583092,0.22044917152451823,0.13533852994441986,1.0,5.607089958058453,308
MAPPO-GNN,63,0.4090909112196464,0.22161752493955877,0.16351163387298584,1.0,5.606656484653651,308
MAPPO-GNN,64,0.4090909076878777,0.22254097867937192,0.1848480999469757,1.0,5.605607499459035,308
MAPPO-GNN,65,0.4090909089457679,0.22199761887811706,0.12152667343616486,1.0,5.605556146579522,308
MAPPO-GNN,66,0.4090909074943561,0.21522438508816089,0.1271766722202301,1.0,5.6145187361139595,308
MAPPO-GNN,67,0.40909090722826397,0.21906946216752285,0.1230814978480339,1.0,5.6089567254732495,308
MAPPO-GNN,68,0.4090909107842229,0.22064658600243264,0.11784450709819794,1.0,5.60718339632966,308
