algorithm,episode,global_step,episode_reward_sum,episode_reward_mean_per_step,episode_length,update_count,epsilon,buffer_size,loss,policy_loss,value_loss,entropy,avg_cost_per_step,avg_weighted_total_cost_per_step,avg_inventory_cost_per_step,avg_routing_cost_per_step,transport_weight,total_inventory_cost,total_transport,routing_cost,avg_transport_per_step,avg_route_distance_per_step,routing_feasible_rate,avg_fill_rate,avg_stockout_rate,avg_bullwhip_cv,total_holding,total_backlog,avg_pipeline,weighted_total_cost
IQL,11,330,-77.93062876008804,-2.597687625336268,30,0,0.9651666666666666,330,,,,,1111.975140621179,1111.975140621179,1111.975140621179,0.0,0.0,33359.25421863537,0.0,0.0,0.0,0.0,1.0,0.8284514034534776,0.17154859654652244,3.498266836810183,23945.29236977256,9413.961848862804,10.527777777777777,33359.25421863537
IQL,12,360,-42.85067924528302,-1.4283559748427672,30,0,0.962,360,,,,,1077.4672955974847,1077.4672955974847,1077.4672955974847,0.0,0.0,32324.01886792454,0.0,0.0,0.0,0.0,1.0,0.8859341508386416,0.11406584916135842,4.742334376735741,27095.33962264152,5228.679245283019,12.029629629629628,32324.01886792454
IQL,13,390,-61.21274195397039,-2.0404247317990127,30,0,0.9588333333333333,390,,,,,1095.3327159709143,1095.3327159709143,1095.3327159709143,0.0,0.0,32859.981479127426,0.0,0.0,0.0,0.0,1.0,0.8535181541089939,0.1464818458910061,3.7112673040019764,25621.946400438457,7238.0350786889685,11.40950357230845,32859.981479127426
IQL,14,420,-47.32405882352941,-1.5774686274509804,30,0,0.9556666666666667,420,,,,,1003.865158371041,1003.865158371041,1003.865158371041,0.0,0.0,30115.95475113123,0.0,0.0,0.0,0.0,1.0,0.8777739688147956,0.12222603118520436,3.130155149979328,23824.47285067874,6291.48190045249,11.314814814814811,30115.95475113123
IQL,15,450,-51.50469117647064,-1.7168230392156878,30,0,0.9525,450,,,,,1073.8563725490196,1073.8563725490196,1073.8563725490196,0.0,0.0,32215.691176470587,0.0,0.0,0.0,0.0,1.0,0.8593719212314372,0.14062807876856276,4.534043020757161,26922.01995798319,5293.6712184873995,11.195767195767194,32215.691176470587
IQL,16,480,-68.98739997878533,-2.2995799992928445,30,0,0.9493333333333334,480,,,,,1148.7519389803608,1148.7519389803608,1148.7519389803608,0.0,0.0,34462.558169410826,0.0,0.0,0.0,0.0,1.0,0.8401376838954091,0.1598623161045909,4.2869635107643225,26228.86793876036,8233.690230650465,11.344660443264106,34462.558169410826
IQL,17,510,-53.51324438502665,-1.7837748128342217,30,11,0.9461666666666667,510,0.1367868036031723,,,,1049.2401247771836,1049.2401247771836,1049.2401247771836,0.0,0.0,31477.20374331551,0.0,0.0,0.0,0.0,1.0,0.8778124903811928,0.1221875096188072,4.662660164032565,25323.533957219253,6153.669786096255,10.630370370370372,31477.20374331551
IQL,18,540,-69.59088171884096,-2.3196960572946987,30,30,0.9430000000000001,540,0.10278684323032697,,,,1130.0022945927872,1130.0022945927872,1130.0022945927872,0.0,0.0,33900.06883778361,0.0,0.0,0.0,0.0,1.0,0.8701698431775852,0.12983015682241483,3.684136870605722,25788.994156946625,8111.0746808369895,11.072222222222223,33900.06883778361
IQL,19,570,-68.31062957074722,-2.277020985691574,30,30,0.9398333333333333,570,0.09347056249777476,,,,1089.5534181240064,1089.5534181240064,1089.5534181240064,0.0,0.0,32686.60254372019,0.0,0.0,0.0,0.0,1.0,0.833073005018745,0.16692699498125496,3.9056107962725903,24568.428855325914,8118.173688394277,10.344172113289762,32686.60254372019
IQL,20,600,-74.14264641984661,-2.4714215473282204,30,30,0.9366666666666666,600,0.0866772840420405,,,,1065.3358658345903,1065.3358658345903,1065.3358658345903,0.0,0.0,31960.07597503771,0.0,0.0,0.0,0.0,1.0,0.8638417726742113,0.13615822732578875,4.544809183142498,22848.0538074079,9112.02216762981,10.707165573444644,31960.07597503771
IQL,21,630,-48.72522330671402,-1.6241741102238008,30,30,0.9335,630,0.06578705981373786,,,,1057.9127028940695,1057.9127028940695,1057.9127028940695,0.0,0.0,31737.381086822083,0.0,0.0,0.0,0.0,1.0,0.8798897544985971,0.12011024550140292,3.5282534079221066,25771.57081014224,5965.810276679846,11.597501287149319,31737.381086822083
IQL,22,660,-31.681105121293808,-1.0560368373764601,30,30,0.9303333333333333,660,0.05591737354795138,,,,1023.9887690925427,1023.9887690925427,1023.9887690925427,0.0,0.0,30719.663072776282,0.0,0.0,0.0,0.0,1.0,0.9048557848046391,0.09514421519536087,3.244698146168655,27175.761455525608,3543.9016172506736,11.427777777777777,30719.663072776282
IQL,23,690,-25.546124668966268,-0.8515374889655423,30,30,0.9271666666666667,690,0.0508073137452205,,,,1066.2570720670599,1066.2570720670599,1066.2570720670599,0.0,0.0,31987.712162011798,0.0,0.0,0.0,0.0,1.0,0.9241692229190976,0.07583077708090236,3.340769803990949,29298.618693668635,2689.0934683431606,12.209259259259257,31987.712162011798
IQL,24,720,-61.83013157894735,-2.0610043859649116,30,30,0.924,720,0.06410767522950968,,,,1084.866228070175,1084.866228070175,1084.866228070175,0.0,0.0,32545.986842105256,0.0,0.0,0.0,0.0,1.0,0.8397768656225305,0.1602231343774695,3.644950740397115,25636.97368421052,6909.013157894737,10.04317738791423,32545.986842105256
IQL,25,750,-53.40654545454544,-1.7802181818181813,30,30,0.9208333333333334,750,0.05627474511663119,,,,1042.8363636363638,1042.8363636363638,1042.8363636363638,0.0,0.0,31285.09090909091,0.0,0.0,0.0,0.0,1.0,0.8911318918500996,0.10886810814990044,3.182750602639663,24721.000000000004,6564.090909090907,11.099999999999998,31285.09090909091
IQL,26,780,-50.30862525709584,-1.676954175236528,30,30,0.9176666666666666,780,0.05532903472582499,,,,1065.1728591669769,1065.1728591669769,1065.1728591669769,0.0,0.0,31955.185775009304,0.0,0.0,0.0,0.0,1.0,0.8713323876345694,0.12866761236543056,3.840588888459072,25070.95559342618,6884.230181583122,12.309876543209876,31955.185775009304
IQL,27,810,-67.30599082120882,-2.2435330273736276,30,30,0.9145,810,0.06197203435003758,,,,1095.280298147967,1095.280298147967,1095.280298147967,0.0,0.0,32858.40894443901,0.0,0.0,0.0,0.0,1.0,0.8567410661544017,0.1432589338455983,4.030193999866166,25278.068157406502,7580.340787032514,10.937205387205388,32858.40894443901
IQL,28,840,-102.27194427244582,-3.4090648090815274,30,30,0.9113333333333333,840,0.10031764768064022,,,,1197.5463364293087,1197.5463364293087,1197.5463364293087,0.0,0.0,35926.39009287926,0.0,0.0,0.0,0.0,1.0,0.7926645978447822,0.20733540215521784,3.54228272694432,24095.66060371517,11830.729489164087,9.711097494553377,35926.39009287926
IQL,29,870,-88.82877616501146,-2.960959205500382,30,30,0.9081666666666667,870,0.5658435354630152,,,,1263.881436210848,1263.881436210848,1263.881436210848,0.0,0.0,37916.44308632544,0.0,0.0,0.0,0.0,1.0,0.8587052720835948,0.14129472791640518,4.38866028659809,27302.012223071048,10614.430863254394,12.015795206971681,37916.44308632544
IQL,30,900,-59.198647142498245,-1.9732882380832748,30,30,0.905,900,0.666616885860761,,,,1087.876847125763,1087.876847125763,1087.876847125763,0.0,0.0,32636.30541377289,0.0,0.0,0.0,0.0,1.0,0.8537883682045044,0.14621163179549557,2.988952282267332,26199.167517362563,6437.137896410328,10.728798302946897,32636.30541377289
IQL,31,930,-72.81600123135378,-2.427200041045126,30,30,0.9018333333333334,930,0.46339748054742813,,,,1059.3704316774558,1059.3704316774558,1059.3704316774558,0.0,0.0,31781.112950323673,0.0,0.0,0.0,0.0,1.0,0.8235046355764799,0.1764953644235201,4.4802997716099435,23622.320908387283,8158.792041936393,10.353009259259261,31781.112950323673
IQL,32,960,-59.614705882352936,-1.987156862745098,30,30,0.8986666666666667,960,0.6236543317635854,,,,1119.0294117647065,1119.0294117647065,1119.0294117647065,0.0,0.0,33570.8823529412,0.0,0.0,0.0,0.0,1.0,0.8696224253645722,0.13037757463542776,3.9762719975267746,26442.647058823546,7128.235294117648,12.009259259259261,33570.8823529412
IQL,33,990,-80.81675635390657,-2.6938918784635524,30,30,0.8955,990,0.7484308322270711,,,,1257.728126053252,1257.728126053252,1257.728126053252,0.0,0.0,37731.84378159756,0.0,0.0,0.0,0.0,1.0,0.9026236474984028,0.09737635250159715,4.910953948192285,28302.286611914726,9429.55716968284,11.325925925925924,37731.84378159756
IQL,34,1020,-44.09635714285714,-1.4698785714285711,30,30,0.8923333333333333,1020,0.5947329223155975,,,,983.6892857142856,983.6892857142856,983.6892857142856,0.0,0.0,29510.67857142857,0.0,0.0,0.0,0.0,1.0,0.8811134464515082,0.11888655354849176,5.655955107283958,23899.874999999996,5610.803571428572,10.791005291005291,29510.67857142857
IQL,35,1050,-57.718240477292554,-1.923941349243085,30,30,0.8891666666666667,1050,0.33565840125083923,,,,1110.029156866702,1110.029156866702,1110.029156866702,0.0,0.0,33300.87470600106,0.0,0.0,0.0,0.0,1.0,0.8718022025190773,0.12819779748092275,3.5589028929097526,26420.844709064688,6880.02999693637,11.413022700119475,33300.87470600106
IQL,36,1080,-85.78382731444896,-2.8594609104816318,30,30,0.886,1080,0.23076291779677074,,,,1241.1484200738876,1241.1484200738876,1241.1484200738876,0.0,0.0,37234.452602216625,0.0,0.0,0.0,0.0,1.0,0.8699022686104688,0.13009773138953118,4.646847770278151,27240.24155924389,9994.211042972738,11.605291005291003,37234.452602216625
IQL,37,1110,-54.453333333333326,-1.815111111111111,30,30,0.8828333333333334,1110,0.19877090007066728,,,,985.3809523809524,985.3809523809524,985.3809523809524,0.0,0.0,29561.428571428572,0.0,0.0,0.0,0.0,1.0,0.8739218268568114,0.1260781731431886,2.8826785934852213,22078.333333333336,7483.095238095238,10.691005291005292,29561.428571428572
IQL,38,1140,-98.79325009217447,-3.293108336405816,30,30,0.8796666666666667,1140,0.15854764704902966,,,,1130.0076650807746,1130.0076650807746,1130.0076650807746,0.0,0.0,33900.22995242324,0.0,0.0,0.0,0.0,1.0,0.7895884995531234,0.21041150044687662,5.284749228138461,22270.228492379756,11630.00146004348,9.863945578231293,33900.22995242324
IQL,39,1170,-37.81382957393483,-1.2604609857978277,30,30,0.8765000000000001,1170,0.16651695395509403,,,,1128.472379667117,1128.472379667117,1128.472379667117,0.0,0.0,33854.17139001351,0.0,0.0,0.0,0.0,1.0,0.8904083477028392,0.10959165229716084,4.28590072059854,29320.9416811259,4533.229708887604,12.497637612549896,33854.17139001351
IQL,40,1200,-62.42939029391661,-2.0809796764638873,30,30,0.8733333333333333,1200,0.1632649856309096,,,,1220.8006151742995,1220.8006151742995,1220.8006151742995,0.0,0.0,36624.01845522899,0.0,0.0,0.0,0.0,1.0,0.9058281290971264,0.0941718709028736,3.468083491220301,29302.914559125093,7321.103896103896,12.284626971469079,36624.01845522899
IQL,41,1230,-46.07584917130242,-1.535861639043414,30,30,0.8701666666666666,1230,0.1754984865585963,,,,1071.162969547514,1071.162969547514,1071.162969547514,0.0,0.0,32134.88908642542,0.0,0.0,0.0,0.0,1.0,0.8787761473529928,0.12122385264700719,4.5079738826253335,26994.97252967827,5139.916556747148,11.751267844664072,32134.88908642542
IQL,42,1260,-70.03875490301141,-2.3346251634337136,30,30,0.867,1260,0.15577440535028775,,,,1210.5857482227698,1210.5857482227698,1210.5857482227698,0.0,0.0,36317.572446683094,0.0,0.0,0.0,0.0,1.0,0.8843888094576544,0.11561119054234559,5.154055837108999,27939.02995391705,8378.542492766044,12.306093189964155,36317.572446683094
IQL,43,1290,-44.61589915966387,-1.4871966386554623,30,30,0.8638333333333333,1290,0.1556285172700882,,,,1093.2033613445378,1093.2033613445378,1093.2033613445378,0.0,0.0,32796.100840336134,0.0,0.0,0.0,0.0,1.0,0.9050904579631255,0.09490954203687452,3.578461315313965,26569.50420168067,6226.596638655463,12.667086834733896,32796.100840336134
IQL,44,1320,-79.5141616292679,-2.65047205430893,30,30,0.8606666666666667,1320,0.17560107856988907,,,,1250.9119332019109,1250.9119332019109,1250.9119332019109,0.0,0.0,37527.357996057326,0.0,0.0,0.0,0.0,1.0,0.8692759496847787,0.13072405031522127,3.3551392535627262,27934.527257948903,9592.830738108427,12.015115115115115,37527.357996057326
IQL,45,1350,-49.24426315789473,-1.641475438596491,30,30,0.8575,1350,0.16912936195731162,,,,1202.1599527665317,1202.1599527665317,1202.1599527665317,0.0,0.0,36064.79858299595,0.0,0.0,0.0,0.0,1.0,0.8855792894531985,0.11442071054680147,3.8994912079343282,30492.78694331984,5572.011639676111,12.711680911680912,36064.79858299595
IQL,46,1380,-54.24759772816893,-1.808253257605631,30,30,0.8543333333333334,1380,0.19672264953454335,,,,1115.6479723212656,1115.6479723212656,1115.6479723212656,0.0,0.0,33469.43916963797,0.0,0.0,0.0,0.0,1.0,0.8933831527593473,0.10661684724065268,4.568205772356038,27558.494415385423,5910.944754252545,11.885209354676723,33469.43916963797
IQL,47,1410,-87.51348829431436,-2.917116276477145,30,30,0.8511666666666666,1410,0.25859813342491783,,,,1132.37530657748,1132.37530657748,1132.37530657748,0.0,0.0,33971.2591973244,0.0,0.0,0.0,0.0,1.0,0.8263841844478743,0.17361581555212569,3.315237396534405,24131.45986622072,9839.79933110368,9.462037037037039,33971.2591973244
IQL,48,1440,-67.83509331632453,-2.2611697772108177,30,30,0.848,1440,0.2117618220547835,,,,1162.4767066434058,1162.4767066434058,1162.4767066434058,0.0,0.0,34874.30119930217,0.0,0.0,0.0,0.0,1.0,0.8971779390602147,0.1028220609397853,4.043963144085946,26887.427888008686,7986.873311293488,11.216554908603422,34874.30119930217
IQL,49,1470,-82.45618897858897,-2.7485396326196323,30,30,0.8448333333333333,1470,0.20426767269770305,,,,1274.4795858195857,1274.4795858195857,1274.4795858195857,0.0,0.0,38234.38757458757,0.0,0.0,0.0,0.0,1.0,0.8783956101054042,0.12160438989459577,3.506753200781152,27944.746998946997,10289.640575640575,12.689996814996816,38234.38757458757
IQL,50,1500,-30.29796849675421,-1.0099322832251403,30,30,0.8416666666666667,1500,0.1980456511179606,,,,1056.077260384403,1056.077260384403,1056.077260384403,0.0,0.0,31682.31781153209,0.0,0.0,0.0,0.0,1.0,0.9136124864008426,0.08638751359915742,4.499966903985126,28103.65160804446,3578.666203487632,11.973204837490552,31682.31781153209
IQL,51,1530,-25.505038566390926,-0.8501679522130309,30,30,0.8385,1530,0.14631854519248008,,,,1066.1449068414697,1066.1449068414697,1066.1449068414697,0.0,0.0,31984.34720524409,0.0,0.0,0.0,0.0,1.0,0.9174402746692267,0.08255972533077327,4.868943917482478,29358.77318845166,2625.5740167924278,12.652910052910052,31984.34720524409
IQL,52,1560,-98.5670621591729,-3.285568738639097,30,30,0.8353333333333334,1560,0.10882783196866512,,,,1334.9342559533945,1334.9342559533945,1334.9342559533945,0.0,0.0,40048.02767860184,0.0,0.0,0.0,0.0,1.0,0.8672673617751536,0.13273263822484638,5.0278906818117814,28353.363010939727,11694.664667662108,11.855573738854366,40048.02767860184
IQL,53,1590,-51.628,-1.7209333333333334,30,30,0.8321666666666667,1590,0.09159362937013309,,,,1122.1333333333334,1122.1333333333334,1122.1333333333334,0.0,0.0,33664.0,0.0,0.0,0.0,0.0,1.0,0.9010556663672502,0.09894433363274979,4.930928719538943,27534.0,6130.0,12.09259259259259,33664.0
IQL,54,1620,-49.79992927170869,-1.6599976423902898,30,30,0.829,1620,0.1051993957410256,,,,1174.9923436041083,1174.9923436041083,1174.9923436041083,0.0,0.0,35249.77030812325,0.0,0.0,0.0,0.0,1.0,0.9077019892574022,0.0922980107425978,4.3713415263484166,29501.485119047615,5748.285189075632,12.82037037037037,35249.77030812325
IQL,55,1650,-72.42156920867737,-2.414052306955912,30,30,0.8258333333333334,1650,0.11906338023642699,,,,1257.1432164006228,1257.1432164006228,1257.1432164006228,0.0,0.0,37714.296492018686,0.0,0.0,0.0,0.0,1.0,0.8728578194885677,0.12714218051143233,3.789365924168978,29527.945811732847,8186.350680285841,12.813263263263261,37714.296492018686
IQL,56,1680,-60.017349593495894,-2.0005783197831963,30,30,0.8226666666666667,1680,0.1292063989986976,,,,1254.7610917537747,1254.7610917537747,1254.7610917537747,0.0,0.0,37642.83275261324,0.0,0.0,0.0,0.0,1.0,0.8846120560098305,0.1153879439901695,4.323412274932199,31095.655052264818,6547.177700348427,12.347937368262572,37642.83275261324
IQL,57,1710,-52.863380353584986,-1.762112678452833,30,30,0.8195,1710,0.14399570872386297,,,,1084.3759889993298,1084.3759889993298,1084.3759889993298,0.0,0.0,32531.279669979893,0.0,0.0,0.0,0.0,1.0,0.8694796775014446,0.13052032249855539,4.0254212916386525,26663.322800523154,5867.956869456738,11.4775646729511,32531.279669979893
IQL,58,1740,-54.49160670944663,-1.8163868903148876,30,30,0.8163333333333334,1740,0.16604899615049362,,,,1104.2527427257478,1104.2527427257478,1104.2527427257478,0.0,0.0,33127.58228177243,0.0,0.0,0.0,0.0,1.0,0.8699036145584566,0.13009638544154345,3.9011588106003563,26506.80134803734,6620.780933735094,11.327777777777776,33127.58228177243
IQL,59,1770,-26.55993788819874,-0.885331262939958,30,30,0.8131666666666667,1770,0.16658853938182194,,,,1089.85817805383,1089.85817805383,1089.85817805383,0.0,0.0,32695.7453416149,0.0,0.0,0.0,0.0,1.0,0.935547810177762,0.06445218982223799,5.041271361902777,29321.614906832296,3374.1304347826062,12.889924085576258,32695.7453416149
IQL,60,1800,-50.202453265921534,-1.6734151088640512,30,30,0.81,1800,0.18515436115364234,,,,1045.2661270726126,1045.2661270726126,1045.2661270726126,0.0,0.0,31357.983812178376,0.0,0.0,0.0,0.0,1.0,0.8848081091563865,0.11519189084361348,4.7007550508250455,25190.021831599614,6167.961980578762,11.56736111111111,31357.983812178376
IQL,61,1830,-22.1251459160965,-0.7375048638698833,30,30,0.8068333333333333,1830,0.1669586124519507,,,,965.3258501509573,965.3258501509573,965.3258501509573,0.0,0.0,28959.77550452872,0.0,0.0,0.0,0.0,1.0,0.9198363870844279,0.08016361291557206,3.2053170613128463,25857.39895518829,3102.37654934043,12.29418445539136,28959.77550452872
IQL,62,1860,-88.22170744680851,-2.9407235815602837,30,30,0.8036666666666666,1860,0.15184662118554115,,,,1284.8232269503544,1284.8232269503544,1284.8232269503544,0.0,0.0,38544.696808510635,0.0,0.0,0.0,0.0,1.0,0.8474374039160719,0.15256259608392808,3.103449154114278,28984.324468085106,9560.372340425532,11.962962962962965,38544.696808510635
IQL,63,1890,-43.42621519725739,-1.4475405065752465,30,30,0.8005,1890,0.17515464400251707,,,,1098.4337311119436,1098.4337311119436,1098.4337311119436,0.0,0.0,32953.011933358306,0.0,0.0,0.0,0.0,1.0,0.8908244080228883,0.10917559197711169,4.2745433105171875,27720.926188101563,5232.085745256746,12.296268012867893,32953.011933358306
IQL,64,1920,-43.87897348224871,-1.4626324494082903,30,30,0.7973333333333333,1920,0.1602089318136374,,,,1064.3876815017516,1064.3876815017516,1064.3876815017516,0.0,0.0,31931.630445052546,0.0,0.0,0.0,0.0,1.0,0.8810169270185687,0.11898307298143129,4.0839673877556875,27257.303149150095,4674.32729590245,11.1855285376562,31931.630445052546
IQL,65,1950,-64.58198478397306,-2.152732826132435,30,30,0.7941666666666667,1950,0.1082938265055418,,,,1221.7117263639927,1221.7117263639927,1221.7117263639927,0.0,0.0,36651.35179091978,0.0,0.0,0.0,0.0,1.0,0.8828367467653848,0.11716325323461518,3.8611090183057133,28169.84337734006,8481.508413579719,13.131815148481817,36651.35179091978
IQL,66,1980,-45.353802120708046,-1.5117934040236016,30,30,0.791,1980,0.10036645072201887,,,,1207.5896912677988,1207.5896912677988,1207.5896912677988,0.0,0.0,36227.69073803396,0.0,0.0,0.0,0.0,1.0,0.8919580707093578,0.10804192929064216,4.283482468717685,31329.583402640004,4898.107335393955,12.880810272681227,36227.69073803396
IQL,67,2010,-51.27656282396846,-1.7092187607989486,30,30,0.7878333333333334,2010,0.1442667528986931,,,,1337.8557001174922,1337.8557001174922,1337.8557001174922,0.0,0.0,40135.67100352477,0.0,0.0,0.0,0.0,1.0,0.9379934522183743,0.06200654778162573,3.510758431688855,34002.79442255857,6132.876580966202,14.521543760223008,40135.67100352477
IQL,68,2040,-58.680153476783474,-1.9560051158927825,30,30,0.7846666666666666,2040,0.15132150202989578,,,,1152.3800799062878,1152.3800799062878,1152.3800799062878,0.0,0.0,34571.402397188634,0.0,0.0,0.0,0.0,1.0,0.8658667289866484,0.1341332710133516,2.7627356742670752,28168.929416112343,6402.472981076293,12.083082396289944,34571.402397188634
IQL,69,2070,-61.48857298367145,-2.049619099455715,30,30,0.7815,2070,0.14683180128534634,,,,1128.4791852218375,1128.4791852218375,1128.4791852218375,0.0,0.0,33854.375556655126,0.0,0.0,0.0,0.0,1.0,0.8429994607653024,0.1570005392346976,4.345470136267188,26924.47699158833,6929.898565066798,12.10925925925926,33854.375556655126
IQL,70,2100,-39.876912146676865,-1.329230404889229,30,30,0.7783333333333333,2100,0.11606436322132746,,,,1064.8533368592193,1064.8533368592193,1064.8533368592193,0.0,0.0,31945.60010577658,0.0,0.0,0.0,0.0,1.0,0.8899889991437419,0.11001100085625815,3.518050249890448,27147.6324851619,4797.96762061468,11.594444444444443,31945.60010577658
IQL,71,2130,-61.031421343255275,-2.0343807114418424,30,30,0.7751666666666667,2130,0.13265964314341544,,,,1218.8469871267016,1218.8469871267016,1218.8469871267016,0.0,0.0,36565.40961380105,0.0,0.0,0.0,0.0,1.0,0.90564357748634,0.09435642251366005,3.528805451189555,29799.427243325823,6765.982370475229,12.334188034188033,36565.40961380105
IQL,72,2160,-42.290784569230134,-1.4096928189743378,30,30,0.772,2160,0.11460818300644557,,,,1288.021870557285,1288.021870557285,1288.021870557285,0.0,0.0,38640.65611671855,0.0,0.0,0.0,0.0,1.0,0.9055672242025012,0.09443277579749876,5.079329145444547,34032.890382207595,4607.765734510952,14.525238503809932,38640.65611671855
IQL,73,2190,-53.87094522335947,-1.7956981741119824,30,30,0.7688333333333334,2190,0.1352151724199454,,,,1152.0624806226754,1152.0624806226754,1152.0624806226754,0.0,0.0,34561.87441868026,0.0,0.0,0.0,0.0,1.0,0.8839661919236892,0.11603380807631081,5.08556634237115,28101.62149757569,6460.252921104568,12.212072881771924,34561.87441868026
IQL,74,2220,-78.3937530985399,-2.6131251032846636,30,30,0.7656666666666667,2220,0.12184407363335291,,,,1211.4945421005707,1211.4945421005707,1211.4945421005707,0.0,0.0,36344.83626301712,0.0,0.0,0.0,0.0,1.0,0.9035772792607047,0.09642272073929525,3.987403669357971,26323.84416848893,10020.99209452819,12.565608465608468,36344.83626301712
IQL,75,2250,-50.93715162940287,-1.697905054313429,30,30,0.7625,2250,0.10319911949336529,,,,1196.4118078793822,1196.4118078793822,1196.4118078793822,0.0,0.0,35892.35423638146,0.0,0.0,0.0,0.0,1.0,0.893701288749443,0.10629871125055701,3.384200557044439,30013.704782542653,5878.649453838812,13.16161616161616,35892.35423638146
IQL,76,2280,-50.84386901270772,-1.694795633756924,30,30,0.7593333333333333,2280,0.09260408394038677,,,,1173.9374063212774,1173.9374063212774,1173.9374063212774,0.0,0.0,35218.12218963832,0.0,0.0,0.0,0.0,1.0,0.8911129052151127,0.10888709478488734,5.054608550865398,29842.088465298144,5376.033724340176,13.26296296296296,35218.12218963832
IQL,77,2310,-63.122554815663364,-2.104085160522112,30,30,0.7561666666666667,2310,0.09294563047587871,,,,1189.645122691069,1189.645122691069,1189.645122691069,0.0,0.0,35689.35368073207,0.0,0.0,0.0,0.0,1.0,0.8973448456259381,0.10265515437406192,2.773312632272835,28098.72919127288,7590.62448945919,12.100569800569804,35689.35368073207
IQL,78,2340,-29.59131306990885,-0.986377102330295,30,30,0.753,2340,0.12054582349956036,,,,1084.498074974671,1084.498074974671,1084.498074974671,0.0,0.0,32534.942249240128,0.0,0.0,0.0,0.0,1.0,0.9193001709969539,0.08069982900304606,5.382543589095878,28662.08510638298,3872.8571428571468,13.093439716312053,32534.942249240128
